assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,2008,0,1,1,0.0,0,-25,0,25,40,True,0,1,Remi Matthews,7,BHA,1150,1200,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,1987,0,1,1,0.0,0,-20,0,20,40,False,0,1,Remi Matthews,7,BRE,1100,1130,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,1945,0,0,0,0.0,0,-35,0,35,40,True,0,1,Remi Matthews,7,LIV,1250,1300,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,1935,0,0,1,0.0,0,-20,0,20,40,False,0,1,Remi Matthews,7,AVL,1070,1070,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,1915,0,1,0,0.0,0,-20,0,20,40,True,0,1,Remi Matthews,7,MCI,1340,1380,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,1915,0,0,1,0.0,0,-20,0,20,40,False,0,1,Remi Matthews,7,BHA,1140,1200,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,1896,0,1,4,0.0,0,-14,0,14,40,False,0,1,Remi Matthews,7,ARS,1250,1240,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,11,0,0,0,0,29,0,1870,0,1,2,0.0,0,-29,0,29,40,True,0,1,Remi Matthews,7,LEI,1110,1120,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,24,0,0,0,0,30,0,1864,0,5,1,0.0,0,-8,0,8,40,False,0,1,Remi Matthews,7,LEE,1070,1130,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1860,0,2,0,0.0,0,-4,0,4,40,False,0,1,Remi Matthews,7,SOU,1070,1060,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,1853,0,0,0,0.0,0,-6,0,6,40,True,0,1,Remi Matthews,7,EVE,1100,1090,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,1845,0,0,2,0.0,0,-9,0,9,40,False,0,1,Remi Matthews,7,WOL,1100,1060,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,1832,0,3,4,0.0,0,-12,0,12,40,True,0,1,Remi Matthews,7,WHU,1150,1110,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,1821,0,0,1,0.0,0,-11,0,11,40,False,0,1,Remi Matthews,7,TOT,1140,1170,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,1813,0,0,2,0.0,0,-7,0,7,40,True,0,1,Remi Matthews,7,BOU,1110,1080,CRY,1110,1060,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,1806,0,2,2,0.0,0,-7,0,7,40,False,0,1,Remi Matthews,7,FUL,1070,1120,CRY,1110,1090,2022,
0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,1796,0,1,1,0.0,0,-9,0,9,40,True,0,1,Remi Matthews,7,NFO,1100,1105,CRY,1110,1060,2022,
