id,first_name,second_name,value,penalties_order,rolling_opponent_xg_3,rolling_total_points_3,rolling_shots_3,rolling_expected_assists_3,rolling_expected_goals_3,rolling_ict_index_3,rolling_influence_3,rolling_threat_3,rolling_yellow_cards_3,rolling_opponent_deep_3,rolling_team_deep_3,rolling_bps_3,rolling_adjusted_xg_3,rolling_key_passes_3,rolling_opponent_xg_5,rolling_total_points_5,rolling_shots_5,rolling_expected_assists_5,rolling_expected_goals_5,rolling_ict_index_5,rolling_influence_5,rolling_threat_5,rolling_yellow_cards_5,rolling_opponent_deep_5,rolling_team_deep_5,rolling_bps_5,rolling_adjusted_xg_5,rolling_key_passes_5,rolling_opponent_xg_8,rolling_total_points_8,rolling_shots_8,rolling_expected_assists_8,rolling_expected_goals_8,rolling_ict_index_8,rolling_influence_8,rolling_threat_8,rolling_yellow_cards_8,rolling_opponent_deep_8,rolling_team_deep_8,rolling_bps_8,rolling_adjusted_xg_8,rolling_key_passes_8,rolling_opponent_xg_12,rolling_total_points_12,rolling_shots_12,rolling_expected_assists_12,rolling_expected_goals_12,rolling_ict_index_12,rolling_influence_12,rolling_threat_12,rolling_yellow_cards_12,rolling_opponent_deep_12,rolling_team_deep_12,rolling_bps_12,rolling_adjusted_xg_12,rolling_key_passes_12,avg_yellow_cards,average_season_goals,average_season_assists,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
539,Leon,Chiwome,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
539,Leon,Chiwome,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
539,Leon,Chiwome,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
541,Matheus,Santos Carneiro Da Cunha,71,3.0,1.2400833333333336,6.333333333333333,3.333333333333333,0.3046948400636514,0.1912461059788862,10.766666666666667,38.8,28.0,0.3333333333333333,4.666666666666667,6.666666666666667,32.666666666666664,0.1912461059788862,2.6666666666666665,1.65966,4.6,2.8,0.194527593255043,0.1476334616541862,7.9,27.68,20.4,0.2,5.0,6.4,22.8,0.1476334616541862,2.0,1.557075375,7.125,2.75,0.3303753342479467,0.1927479114383458,9.25,38.675,24.125,0.125,4.875,6.625,32.0,0.1927479114383458,2.0,1.7990110833333333,6.583333333333333,2.9166666666666665,0.2958438331261277,0.1877530558655659,8.916666666666666,34.7,26.75,0.0833333333333333,8.0,5.666666666666667,30.5,0.1877530558655659,1.9166666666666667,0.1176470588235294,0.5294117647058824,0.1764705882352941,90.0,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
541,Matheus,Santos Carneiro Da Cunha,71,3.0,1.2400833333333336,6.333333333333333,3.333333333333333,0.3046948400636514,0.1912461059788862,10.766666666666667,38.8,28.0,0.3333333333333333,4.666666666666667,6.666666666666667,32.666666666666664,0.1912461059788862,2.6666666666666665,1.65966,4.6,2.8,0.194527593255043,0.1476334616541862,7.9,27.68,20.4,0.2,5.0,6.4,22.8,0.1476334616541862,2.0,1.557075375,7.125,2.75,0.3303753342479467,0.1927479114383458,9.25,38.675,24.125,0.125,4.875,6.625,32.0,0.1927479114383458,2.0,1.7990110833333333,6.583333333333333,2.9166666666666665,0.2958438331261277,0.1877530558655659,8.916666666666666,34.7,26.75,0.0833333333333333,8.0,5.666666666666667,30.5,0.1877530558655659,1.9166666666666667,0.1176470588235294,0.5294117647058824,0.1764705882352941,90.0,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
541,Matheus,Santos Carneiro Da Cunha,71,3.0,1.2400833333333336,6.333333333333333,3.333333333333333,0.3046948400636514,0.1912461059788862,10.766666666666667,38.8,28.0,0.3333333333333333,4.666666666666667,6.666666666666667,32.666666666666664,0.1912461059788862,2.6666666666666665,1.65966,4.6,2.8,0.194527593255043,0.1476334616541862,7.9,27.68,20.4,0.2,5.0,6.4,22.8,0.1476334616541862,2.0,1.557075375,7.125,2.75,0.3303753342479467,0.1927479114383458,9.25,38.675,24.125,0.125,4.875,6.625,32.0,0.1927479114383458,2.0,1.7990110833333333,6.583333333333333,2.9166666666666665,0.2958438331261277,0.1877530558655659,8.916666666666666,34.7,26.75,0.0833333333333333,8.0,5.666666666666667,30.5,0.1877530558655659,1.9166666666666667,0.1176470588235294,0.5294117647058824,0.1764705882352941,90.0,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
545,Fábio,Silva,50,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
545,Fábio,Silva,50,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
545,Fábio,Silva,50,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
546,Nathan,Fraser,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
546,Nathan,Fraser,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
546,Nathan,Fraser,45,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
555,Saša,Kalajdžić,48,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
555,Saša,Kalajdžić,48,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
555,Saša,Kalajdžić,48,,1.2400833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,0.0,0.0,0.0,1.65966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0,0.0,1.557075375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,6.625,0.0,0.0,0.0,1.7990110833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
566,Jørgen,Strand Larsen,56,,1.2400833333333336,2.0,1.6666666666666667,0.0,0.1171546280384063,2.933333333333333,2.6666666666666665,21.33333333333333,0.0,4.666666666666667,6.666666666666667,3.0,0.1171546280384063,0.0,1.65966,3.8,2.0,0.0089258052408695,0.3463499844074249,5.119999999999999,16.080000000000002,28.2,0.2,5.0,6.4,12.2,0.3463499844074249,0.2,1.557075375,4.25,1.75,0.0635386067442595,0.3220342141576111,5.249999999999999,18.05,25.25,0.125,4.875,6.625,15.5,0.3220342141576111,0.5,1.7990110833333333,4.333333333333333,1.5833333333333333,0.046094140348335,0.2639780193567276,5.275,19.266666666666666,25.33333333333333,0.1666666666666666,8.0,5.666666666666667,16.916666666666668,0.2639780193567276,0.4166666666666667,0.1176470588235294,0.3529411764705882,0.1176470588235294,82.8,14,20,1070,1140,1100,1170,WOL,MUN,18.0,1,24,4
566,Jørgen,Strand Larsen,56,,1.2400833333333336,2.0,1.6666666666666667,0.0,0.1171546280384063,2.933333333333333,2.6666666666666665,21.33333333333333,0.0,4.666666666666667,6.666666666666667,3.0,0.1171546280384063,0.0,1.65966,3.8,2.0,0.0089258052408695,0.3463499844074249,5.119999999999999,16.080000000000002,28.2,0.2,5.0,6.4,12.2,0.3463499844074249,0.2,1.557075375,4.25,1.75,0.0635386067442595,0.3220342141576111,5.249999999999999,18.05,25.25,0.125,4.875,6.625,15.5,0.3220342141576111,0.5,1.7990110833333333,4.333333333333333,1.5833333333333333,0.046094140348335,0.2639780193567276,5.275,19.266666666666666,25.33333333333333,0.1666666666666666,8.0,5.666666666666667,16.916666666666668,0.2639780193567276,0.4166666666666667,0.1176470588235294,0.3529411764705882,0.1176470588235294,82.8,16,20,1070,1230,1100,1130,WOL,NFO,20.0,1,24,4
566,Jørgen,Strand Larsen,56,,1.2400833333333336,2.0,1.6666666666666667,0.0,0.1171546280384063,2.933333333333333,2.6666666666666665,21.33333333333333,0.0,4.666666666666667,6.666666666666667,3.0,0.1171546280384063,0.0,1.65966,3.8,2.0,0.0089258052408695,0.3463499844074249,5.119999999999999,16.080000000000002,28.2,0.2,5.0,6.4,12.2,0.3463499844074249,0.2,1.557075375,4.25,1.75,0.0635386067442595,0.3220342141576111,5.249999999999999,18.05,25.25,0.125,4.875,6.625,15.5,0.3220342141576111,0.5,1.7990110833333333,4.333333333333333,1.5833333333333333,0.046094140348335,0.2639780193567276,5.275,19.266666666666666,25.33333333333333,0.1666666666666666,8.0,5.666666666666667,16.916666666666668,0.2639780193567276,0.4166666666666667,0.1176470588235294,0.3529411764705882,0.1176470588235294,82.8,1,20,1070,1370,1100,1350,WOL,ARS,23.0,1,24,4
2,Gabriel,Fernando de Jesus,68,,0.6294513333333333,6.0,0.6666666666666666,0.1519617910186449,0.176282008488973,5.133333333333334,25.6,25.0,0.0,1.6666666666666667,10.0,24.33333333333333,0.176282008488973,0.6666666666666666,0.6759653999999999,4.0,0.8,0.0911770746111869,0.2018027737736702,4.12,16.68,18.6,0.2,1.8,8.8,15.2,0.2018027737736702,0.4,0.7354185,2.75,0.5,0.0689223511144518,0.1261267336085438,2.9625000000000004,10.775,14.75,0.25,3.0,9.75,9.75,0.1261267336085438,0.5,0.9193364166666664,2.083333333333333,1.0833333333333333,0.0459482340763012,0.2430987451225519,2.6833333333333336,8.416666666666666,13.083333333333334,0.25,3.8333333333333335,10.25,8.5,0.2430987451225519,0.3333333333333333,0.2857142857142857,0.1428571428571428,0.0714285714285714,27.6,4,1,1370,1070,1350,1090,ARS,BRE,19.0,0,24,4
2,Gabriel,Fernando de Jesus,68,,0.6294513333333333,6.0,0.6666666666666666,0.1519617910186449,0.176282008488973,5.133333333333334,25.6,25.0,0.0,1.6666666666666667,10.0,24.33333333333333,0.176282008488973,0.6666666666666666,0.6759653999999999,4.0,0.8,0.0911770746111869,0.2018027737736702,4.12,16.68,18.6,0.2,1.8,8.8,15.2,0.2018027737736702,0.4,0.7354185,2.75,0.5,0.0689223511144518,0.1261267336085438,2.9625000000000004,10.775,14.75,0.25,3.0,9.75,9.75,0.1261267336085438,0.5,0.9193364166666664,2.083333333333333,1.0833333333333333,0.0459482340763012,0.2430987451225519,2.6833333333333336,8.416666666666666,13.083333333333334,0.25,3.8333333333333335,10.25,8.5,0.2430987451225519,0.3333333333333333,0.2857142857142857,0.1428571428571428,0.0714285714285714,27.6,5,1,1370,1080,1350,1140,ARS,BHA,20.0,0,24,4
2,Gabriel,Fernando de Jesus,68,,0.6294513333333333,6.0,0.6666666666666666,0.1519617910186449,0.176282008488973,5.133333333333334,25.6,25.0,0.0,1.6666666666666667,10.0,24.33333333333333,0.176282008488973,0.6666666666666666,0.6759653999999999,4.0,0.8,0.0911770746111869,0.2018027737736702,4.12,16.68,18.6,0.2,1.8,8.8,15.2,0.2018027737736702,0.4,0.7354185,2.75,0.5,0.0689223511144518,0.1261267336085438,2.9625000000000004,10.775,14.75,0.25,3.0,9.75,9.75,0.1261267336085438,0.5,0.9193364166666664,2.083333333333333,1.0833333333333333,0.0459482340763012,0.2430987451225519,2.6833333333333336,8.416666666666666,13.083333333333334,0.25,3.8333333333333335,10.25,8.5,0.2430987451225519,0.3333333333333333,0.2857142857142857,0.1428571428571428,0.0714285714285714,27.6,20,1,1370,1070,1350,1100,ARS,WOL,23.0,0,24,4
4,Kai,Havertz,79,3.0,0.6294513333333333,4.333333333333333,2.0,0.3906522579491138,0.4883775201936562,6.433333333333334,19.73333333333333,26.33333333333333,0.0,1.6666666666666667,10.0,17.0,0.4883775201936562,1.3333333333333333,0.6759653999999999,4.2,1.8,0.2343913547694683,0.4939586274325848,5.92,19.08,27.6,0.0,1.8,8.8,16.2,0.4939586274325848,0.8,0.7354185,3.125,1.375,0.1757651485968381,0.3299524425528943,4.8875,14.675,20.125,0.25,3.0,9.75,11.25,0.3299524425528943,1.0,0.9193364166666664,3.583333333333333,2.25,0.1310802532049516,0.515892026014626,5.991666666666667,17.433333333333334,30.83333333333333,0.1666666666666666,3.8333333333333335,10.25,13.416666666666666,0.515892026014626,0.75,0.125,0.375,0.125,80.0,4,1,1370,1070,1350,1090,ARS,BRE,19.0,0,24,4
4,Kai,Havertz,79,3.0,0.6294513333333333,4.333333333333333,2.0,0.3906522579491138,0.4883775201936562,6.433333333333334,19.73333333333333,26.33333333333333,0.0,1.6666666666666667,10.0,17.0,0.4883775201936562,1.3333333333333333,0.6759653999999999,4.2,1.8,0.2343913547694683,0.4939586274325848,5.92,19.08,27.6,0.0,1.8,8.8,16.2,0.4939586274325848,0.8,0.7354185,3.125,1.375,0.1757651485968381,0.3299524425528943,4.8875,14.675,20.125,0.25,3.0,9.75,11.25,0.3299524425528943,1.0,0.9193364166666664,3.583333333333333,2.25,0.1310802532049516,0.515892026014626,5.991666666666667,17.433333333333334,30.83333333333333,0.1666666666666666,3.8333333333333335,10.25,13.416666666666666,0.515892026014626,0.75,0.125,0.375,0.125,80.0,5,1,1370,1080,1350,1140,ARS,BHA,20.0,0,24,4
4,Kai,Havertz,79,3.0,0.6294513333333333,4.333333333333333,2.0,0.3906522579491138,0.4883775201936562,6.433333333333334,19.73333333333333,26.33333333333333,0.0,1.6666666666666667,10.0,17.0,0.4883775201936562,1.3333333333333333,0.6759653999999999,4.2,1.8,0.2343913547694683,0.4939586274325848,5.92,19.08,27.6,0.0,1.8,8.8,16.2,0.4939586274325848,0.8,0.7354185,3.125,1.375,0.1757651485968381,0.3299524425528943,4.8875,14.675,20.125,0.25,3.0,9.75,11.25,0.3299524425528943,1.0,0.9193364166666664,3.583333333333333,2.25,0.1310802532049516,0.515892026014626,5.991666666666667,17.433333333333334,30.83333333333333,0.1666666666666666,3.8333333333333335,10.25,13.416666666666666,0.515892026014626,0.75,0.125,0.375,0.125,80.0,20,1,1370,1070,1350,1100,ARS,WOL,23.0,0,24,4
665,Nathan,Butler-Oyedeji,45,,0.6294513333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.6759653999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.8,0.0,0.0,0.0,0.7354185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.75,0.0,0.0,0.0,0.9721934545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8181818181818175,9.272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1370,1070,1350,1090,ARS,BRE,19.0,0,24,4
665,Nathan,Butler-Oyedeji,45,,0.6294513333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.6759653999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.8,0.0,0.0,0.0,0.7354185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.75,0.0,0.0,0.0,0.9721934545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8181818181818175,9.272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1370,1080,1350,1140,ARS,BHA,20.0,0,24,4
665,Nathan,Butler-Oyedeji,45,,0.6294513333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.6759653999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.8,0.0,0.0,0.0,0.7354185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.75,0.0,0.0,0.0,0.9721934545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8181818181818175,9.272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1370,1070,1350,1100,ARS,WOL,23.0,0,24,4
38,Jhon,Durán,58,,1.256067333333333,6.666666666666667,3.0,0.0,0.4407037099202474,7.533333333333334,35.2,37.333333333333336,0.3333333333333333,5.333333333333333,9.0,29.666666666666668,0.4407037099202474,0.0,1.3700503999999998,4.2,2.8,0.0222269177436828,0.4360290914773941,6.48,23.72,34.8,0.4,5.0,8.4,19.6,0.4360290914773941,0.4,1.6555115,3.0,1.875,0.0222172979265451,0.2783709741197526,4.3875,15.65,22.875,0.25,5.625,7.5,13.25,0.2783709741197526,0.375,1.5415083333333337,2.333333333333333,1.5833333333333333,0.0195552861938873,0.2040140513951579,3.466666666666667,11.833333333333334,18.08333333333333,0.1666666666666666,5.083333333333333,8.25,9.75,0.2040140513951579,0.3333333333333333,0.1764705882352941,0.4117647058823529,0.0,51.6,15,2,1160,1100,1320,1130,AVL,NEW,18.0,0,24,4
38,Jhon,Durán,58,,1.256067333333333,6.666666666666667,3.0,0.0,0.4407037099202474,7.533333333333334,35.2,37.333333333333336,0.3333333333333333,5.333333333333333,9.0,29.666666666666668,0.4407037099202474,0.0,1.3700503999999998,4.2,2.8,0.0222269177436828,0.4360290914773941,6.48,23.72,34.8,0.4,5.0,8.4,19.6,0.4360290914773941,0.4,1.6555115,3.0,1.875,0.0222172979265451,0.2783709741197526,4.3875,15.65,22.875,0.25,5.625,7.5,13.25,0.2783709741197526,0.375,1.5415083333333337,2.333333333333333,1.5833333333333333,0.0195552861938873,0.2040140513951579,3.466666666666667,11.833333333333334,18.08333333333333,0.1666666666666666,5.083333333333333,8.25,9.75,0.2040140513951579,0.3333333333333333,0.1764705882352941,0.4117647058823529,0.0,51.6,8,2,1160,1130,1320,1060,AVL,EVE,21.0,0,24,4
38,Jhon,Durán,58,,1.256067333333333,6.666666666666667,3.0,0.0,0.4407037099202474,7.533333333333334,35.2,37.333333333333336,0.3333333333333333,5.333333333333333,9.0,29.666666666666668,0.4407037099202474,0.0,1.3700503999999998,4.2,2.8,0.0222269177436828,0.4360290914773941,6.48,23.72,34.8,0.4,5.0,8.4,19.6,0.4360290914773941,0.4,1.6555115,3.0,1.875,0.0222172979265451,0.2783709741197526,4.3875,15.65,22.875,0.25,5.625,7.5,13.25,0.2783709741197526,0.375,1.5415083333333337,2.333333333333333,1.5833333333333333,0.0195552861938873,0.2040140513951579,3.466666666666667,11.833333333333334,18.08333333333333,0.1666666666666666,5.083333333333333,8.25,9.75,0.2040140513951579,0.3333333333333333,0.1764705882352941,0.4117647058823529,0.0,51.6,1,2,1160,1260,1320,1240,AVL,ARS,22.0,0,24,4
58,Ollie,Watkins,89,1.0,1.256067333333333,1.0,1.6666666666666667,0.2207749287287393,0.1500241458415984,2.2666666666666653,1.1333333333333333,17.0,0.0,5.333333333333333,9.0,4.666666666666667,0.1500241458415984,0.3333333333333333,1.3700503999999998,3.4,2.6,0.1676943287253379,0.4689925014972687,6.02,14.320000000000004,36.0,0.0,5.0,8.4,14.2,0.392875611782074,0.8,1.6555115,3.5,2.875,0.1048089554533362,0.5943301431834697,5.375,14.150000000000002,34.125,0.0,5.625,7.5,11.75,0.546757087111473,0.5,1.5415083333333337,4.25,2.583333333333333,0.1018488450596729,0.5000528811166683,6.074999999999999,17.433333333333334,35.083333333333336,0.0,5.083333333333333,8.25,15.083333333333334,0.4683375104020038,0.6666666666666666,0.0,0.4117647058823529,0.1764705882352941,41.0,15,2,1160,1100,1320,1130,AVL,NEW,18.0,0,24,4
58,Ollie,Watkins,89,1.0,1.256067333333333,1.0,1.6666666666666667,0.2207749287287393,0.1500241458415984,2.2666666666666653,1.1333333333333333,17.0,0.0,5.333333333333333,9.0,4.666666666666667,0.1500241458415984,0.3333333333333333,1.3700503999999998,3.4,2.6,0.1676943287253379,0.4689925014972687,6.02,14.320000000000004,36.0,0.0,5.0,8.4,14.2,0.392875611782074,0.8,1.6555115,3.5,2.875,0.1048089554533362,0.5943301431834697,5.375,14.150000000000002,34.125,0.0,5.625,7.5,11.75,0.546757087111473,0.5,1.5415083333333337,4.25,2.583333333333333,0.1018488450596729,0.5000528811166683,6.074999999999999,17.433333333333334,35.083333333333336,0.0,5.083333333333333,8.25,15.083333333333334,0.4683375104020038,0.6666666666666666,0.0,0.4117647058823529,0.1764705882352941,41.0,8,2,1160,1130,1320,1060,AVL,EVE,21.0,0,24,4
58,Ollie,Watkins,89,1.0,1.256067333333333,1.0,1.6666666666666667,0.2207749287287393,0.1500241458415984,2.2666666666666653,1.1333333333333333,17.0,0.0,5.333333333333333,9.0,4.666666666666667,0.1500241458415984,0.3333333333333333,1.3700503999999998,3.4,2.6,0.1676943287253379,0.4689925014972687,6.02,14.320000000000004,36.0,0.0,5.0,8.4,14.2,0.392875611782074,0.8,1.6555115,3.5,2.875,0.1048089554533362,0.5943301431834697,5.375,14.150000000000002,34.125,0.0,5.625,7.5,11.75,0.546757087111473,0.5,1.5415083333333337,4.25,2.583333333333333,0.1018488450596729,0.5000528811166683,6.074999999999999,17.433333333333334,35.083333333333336,0.0,5.083333333333333,8.25,15.083333333333334,0.4683375104020038,0.6666666666666666,0.0,0.4117647058823529,0.1764705882352941,41.0,1,2,1160,1260,1320,1240,AVL,ARS,22.0,0,24,4
65,Enes,Ünal,54,,1.8901333333333328,5.0,1.6666666666666667,0.0,0.2772077918052673,3.9,21.46666666666667,17.0,0.0,10.666666666666666,8.333333333333334,19.666666666666668,0.2772077918052673,0.0,1.4320736,3.4,1.6,0.0,0.2051535949110983,3.34,14.079999999999998,19.0,0.0,10.2,7.8,12.4,0.2051535949110983,0.0,1.53854975,2.875,1.25,0.0318783186376094,0.1802864214405417,2.6375,10.975,13.875,0.0,10.875,7.75,9.5,0.1802864214405417,0.125,1.3859405833333334,2.25,1.0833333333333333,0.0307448990643024,0.1379147103677193,2.0416666666666665,7.533333333333332,11.0,0.0833333333333333,9.666666666666666,7.416666666666667,6.666666666666667,0.1379147103677193,0.1666666666666666,0.0714285714285714,0.1428571428571428,0.0714285714285714,14.8,9,3,1140,1140,1210,1110,BOU,FUL,19.0,0,24,4
