id,first_name,second_name,value,penalties_order,rolling_saves_3,rolling_expected_goals_conceded_3,rolling_total_points_3,rolling_minutes_3,rolling_bps_3,rolling_saves_5,rolling_expected_goals_conceded_5,rolling_total_points_5,rolling_minutes_5,rolling_bps_5,rolling_saves_8,rolling_expected_goals_conceded_8,rolling_total_points_8,rolling_minutes_8,rolling_bps_8,rolling_saves_12,rolling_expected_goals_conceded_12,rolling_total_points_12,rolling_minutes_12,rolling_bps_12,avg_yellow_cards,avg_penalties_saved,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
454,Gavin,Bazunu,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,1
454,Gavin,Bazunu,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20,1,24,1
465,Mateusz,Lis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,1
465,Mateusz,Lis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,1
465,Mateusz,Lis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20,1,24,1
466,Joe,Lumley,40,,3.333333333333333,2.37,1.6666666666666667,60.0,4.0,2.0,1.422,1.0,36.0,2.4,1.25,0.8887499999999999,0.625,22.5,1.5,0.8333333333333334,0.5924999999999999,0.4166666666666667,15.0,1.0,0.0,0.0,90.0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,1
466,Joe,Lumley,40,,3.333333333333333,2.37,1.6666666666666667,60.0,4.0,2.0,1.422,1.0,36.0,2.4,1.25,0.8887499999999999,0.625,22.5,1.5,0.8333333333333334,0.5924999999999999,0.4166666666666667,15.0,1.0,0.0,0.0,90.0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,1
466,Joe,Lumley,40,,3.333333333333333,2.37,1.6666666666666667,60.0,4.0,2.0,1.422,1.0,36.0,2.4,1.25,0.8887499999999999,0.625,22.5,1.5,0.8333333333333334,0.5924999999999999,0.4166666666666667,15.0,1.0,0.0,0.0,90.0,4,17,1060,1120,1060,1190,SOU,BRE,20,1,24,1
469,Alex,McCarthy,43,,2.6666666666666665,1.05,1.0,30.0,3.0,1.6,0.63,0.6,18.0,1.8,1.0,0.39375,0.375,11.25,1.125,0.6666666666666666,0.2625,0.25,7.5,0.75,0.0,0.0,90.0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,1
469,Alex,McCarthy,43,,2.6666666666666665,1.05,1.0,30.0,3.0,1.6,0.63,0.6,18.0,1.8,1.0,0.39375,0.375,11.25,1.125,0.6666666666666666,0.2625,0.25,7.5,0.75,0.0,0.0,90.0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,1
469,Alex,McCarthy,43,,2.6666666666666665,1.05,1.0,30.0,3.0,1.6,0.63,0.6,18.0,1.8,1.0,0.39375,0.375,11.25,1.125,0.6666666666666666,0.2625,0.25,7.5,0.75,0.0,0.0,90.0,4,17,1060,1120,1060,1190,SOU,BRE,20,1,24,1
479,Brandon,Austin,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,1
479,Brandon,Austin,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,1
479,Brandon,Austin,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,1
479,Brandon,Austin,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20,1,24,1
488,Fraser,Forster,43,,4.0,1.5633333333333332,2.333333333333333,60.0,11.333333333333334,2.4,0.938,1.4,36.0,6.8,1.5,0.5862499999999999,0.875,22.5,4.25,1.0,0.3908333333333333,0.5833333333333334,15.0,2.833333333333333,0.0,0.0,90.0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,1
488,Fraser,Forster,43,,4.0,1.5633333333333332,2.333333333333333,60.0,11.333333333333334,2.4,0.938,1.4,36.0,6.8,1.5,0.5862499999999999,0.875,22.5,4.25,1.0,0.3908333333333333,0.5833333333333334,15.0,2.833333333333333,0.0,0.0,90.0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,1
488,Fraser,Forster,43,,4.0,1.5633333333333332,2.333333333333333,60.0,11.333333333333334,2.4,0.938,1.4,36.0,6.8,1.5,0.5862499999999999,0.875,22.5,4.25,1.0,0.3908333333333333,0.5833333333333334,15.0,2.833333333333333,0.0,0.0,90.0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,1
488,Fraser,Forster,43,,4.0,1.5633333333333332,2.333333333333333,60.0,11.333333333333334,2.4,0.938,1.4,36.0,6.8,1.5,0.5862499999999999,0.875,22.5,4.25,1.0,0.3908333333333333,0.5833333333333334,15.0,2.833333333333333,0.0,0.0,90.0,15,18,1110,1130,1330,1310,TOT,NEW,20,1,24,1
508,Guglielmo,Vicario,49,,1.6666666666666667,0.7133333333333333,2.6666666666666665,30.0,11.333333333333334,1.4,1.148,2.2,54.0,8.2,1.875,1.14625,2.125,67.5,9.875,2.1666666666666665,1.1025,2.4166666666666665,75.0,11.583333333333334,0.0833333333333333,0.0,90.0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,1
508,Guglielmo,Vicario,49,,1.6666666666666667,0.7133333333333333,2.6666666666666665,30.0,11.333333333333334,1.4,1.148,2.2,54.0,8.2,1.875,1.14625,2.125,67.5,9.875,2.1666666666666665,1.1025,2.4166666666666665,75.0,11.583333333333334,0.0833333333333333,0.0,90.0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,1
508,Guglielmo,Vicario,49,,1.6666666666666667,0.7133333333333333,2.6666666666666665,30.0,11.333333333333334,1.4,1.148,2.2,54.0,8.2,1.875,1.14625,2.125,67.5,9.875,2.1666666666666665,1.1025,2.4166666666666665,75.0,11.583333333333334,0.0833333333333333,0.0,90.0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,1
508,Guglielmo,Vicario,49,,1.6666666666666667,0.7133333333333333,2.6666666666666665,30.0,11.333333333333334,1.4,1.148,2.2,54.0,8.2,1.875,1.14625,2.125,67.5,9.875,2.1666666666666665,1.1025,2.4166666666666665,75.0,11.583333333333334,0.0833333333333333,0.0,90.0,15,18,1110,1130,1330,1310,TOT,NEW,20,1,24,1
510,Alfie,Whiteman,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,1
510,Alfie,Whiteman,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,1
510,Alfie,Whiteman,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,1
510,Alfie,Whiteman,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20,1,24,1
513,Alphonse,Areola,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.32125,0.125,22.5,0.625,1.4166666666666667,0.6983333333333333,0.6666666666666666,41.25,2.25,0.0,0.0,0.0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,1
513,Alphonse,Areola,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.32125,0.125,22.5,0.625,1.4166666666666667,0.6983333333333333,0.6666666666666666,41.25,2.25,0.0,0.0,0.0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,1
513,Alphonse,Areola,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.32125,0.125,22.5,0.625,1.4166666666666667,0.6983333333333333,0.6666666666666666,41.25,2.25,0.0,0.0,0.0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,1
521,Łukasz,Fabiański,41,,2.333333333333333,2.32,2.333333333333333,90.0,4.333333333333333,2.8,2.048,3.6,90.0,8.6,2.25,1.545,2.625,67.5,6.875,1.6666666666666667,1.1375,1.8333333333333333,48.75,4.916666666666667,0.1428571428571428,0.0,90.0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,1
521,Łukasz,Fabiański,41,,2.333333333333333,2.32,2.333333333333333,90.0,4.333333333333333,2.8,2.048,3.6,90.0,8.6,2.25,1.545,2.625,67.5,6.875,1.6666666666666667,1.1375,1.8333333333333333,48.75,4.916666666666667,0.1428571428571428,0.0,90.0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,1
521,Łukasz,Fabiański,41,,2.333333333333333,2.32,2.333333333333333,90.0,4.333333333333333,2.8,2.048,3.6,90.0,8.6,2.25,1.545,2.625,67.5,6.875,1.6666666666666667,1.1375,1.8333333333333333,48.75,4.916666666666667,0.1428571428571428,0.0,90.0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,1
522,Wes,Foderingham,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,1
522,Wes,Foderingham,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,1
522,Wes,Foderingham,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,1
204,Sam,Johnstone,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.53125,0.25,11.25,0.25,1.5833333333333333,0.8975,0.8333333333333334,37.5,2.583333333333333,0.0,0.0,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,1
204,Sam,Johnstone,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.53125,0.25,11.25,0.25,1.5833333333333333,0.8975,0.8333333333333334,37.5,2.583333333333333,0.0,0.0,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,1
204,Sam,Johnstone,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.53125,0.25,11.25,0.25,1.5833333333333333,0.8975,0.8333333333333334,37.5,2.583333333333333,0.0,0.0,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20,1,24,1
536,Daniel,Bentley,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,1
536,Daniel,Bentley,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,1
536,Daniel,Bentley,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20,1,24,1
554,José,Malheiro de Sá,43,,2.6666666666666665,1.78,0.6666666666666666,90.0,-1.0,2.4,1.702,2.0,90.0,5.6,2.625,1.4300000000000002,1.75,78.75,5.875,1.75,0.9533333333333333,1.1666666666666667,52.5,3.9166666666666665,0.1111111111111111,0.0,90.0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,1
554,José,Malheiro de Sá,43,,2.6666666666666665,1.78,0.6666666666666666,90.0,-1.0,2.4,1.702,2.0,90.0,5.6,2.625,1.4300000000000002,1.75,78.75,5.875,1.75,0.9533333333333333,1.1666666666666667,52.5,3.9166666666666665,0.1111111111111111,0.0,90.0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,1
554,José,Malheiro de Sá,43,,2.6666666666666665,1.78,0.6666666666666666,90.0,-1.0,2.4,1.702,2.0,90.0,5.6,2.625,1.4300000000000002,1.75,78.75,5.875,1.75,0.9533333333333333,1.1666666666666667,52.5,3.9166666666666665,0.1111111111111111,0.0,90.0,16,20,1060,1130,1090,1070,WOL,NFO,20,1,24,1
556,Tom,King,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,1
556,Tom,King,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,1
556,Tom,King,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20,1,24,1
5,Karl,Hein,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,1
5,Karl,Hein,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,1
5,Karl,Hein,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,1
5,Karl,Hein,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20,0,24,1
15,David,Raya Martin,55,,1.6666666666666667,0.6966666666666669,4.666666666666667,90.0,17.666666666666668,2.0,0.78,3.8,90.0,16.2,1.875,0.9025,2.75,90.0,11.125,2.75,1.0225000000000002,3.1666666666666665,90.0,12.666666666666666,0.1428571428571428,0.0,90.0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,1
15,David,Raya Martin,55,,1.6666666666666667,0.6966666666666669,4.666666666666667,90.0,17.666666666666668,2.0,0.78,3.8,90.0,16.2,1.875,0.9025,2.75,90.0,11.125,2.75,1.0225000000000002,3.1666666666666665,90.0,12.666666666666666,0.1428571428571428,0.0,90.0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,1
15,David,Raya Martin,55,,1.6666666666666667,0.6966666666666669,4.666666666666667,90.0,17.666666666666668,2.0,0.78,3.8,90.0,16.2,1.875,0.9025,2.75,90.0,11.125,2.75,1.0225000000000002,3.1666666666666665,90.0,12.666666666666666,0.1428571428571428,0.0,90.0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,1
15,David,Raya Martin,55,,1.6666666666666667,0.6966666666666669,4.666666666666667,90.0,17.666666666666668,2.0,0.78,3.8,90.0,16.2,1.875,0.9025,2.75,90.0,11.125,2.75,1.0225000000000002,3.1666666666666665,90.0,12.666666666666666,0.1428571428571428,0.0,90.0,5,1,1360,1070,1390,1130,ARS,BHA,20,0,24,1
73,Norberto,Murara Neto,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,1
73,Norberto,Murara Neto,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,1
73,Norberto,Murara Neto,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,1
73,Norberto,Murara Neto,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20,0,24,1
639,Tommy,Setford,45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,1
639,Tommy,Setford,45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,1
639,Tommy,Setford,45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,1
639,Tommy,Setford,45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20,0,24,1
39,Joe,Gauci,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
39,Joe,Gauci,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
46,Filip,Marschall,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
46,Filip,Marschall,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
47,Emiliano,Martínez Romero,50,,2.333333333333333,1.0366666666666666,1.6666666666666667,75.0,7.333333333333333,2.4,1.514,1.4,81.0,5.6,2.625,1.2725,3.25,84.375,11.5,2.4166666666666665,1.1016666666666666,2.75,86.25,10.166666666666666,0.0714285714285714,0.0714285714285714,78.75,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
47,Emiliano,Martínez Romero,50,,2.333333333333333,1.0366666666666666,1.6666666666666667,75.0,7.333333333333333,2.4,1.514,1.4,81.0,5.6,2.625,1.2725,3.25,84.375,11.5,2.4166666666666665,1.1016666666666666,2.75,86.25,10.166666666666666,0.0714285714285714,0.0714285714285714,78.75,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
51,Robin,Olsen,45,,0.6666666666666666,0.2633333333333333,0.3333333333333333,15.0,1.0,0.4,0.158,0.2,9.0,0.6,0.25,0.09875,0.125,5.625,0.375,0.1666666666666666,0.0658333333333333,0.0833333333333333,3.75,0.25,0.0,0.0,45.0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
51,Robin,Olsen,45,,0.6666666666666666,0.2633333333333333,0.3333333333333333,15.0,1.0,0.4,0.158,0.2,9.0,0.6,0.25,0.09875,0.125,5.625,0.375,0.1666666666666666,0.0658333333333333,0.0833333333333333,3.75,0.25,0.0,0.0,45.0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
55,Viljami,Sinisalo,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
55,Viljami,Sinisalo,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
641,Oliwier,Zych,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,1
641,Oliwier,Zych,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,1
75,Alex,Paulsen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,1
75,Alex,Paulsen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,1
75,Alex,Paulsen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,1
84,Mark,Travers,44,,0.0,0.0,0.0,0.0,0.0,0.6,0.312,0.6,18.0,2.0,1.25,0.42125,1.0,22.5,3.75,1.0,0.3458333333333334,0.8333333333333334,22.5,3.1666666666666665,0.0,0.0,90.0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,1
84,Mark,Travers,44,,0.0,0.0,0.0,0.0,0.0,0.6,0.312,0.6,18.0,2.0,1.25,0.42125,1.0,22.5,3.75,1.0,0.3458333333333334,0.8333333333333334,22.5,3.1666666666666665,0.0,0.0,90.0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,1
84,Mark,Travers,44,,0.0,0.0,0.0,0.0,0.0,0.6,0.312,0.6,18.0,2.0,1.25,0.42125,1.0,22.5,3.75,1.0,0.3458333333333334,0.8333333333333334,22.5,3.1666666666666665,0.0,0.0,90.0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,1
152,Kepa,Arrizabalaga,45,,2.333333333333333,0.6599999999999998,3.0,90.0,11.666666666666666,2.0,0.692,2.2,72.0,7.8,1.5,0.61625,2.375,67.5,8.875,2.4166666666666665,0.7966666666666667,2.333333333333333,67.5,8.666666666666666,0.1111111111111111,0.0,90.0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,1
152,Kepa,Arrizabalaga,45,,2.333333333333333,0.6599999999999998,3.0,90.0,11.666666666666666,2.0,0.692,2.2,72.0,7.8,1.5,0.61625,2.375,67.5,8.875,2.4166666666666665,0.7966666666666667,2.333333333333333,67.5,8.666666666666666,0.1111111111111111,0.0,90.0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,1
152,Kepa,Arrizabalaga,45,,2.333333333333333,0.6599999999999998,3.0,90.0,11.666666666666666,2.0,0.692,2.2,72.0,7.8,1.5,0.61625,2.375,67.5,8.875,2.4166666666666665,0.7966666666666667,2.333333333333333,67.5,8.666666666666666,0.1111111111111111,0.0,90.0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,1
599,Will,Dennis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,1
599,Will,Dennis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,1
599,Will,Dennis,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,1
91,Mark,Flekken,45,,4.666666666666667,1.5633333333333332,4.666666666666667,90.0,19.33333333333333,5.0,1.734,3.8,90.0,17.8,4.875,1.54375,3.25,90.0,15.125,4.75,1.7166666666666668,3.0,90.0,14.916666666666666,0.0,0.0,90.0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,1
