id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5
110,Yoane,Wissa,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,4,16,60,0.7060000000000001
123,Evan,Ferguson,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,4,12,55,0.0
123,Evan,Ferguson,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,4,14,55,0.0
123,Evan,Ferguson,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,4,15,55,0.0
129,João Pedro,Junqueira de Jesus,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,4,12,54,0.0
129,João Pedro,Junqueira de Jesus,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,4,14,54,0.0
129,João Pedro,Junqueira de Jesus,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,4,15,54,0.0
138,Mark,O’Mahony,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,4,12,45,0.0
138,Mark,O’Mahony,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,4,14,45,0.0
138,Mark,O’Mahony,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,4,15,45,0.0
143,Deniz,Undav,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,4,12,55,0.0
143,Deniz,Undav,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,4,14,55,0.0
143,Deniz,Undav,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,4,15,55,0.0
148,Danny,Welbeck,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,4,12,59,0.5700000000000001
148,Danny,Welbeck,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,4,14,59,0.5700000000000001
148,Danny,Welbeck,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,4,15,59,0.5700000000000001
164,David Datro,Fofana,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,4,12,54,0.0
164,David Datro,Fofana,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,4,14,54,0.0
164,David Datro,Fofana,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,4,15,54,0.0
165,Deivid Washington,de Souza Eugênio,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,4,12,50,0.0
165,Deivid Washington,de Souza Eugênio,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,4,14,50,0.0
165,Deivid Washington,de Souza Eugênio,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,4,15,50,0.0
175,Romelu,Lukaku Bolingoli,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,4,12,63,0.0
175,Romelu,Lukaku Bolingoli,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,4,14,63,0.0
175,Romelu,Lukaku Bolingoli,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,4,15,63,0.0
178,Marc,Guiu Paz,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,4,12,48,0.0
178,Marc,Guiu Paz,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,4,14,48,0.0
178,Marc,Guiu Paz,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,4,15,48,0.0
180,Nicolas,Jackson,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,4,12,79,0.5680000000000002
180,Nicolas,Jackson,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,4,14,79,0.5680000000000002
180,Nicolas,Jackson,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,4,15,79,0.5680000000000002
11,Eddie,Nketiah,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,4,12,59,0.136
11,Eddie,Nketiah,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,4,14,59,0.136
11,Eddie,Nketiah,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,4,16,59,0.136
207,Jean-Philippe,Mateta,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,4,12,73,0.398
207,Jean-Philippe,Mateta,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,4,14,73,0.398
207,Jean-Philippe,Mateta,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,4,16,73,0.398
156,Armando,Broja,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,54,0.0
156,Armando,Broja,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,54,0.0
156,Armando,Broja,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,54,0.0
218,Norberto Bercique,Gomes Betuncal,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,50,0.0
218,Norberto Bercique,Gomes Betuncal,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,50,0.0
218,Norberto Bercique,Gomes Betuncal,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,50,0.0
220,Dominic,Calvert-Lewin,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,59,0.414
220,Dominic,Calvert-Lewin,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,59,0.414
220,Dominic,Calvert-Lewin,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,59,0.414
229,Neal,Maupay,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,49,0.0
229,Neal,Maupay,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,49,0.0
229,Neal,Maupay,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,49,0.0
232,Iliman,Ndiaye,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,54,0.064
232,Iliman,Ndiaye,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,54,0.064
232,Iliman,Ndiaye,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,54,0.064
237,Youssef,Ramalho Chermiti,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,4,11,49,0.0
237,Youssef,Ramalho Chermiti,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,4,13,49,0.0
237,Youssef,Ramalho Chermiti,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,4,16,49,0.0
251,Rodrigo,Muniz Carvalho,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,4,11,56,0.0
251,Rodrigo,Muniz Carvalho,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,4,13,56,0.0
251,Rodrigo,Muniz Carvalho,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,4,16,56,0.0
252,Raúl,Jiménez,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,4,11,58,0.53
252,Raúl,Jiménez,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,4,13,58,0.53
252,Raúl,Jiménez,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,4,16,58,0.53
256,Jay,Stansfield,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,4,11,50,0.0
256,Jay,Stansfield,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,4,13,50,0.0
256,Jay,Stansfield,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,4,16,50,0.0
258,Carlos Vinícius,Alves Morais,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,4,11,50,0.0
258,Carlos Vinícius,Alves Morais,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,4,13,50,0.0
258,Carlos Vinícius,Alves Morais,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,4,16,50,0.0
260,Ali,Al-Hamadi,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,4,11,48,0.0
260,Ali,Al-Hamadi,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,4,13,48,0.0
260,Ali,Al-Hamadi,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,4,16,48,0.0
268,Liam,Delap,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,4,11,56,0.188
268,Liam,Delap,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,4,13,56,0.188
268,Liam,Delap,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,4,16,56,0.188
272,George,Hirst,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,4,11,54,0.0
272,George,Hirst,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,4,13,54,0.0
272,George,Hirst,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,4,16,54,0.0
276,Freddie,Ladapo,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,4,11,45,0.0
276,Freddie,Ladapo,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,4,13,45,0.0
276,Freddie,Ladapo,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,4,16,45,0.0
198,Odsonne,Edouard,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,4,11,52,0.0
198,Odsonne,Edouard,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,4,13,52,0.0
198,Odsonne,Edouard,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,4,16,52,0.0
286,Tom,Cannon,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,4,11,45,0.0
286,Tom,Cannon,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,4,13,45,0.0
286,Tom,Cannon,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,4,16,45,0.0
289,Patson,Daka,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,4,11,48,0.0
289,Patson,Daka,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,4,13,48,0.0
289,Patson,Daka,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,4,16,48,0.0
306,Jamie,Vardy,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,4,11,57,0.414
306,Jamie,Vardy,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,4,13,57,0.414
306,Jamie,Vardy,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,4,16,57,0.414
316,Darwin,Núñez Ribeiro,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,4,12,71,0.095
316,Darwin,Núñez Ribeiro,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,4,14,71,0.095
316,Darwin,Núñez Ribeiro,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,4,15,71,0.095
321,Cody,Gakpo,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,4,12,71,0.06
321,Cody,Gakpo,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,4,14,71,0.06
321,Cody,Gakpo,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,4,15,71,0.06
351,Erling,Haaland,13,5,MCI,BHA,1350,1070,1390,1130,0,1,24,4,11,153,0.7819999999999999
351,Erling,Haaland,13,12,MCI,LIV,1350,1360,1390,1340,0,1,24,4,13,153,0.7819999999999999
351,Erling,Haaland,13,7,MCI,CRY,1350,1100,1390,1090,0,1,24,4,15,153,0.7819999999999999
352,Julián,Álvarez,13,5,MCI,BHA,1350,1070,1390,1130,0,1,24,4,11,70,0.0
352,Julián,Álvarez,13,12,MCI,LIV,1350,1360,1390,1340,0,1,24,4,13,70,0.0
352,Julián,Álvarez,13,7,MCI,CRY,1350,1100,1390,1090,0,1,24,4,15,70,0.0
375,Rasmus,Højlund,14,10,MUN,IPS,1140,1070,1170,1050,0,1,24,4,12,69,0.215
375,Rasmus,Højlund,14,1,MUN,ARS,1140,1360,1170,1340,0,1,24,4,14,69,0.215
375,Rasmus,Højlund,14,13,MUN,MCI,1140,1350,1170,1360,0,1,24,4,16,69,0.215
389,Joshua,Zirkzee,14,10,MUN,IPS,1140,1070,1170,1050,0,1,24,4,12,66,0.0
389,Joshua,Zirkzee,14,1,MUN,ARS,1140,1360,1170,1340,0,1,24,4,14,66,0.0
389,Joshua,Zirkzee,14,13,MUN,MCI,1140,1350,1170,1360,0,1,24,4,16,66,0.0
648,Ethan,Wheatley,14,10,MUN,IPS,1140,1070,1170,1050,0,1,24,4,12,45,0.0
648,Ethan,Wheatley,14,1,MUN,ARS,1140,1360,1170,1340,0,1,24,4,14,45,0.0
648,Ethan,Wheatley,14,13,MUN,MCI,1140,1350,1170,1360,0,1,24,4,16,45,0.0
401,Alexander,Isak,15,16,NEW,NFO,1130,1140,1310,1120,0,1,24,4,11,83,0.68
401,Alexander,Isak,15,7,NEW,CRY,1130,1100,1310,1090,0,1,24,4,13,83,0.68
401,Alexander,Isak,15,4,NEW,BRE,1130,1080,1310,1100,0,1,24,4,15,83,0.68
421,Callum,Wilson,15,16,NEW,NFO,1130,1140,1310,1120,0,1,24,4,11,69,0.0
421,Callum,Wilson,15,7,NEW,CRY,1130,1100,1310,1090,0,1,24,4,13,69,0.0
421,Callum,Wilson,15,4,NEW,BRE,1130,1080,1310,1100,0,1,24,4,15,69,0.0
590,William,Osula,15,16,NEW,NFO,1130,1140,1310,1120,0,1,24,4,11,50,0.0
590,William,Osula,15,7,NEW,CRY,1130,1100,1310,1090,0,1,24,4,13,50,0.0
590,William,Osula,15,4,NEW,BRE,1130,1080,1310,1100,0,1,24,4,15,50,0.0
424,Taiwo,Awoniyi,16,1,NFO,ARS,1130,1360,1070,1340,0,1,24,4,12,56,0.0
424,Taiwo,Awoniyi,16,13,NFO,MCI,1130,1350,1070,1360,0,1,24,4,14,56,0.0
424,Taiwo,Awoniyi,16,14,NFO,MUN,1130,1130,1070,1120,0,1,24,4,15,56,0.0
430,Emmanuel,Dennis,16,1,NFO,ARS,1130,1360,1070,1340,0,1,24,4,12,49,0.0
430,Emmanuel,Dennis,16,13,NFO,MCI,1130,1350,1070,1360,0,1,24,4,14,49,0.0
430,Emmanuel,Dennis,16,14,NFO,MUN,1130,1130,1070,1120,0,1,24,4,15,49,0.0
446,Hwang,Ui-jo,16,1,NFO,ARS,1130,1360,1070,1340,0,1,24,4,12,45,0.0
446,Hwang,Ui-jo,16,13,NFO,MCI,1130,1350,1070,1360,0,1,24,4,14,45,0.0
446,Hwang,Ui-jo,16,14,NFO,MUN,1130,1130,1070,1120,0,1,24,4,15,45,0.0
447,Chris,Wood,16,1,NFO,ARS,1130,1360,1070,1340,0,1,24,4,12,65,0.422
447,Chris,Wood,16,13,NFO,MCI,1130,1350,1070,1360,0,1,24,4,14,65,0.422
447,Chris,Wood,16,14,NFO,MUN,1130,1130,1070,1120,0,1,24,4,15,65,0.422
27,Cameron,Archer,17,20,SOU,WOL,1070,1060,1060,1090,0,1,24,4,11,50,0.5
27,Cameron,Archer,17,5,SOU,BHA,1070,1070,1060,1130,0,1,24,4,13,50,0.5
27,Cameron,Archer,17,2,SOU,AVL,1070,1120,1060,1200,0,1,24,4,15,50,0.5
453,Adam,Armstrong,17,20,SOU,WOL,1070,1060,1060,1090,0,1,24,4,11,51,0.34
453,Adam,Armstrong,17,5,SOU,BHA,1070,1070,1060,1130,0,1,24,4,13,51,0.34
453,Adam,Armstrong,17,2,SOU,AVL,1070,1120,1060,1200,0,1,24,4,15,51,0.34
468,Sékou,Mara,17,20,SOU,WOL,1070,1060,1060,1090,0,1,24,4,11,50,0.0
468,Sékou,Mara,17,5,SOU,BHA,1070,1070,1060,1130,0,1,24,4,13,50,0.0
468,Sékou,Mara,17,2,SOU,AVL,1070,1120,1060,1200,0,1,24,4,15,50,0.0
470,Paul,Onuachu,17,20,SOU,WOL,1070,1060,1060,1090,0,1,24,4,11,49,0.0
470,Paul,Onuachu,17,5,SOU,BHA,1070,1070,1060,1130,0,1,24,4,13,49,0.0
470,Paul,Onuachu,17,2,SOU,AVL,1070,1120,1060,1200,0,1,24,4,15,49,0.0
473,Ross,Stewart,17,20,SOU,WOL,1070,1060,1060,1090,0,1,24,4,11,45,0.0
473,Ross,Stewart,17,5,SOU,BHA,1070,1070,1060,1130,0,1,24,4,13,45,0.0
473,Ross,Stewart,17,2,SOU,AVL,1070,1120,1060,1200,0,1,24,4,15,45,0.0
82,Dominic,Solanke-Mitchell,18,13,TOT,MCI,1170,1350,1350,1360,0,1,24,4,12,77,0.5900000000000001
82,Dominic,Solanke-Mitchell,18,3,TOT,BOU,1170,1070,1350,1130,0,1,24,4,14,77,0.5900000000000001
82,Dominic,Solanke-Mitchell,18,17,TOT,SOU,1170,1060,1350,1060,0,1,24,4,16,77,0.5900000000000001
497,Richarlison,de Andrade,18,13,TOT,MCI,1170,1350,1350,1360,0,1,24,4,12,68,0.0
497,Richarlison,de Andrade,18,3,TOT,BOU,1170,1070,1350,1130,0,1,24,4,14,68,0.0
497,Richarlison,de Andrade,18,17,TOT,SOU,1170,1060,1350,1060,0,1,24,4,16,68,0.0
500,Dane,Scarlett,18,13,TOT,MCI,1170,1350,1350,1360,0,1,24,4,12,45,0.0
500,Dane,Scarlett,18,3,TOT,BOU,1170,1070,1350,1130,0,1,24,4,14,45,0.0
500,Dane,Scarlett,18,17,TOT,SOU,1170,1060,1350,1060,0,1,24,4,16,45,0.0
507,Alejo,Véliz,18,13,TOT,MCI,1170,1350,1350,1360,0,1,24,4,12,50,0.0
507,Alejo,Véliz,18,3,TOT,BOU,1170,1070,1350,1130,0,1,24,4,14,50,0.0
507,Alejo,Véliz,18,17,TOT,SOU,1170,1060,1350,1060,0,1,24,4,16,50,0.0
609,Will,Lankshear,18,13,TOT,MCI,1170,1350,1350,1360,0,1,24,4,12,45,0.0
609,Will,Lankshear,18,3,TOT,BOU,1170,1070,1350,1130,0,1,24,4,14,45,0.0
609,Will,Lankshear,18,17,TOT,SOU,1170,1060,1350,1060,0,1,24,4,16,45,0.0
512,Michail,Antonio,19,15,WHU,NEW,1070,1100,1130,1130,0,1,24,4,12,54,0.0
512,Michail,Antonio,19,11,WHU,LEI,1070,1060,1130,1090,0,1,24,4,14,54,0.0
512,Michail,Antonio,19,3,WHU,BOU,1070,1070,1130,1130,0,1,24,4,16,54,0.0
523,Danny,Ings,19,15,WHU,NEW,1070,1100,1130,1130,0,1,24,4,12,50,0.0
523,Danny,Ings,19,11,WHU,LEI,1070,1060,1130,1090,0,1,24,4,14,50,0.0
523,Danny,Ings,19,3,WHU,BOU,1070,1070,1130,1130,0,1,24,4,16,50,0.0
589,Niclas,Füllkrug,19,15,WHU,NEW,1070,1100,1130,1130,0,1,24,4,12,67,0.0
589,Niclas,Füllkrug,19,11,WHU,LEI,1070,1060,1130,1090,0,1,24,4,14,67,0.0
589,Niclas,Füllkrug,19,3,WHU,BOU,1070,1070,1130,1130,0,1,24,4,16,67,0.0
539,Leon,Chiwome,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,45,0.0
539,Leon,Chiwome,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,45,0.0
539,Leon,Chiwome,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,45,0.0
541,Matheus,Santos Carneiro Da Cunha,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,67,0.172
541,Matheus,Santos Carneiro Da Cunha,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,67,0.172
541,Matheus,Santos Carneiro Da Cunha,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,67,0.172
545,Fábio,Silva,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,50,0.0
545,Fábio,Silva,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,50,0.0
545,Fábio,Silva,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,50,0.0
546,Nathan,Fraser,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,45,0.0
546,Nathan,Fraser,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,45,0.0
546,Nathan,Fraser,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,45,0.0
555,Saša,Kalajdžić,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,48,0.0
555,Saša,Kalajdžić,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,48,0.0
555,Saša,Kalajdžić,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,48,0.0
566,Jørgen,Strand Larsen,20,9,WOL,FUL,1060,1100,1120,1100,0,1,24,4,12,56,0.328
566,Jørgen,Strand Larsen,20,8,WOL,EVE,1060,1080,1120,1080,0,1,24,4,14,56,0.328
566,Jørgen,Strand Larsen,20,19,WOL,WHU,1060,1080,1120,1120,0,1,24,4,15,56,0.328
