code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16
2293049,24,True,True,240,2023-02-18,90,False,True,3,1,20,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 535}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 66}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 57}, {'value': 1, 'element': 70}, {'value': 1, 'element': 576}], 'h': [{'value': 1, 'element': 487}, {'value': 1, 'element': 704}, {'value': 1, 'element': 721}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 574}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 574}, {'value': 2, 'element': 535}, {'value': 1, 'element': 404}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 574}, {'value': 27, 'element': 535}, {'value': 26, 'element': 404}, {'value': 25, 'element': 576}, {'value': 19, 'element': 76}, {'value': 15, 'element': 57}, {'value': 13, 'element': 66}, {'value': 13, 'element': 723}, {'value': 9, 'element': 70}, {'value': 6, 'element': 64}, {'value': 5, 'element': 718}, {'value': 4, 'element': 71}, {'value': 4, 'element': 505}, {'value': 3, 'element': 75}, {'value': 3, 'element': 705}, {'value': 1, 'element': 714}], 'h': [{'value': 19, 'element': 484}, {'value': 18, 'element': 480}, {'value': 18, 'element': 482}, {'value': 15, 'element': 558}, {'value': 13, 'element': 491}, {'value': 13, 'element': 503}, {'value': 13, 'element': 589}, {'value': 11, 'element': 459}, {'value': 9, 'element': 704}, {'value': 8, 'element': 478}, {'value': 5, 'element': 483}, {'value': 4, 'element': 487}, {'value': 4, 'element': 682}, {'value': 3, 'element': 476}, {'value': 3, 'element': 625}, {'value': -2, 'element': 721}]}]",2,2,75150,1.13191275,4.5,1.74477,7.25,1.093664125,5.125,1.713509125,8.625,1.13111,4.0,1.66665875,9.25,0.9289160625,4.75,1.57539375,7.8125
2293046,24,True,True,237,2023-02-18,90,False,True,12,2,15,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 297}, {'value': 1, 'element': 680}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 283}, {'value': 1, 'element': 285}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 282}], 'h': [{'value': 1, 'element': 369}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 376}]}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 281}], 'h': [{'value': 5, 'element': 355}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 285}, {'value': 2, 'element': 284}], 'h': [{'value': 1, 'element': 355}]}, {'identifier': 'bps', 'a': [{'value': 47, 'element': 285}, {'value': 34, 'element': 284}, {'value': 30, 'element': 281}, {'value': 29, 'element': 280}, {'value': 27, 'element': 286}, {'value': 26, 'element': 297}, {'value': 18, 'element': 283}, {'value': 16, 'element': 680}, {'value': 15, 'element': 274}, {'value': 15, 'element': 282}, {'value': 8, 'element': 294}, {'value': 4, 'element': 275}, {'value': 4, 'element': 279}, {'value': 1, 'element': 564}, {'value': -3, 'element': 288}], 'h': [{'value': 31, 'element': 355}, {'value': 21, 'element': 357}, {'value': 18, 'element': 358}, {'value': 18, 'element': 368}, {'value': 17, 'element': 377}, {'value': 16, 'element': 371}, {'value': 15, 'element': 370}, {'value': 7, 'element': 195}, {'value': 6, 'element': 365}, {'value': 5, 'element': 366}, {'value': 5, 'element': 594}, {'value': 4, 'element': 350}, {'value': 2, 'element': 369}, {'value': 2, 'element': 552}, {'value': -7, 'element': 376}]}]",4,4,75147,1.531155,8.25,1.82022525,7.0,1.9137219375,9.5625,1.829741,7.0625,1.54594,9.5,1.036479,3.5,1.8988814375,9.625,0.87901854375,4.6875
2293045,24,True,True,236,2023-02-19,90,False,True,11,0,14,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 335}, {'value': 1, 'element': 340}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 333}, {'value': 1, 'element': 331}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 252}, {'value': 1, 'element': 612}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 254}], 'h': [{'value': 3, 'element': 327}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 333}, {'value': 2, 'element': 335}, {'value': 1, 'element': 337}]}, {'identifier': 'bps', 'a': [{'value': 22, 'element': 258}, {'value': 21, 'element': 254}, {'value': 13, 'element': 727}, {'value': 12, 'element': 715}, {'value': 11, 'element': 612}, {'value': 9, 'element': 259}, {'value': 9, 'element': 261}, {'value': 9, 'element': 709}, {'value': 5, 'element': 266}, {'value': 4, 'element': 255}, {'value': 4, 'element': 262}, {'value': 3, 'element': 269}, {'value': 2, 'element': 549}, {'value': 1, 'element': 252}, {'value': 1, 'element': 264}], 'h': [{'value': 51, 'element': 333}, {'value': 46, 'element': 335}, {'value': 35, 'element': 337}, {'value': 34, 'element': 332}, {'value': 27, 'element': 327}, {'value': 26, 'element': 331}, {'value': 25, 'element': 533}, {'value': 23, 'element': 342}, {'value': 20, 'element': 340}, {'value': 12, 'element': 728}, {'value': 7, 'element': 341}, {'value': 5, 'element': 338}, {'value': 2, 'element': 344}, {'value': 2, 'element': 643}]}]",3,4,75146,1.51818775,4.0,1.5785075000000002,9.25,1.2443506249999998,5.875,1.359434125,7.375,1.411604,7.0,1.6822395,7.0,1.744308125,9.5625,0.994936875,5.5625
2293048,24,True,True,239,2023-02-19,90,False,True,19,0,18,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 428}, {'value': 1, 'element': 445}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 427}, {'value': 1, 'element': 432}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 458}], 'h': [{'value': 1, 'element': 441}, {'value': 1, 'element': 448}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 455}], 'h': [{'value': 1, 'element': 426}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 445}, {'value': 2, 'element': 432}, {'value': 1, 'element': 430}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 588}, {'value': 17, 'element': 455}, {'value': 16, 'element': 468}, {'value': 13, 'element': 467}, {'value': 13, 'element': 545}, {'value': 12, 'element': 472}, {'value': 10, 'element': 463}, {'value': 8, 'element': 509}, {'value': 6, 'element': 456}, {'value': 5, 'element': 30}, {'value': 4, 'element': 465}, {'value': 4, 'element': 469}, {'value': 3, 'element': 471}, {'value': -1, 'element': 458}, {'value': -2, 'element': 464}], 'h': [{'value': 45, 'element': 445}, {'value': 31, 'element': 432}, {'value': 27, 'element': 430}, {'value': 26, 'element': 443}, {'value': 22, 'element': 426}, {'value': 22, 'element': 428}, {'value': 22, 'element': 513}, {'value': 17, 'element': 433}, {'value': 16, 'element': 446}, {'value': 15, 'element': 427}, {'value': 13, 'element': 441}, {'value': 6, 'element': 454}, {'value': 3, 'element': 431}, {'value': 3, 'element': 450}, {'value': -2, 'element': 448}]}]",2,4,75149,1.3895887499999997,5.0,0.8055882500000001,6.25,1.389569125,4.5625,1.0807713125,6.5625,1.17439125,5.5,1.40521925,7.25,1.444418875,6.3125,1.4233711875,7.6875
2293053,25,True,True,244,2023-02-24,90,False,True,20,1,9,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 704}], 'h': [{'value': 1, 'element': 562}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 476}], 'h': [{'value': 1, 'element': 217}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 220}, {'value': 1, 'element': 346}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 478}], 'h': [{'value': 1, 'element': 2}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 704}], 'h': [{'value': 2, 'element': 217}, {'value': 1, 'element': 562}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 704}, {'value': 22, 'element': 482}, {'value': 18, 'element': 480}, {'value': 16, 'element': 478}, {'value': 15, 'element': 459}, {'value': 14, 'element': 698}, {'value': 11, 'element': 476}, {'value': 8, 'element': 484}, {'value': 8, 'element': 589}, {'value': 7, 'element': 558}, {'value': 5, 'element': 491}, {'value': 4, 'element': 503}, {'value': 2, 'element': 625}, {'value': 1, 'element': 483}], 'h': [{'value': 25, 'element': 217}, {'value': 24, 'element': 562}, {'value': 16, 'element': 201}, {'value': 15, 'element': 215}, {'value': 13, 'element': 205}, {'value': 13, 'element': 470}, {'value': 11, 'element': 220}, {'value': 9, 'element': 2}, {'value': 7, 'element': 211}, {'value': 6, 'element': 726}, {'value': 5, 'element': 614}, {'value': 4, 'element': 212}, {'value': -1, 'element': 346}]}]",2,2,75154,1.15740575,5.5,1.7710675,8.5,0.9664423125,5.1875,1.5584275,7.5625,0.87699625,4.5,1.45227225,7.0,1.4113228125,5.5,1.7153394375,6.125
2293052,25,True,True,243,2023-02-25,90,False,True,2,2,8,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 40}, {'value': 1, 'element': 42}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 37}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 31}], 'h': [{'value': 1, 'element': 185}, {'value': 1, 'element': 577}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 31}], 'h': [{'value': 3, 'element': 182}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 31}, {'value': 3, 'element': 37}, {'value': 1, 'element': 39}, {'value': 1, 'element': 44}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 31}, {'value': 30, 'element': 37}, {'value': 27, 'element': 39}, {'value': 27, 'element': 44}, {'value': 26, 'element': 43}, {'value': 25, 'element': 33}, {'value': 25, 'element': 40}, {'value': 19, 'element': 42}, {'value': 17, 'element': 53}, {'value': 6, 'element': 46}, {'value': 6, 'element': 47}, {'value': 6, 'element': 694}, {'value': 1, 'element': 45}], 'h': [{'value': 16, 'element': 178}, {'value': 15, 'element': 194}, {'value': 15, 'element': 475}, {'value': 14, 'element': 182}, {'value': 14, 'element': 534}, {'value': 13, 'element': 186}, {'value': 11, 'element': 199}, {'value': 9, 'element': 185}, {'value': 5, 'element': 577}, {'value': 4, 'element': 611}, {'value': 3, 'element': 190}, {'value': 2, 'element': 110}, {'value': 2, 'element': 189}, {'value': 2, 'element': 686}]}]",2,2,75153,0.8185799999999999,7.25,2.409991,7.5,1.2519944375,6.3125,1.7624473125,6.3125,1.07979425,4.5,1.4973012499999998,6.75,1.0141552875,4.625,1.729021375,8.0
2293054,25,True,True,245,2023-02-25,90,False,True,17,0,24,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 239}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 233}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 321}, {'value': 1, 'element': 405}, {'value': 1, 'element': 416}, {'value': 1, 'element': 423}], 'h': [{'value': 1, 'element': 227}, {'value': 1, 'element': 619}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 422}], 'h': [{'value': 2, 'element': 238}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 239}, {'value': 2, 'element': 230}, {'value': 1, 'element': 691}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 410}, {'value': 16, 'element': 407}, {'value': 14, 'element': 321}, {'value': 14, 'element': 417}, {'value': 14, 'element': 422}, {'value': 12, 'element': 21}, {'value': 12, 'element': 423}, {'value': 8, 'element': 406}, {'value': 7, 'element': 409}, {'value': 7, 'element': 731}, {'value': 3, 'element': 400}, {'value': 3, 'element': 416}, {'value': 3, 'element': 528}, {'value': 1, 'element': 405}, {'value': 1, 'element': 408}], 'h': [{'value': 42, 'element': 239}, {'value': 30, 'element': 230}, {'value': 28, 'element': 691}, {'value': 24, 'element': 238}, {'value': 19, 'element': 233}, {'value': 17, 'element': 222}, {'value': 17, 'element': 720}, {'value': 16, 'element': 506}, {'value': 3, 'element': 619}, {'value': 3, 'element': 700}, {'value': 2, 'element': 245}, {'value': 1, 'element': 246}, {'value': -1, 'element': 227}, {'value': -1, 'element': 240}]}]",2,2,75155,0.8095977500000001,4.75,1.44116775,8.25,1.01555825,5.5,1.5419301875,7.375,1.04178525,5.5,1.2936075000000002,6.0,1.3240723125,6.1875,1.68026975,6.375
2293055,25,True,True,246,2023-02-25,90,False,True,1,1,11,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 19}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 111}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 19}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 1, 'element': 254}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 16}, {'value': 3, 'element': 19}, {'value': 1, 'element': 10}, {'value': 1, 'element': 313}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 16}, {'value': 26, 'element': 19}, {'value': 25, 'element': 10}, {'value': 25, 'element': 313}, {'value': 23, 'element': 26}, {'value': 21, 'element': 111}, {'value': 20, 'element': 15}, {'value': 14, 'element': 3}, {'value': 12, 'element': 130}, {'value': 11, 'element': 7}, {'value': 6, 'element': 13}, {'value': 3, 'element': 6}, {'value': 3, 'element': 14}, {'value': 2, 'element': 11}], 'h': [{'value': 17, 'element': 266}, {'value': 16, 'element': 612}, {'value': 11, 'element': 265}, {'value': 10, 'element': 709}, {'value': 9, 'element': 254}, {'value': 9, 'element': 258}, {'value': 9, 'element': 549}, {'value': 8, 'element': 727}, {'value': 6, 'element': 264}, {'value': 5, 'element': 715}, {'value': 3, 'element': 255}, {'value': 3, 'element': 256}, {'value': 3, 'element': 269}, {'value': 2, 'element': 271}, {'value': 1, 'element': 259}]}]",4,3,75156,1.6546705,13.75,1.6528630000000002,7.0,2.06334725,11.0,1.10292475,5.1875,1.6665275,5.0,2.2018825,10.75,1.23199375,5.6875,1.500711625,7.75
2293059,25,True,True,250,2023-02-25,90,False,True,16,0,19,4,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 30}, {'value': 1, 'element': 458}, {'value': 1, 'element': 467}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 464}, {'value': 1, 'element': 465}, {'value': 1, 'element': 469}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 729}], 'h': [{'value': 2, 'element': 455}, {'value': 1, 'element': 473}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 30}, {'value': 2, 'element': 467}, {'value': 1, 'element': 464}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 381}, {'value': 16, 'element': 349}, {'value': 16, 'element': 730}, {'value': 14, 'element': 388}, {'value': 13, 'element': 582}, {'value': 13, 'element': 602}, {'value': 13, 'element': 729}, {'value': 11, 'element': 295}, {'value': 10, 'element': 493}, {'value': 6, 'element': 394}, {'value': 5, 'element': 527}, {'value': 4, 'element': 354}, {'value': 3, 'element': 391}, {'value': 3, 'element': 523}, {'value': 1, 'element': 734}], 'h': [{'value': 48, 'element': 30}, {'value': 38, 'element': 467}, {'value': 31, 'element': 464}, {'value': 27, 'element': 472}, {'value': 26, 'element': 458}, {'value': 26, 'element': 465}, {'value': 25, 'element': 471}, {'value': 23, 'element': 455}, {'value': 19, 'element': 456}, {'value': 19, 'element': 603}, {'value': 18, 'element': 469}, {'value': 10, 'element': 463}, {'value': 5, 'element': 468}, {'value': 5, 'element': 473}, {'value': 4, 'element': 457}, {'value': 4, 'element': 460}]}]",2,3,75160,0.9305285,3.25,1.858875,9.75,1.0180415625,4.0625,1.573806125,9.5625,1.2971057499999998,4.0,0.96163525,7.0,1.371433,4.625,1.1453144375,6.875
2293050,25,True,True,241,2023-02-25,90,False,True,13,4,3,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 314}, {'value': 1, 'element': 318}, {'value': 1, 'element': 319}], 'h': [{'value': 1, 'element': 64}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 314}, {'value': 1, 'element': 318}, {'value': 1, 'element': 319}], 'h': [{'value': 1, 'element': 66}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 71}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 325}, {'value': 1, 'element': 610}], 'h': [{'value': 1, 'element': 71}, {'value': 1, 'element': 705}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 307}], 'h': [{'value': 2, 'element': 574}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 314}, {'value': 2, 'element': 319}, {'value': 1, 'element': 318}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 49, 'element': 314}, {'value': 41, 'element': 319}, {'value': 40, 'element': 318}, {'value': 22, 'element': 308}, {'value': 20, 'element': 312}, {'value': 18, 'element': 305}, {'value': 14, 'element': 610}, {'value': 11, 'element': 307}, {'value': 11, 'element': 325}, {'value': 10, 'element': 315}, {'value': 10, 'element': 573}, {'value': 7, 'element': 587}, {'value': 5, 'element': 303}, {'value': 4, 'element': 712}, {'value': 3, 'element': 299}, {'value': 3, 'element': 300}], 'h': [{'value': 28, 'element': 64}, {'value': 15, 'element': 576}, {'value': 14, 'element': 404}, {'value': 12, 'element': 574}, {'value': 11, 'element': 76}, {'value': 10, 'element': 723}, {'value': 5, 'element': 66}, {'value': 4, 'element': 57}, {'value': 4, 'element': 59}, {'value': 4, 'element': 71}, {'value': 3, 'element': 75}, {'value': 2, 'element': 70}, {'value': 2, 'element': 505}, {'value': -1, 'element': 705}]}]",5,2,75151,2.30042175,8.75,1.1314419999999998,4.25,2.1290498125,12.1875,1.04826393125,4.5,1.352777,5.0,1.6480862500000002,9.25,1.104651125,5.0625,1.6737488125,8.1875
2293051,25,True,True,242,2023-02-25,90,False,True,12,0,7,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 275}, {'value': 1, 'element': 276}, {'value': 1, 'element': 282}, {'value': 1, 'element': 284}, {'value': 1, 'element': 287}], 'h': [{'value': 1, 'element': 157}, {'value': 1, 'element': 165}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 4, 'element': 152}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 280}, {'value': 1, 'element': 276}], 'h': [{'value': 2, 'element': 152}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 280}, {'value': 27, 'element': 276}, {'value': 25, 'element': 284}, {'value': 24, 'element': 281}, {'value': 20, 'element': 285}, {'value': 11, 'element': 274}, {'value': 11, 'element': 283}, {'value': 7, 'element': 275}, {'value': 6, 'element': 294}, {'value': 5, 'element': 564}, {'value': 4, 'element': 279}, {'value': 2, 'element': 282}, {'value': 2, 'element': 288}, {'value': -1, 'element': 680}, {'value': -3, 'element': 287}], 'h': [{'value': 28, 'element': 152}, {'value': 25, 'element': 170}, {'value': 23, 'element': 167}, {'value': 22, 'element': 165}, {'value': 17, 'element': 171}, {'value': 16, 'element': 157}, {'value': 15, 'element': 18}, {'value': 13, 'element': 159}, {'value': 13, 'element': 161}, {'value': 9, 'element': 514}, {'value': 1, 'element': 169}, {'value': -7, 'element': 168}]}]",4,2,75152,1.750395,8.75,1.65720025,5.0,1.9624294375,9.25,1.852042875,6.75,0.94081325,3.0,1.69352625,11.0,0.938172625,4.5625,1.448597875,9.0
2293058,25,True,True,249,2023-02-26,90,False,True,6,0,18,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 427}, {'value': 1, 'element': 441}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 430}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 135}, {'value': 1, 'element': 142}, {'value': 1, 'element': 145}], 'h': [{'value': 1, 'element': 432}, {'value': 1, 'element': 445}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 133}], 'h': [{'value': 2, 'element': 426}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 430}, {'value': 2, 'element': 445}, {'value': 1, 'element': 441}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 272}, {'value': 18, 'element': 139}, {'value': 16, 'element': 146}, {'value': 16, 'element': 520}, {'value': 15, 'element': 724}, {'value': 11, 'element': 133}, {'value': 10, 'element': 136}, {'value': 7, 'element': 128}, {'value': 7, 'element': 304}, {'value': 5, 'element': 145}, {'value': 4, 'element': 616}, {'value': 4, 'element': 690}, {'value': 3, 'element': 617}, {'value': 1, 'element': 135}, {'value': -3, 'element': 142}, {'value': -3, 'element': 699}], 'h': [{'value': 38, 'element': 430}, {'value': 34, 'element': 445}, {'value': 29, 'element': 441}, {'value': 27, 'element': 427}, {'value': 25, 'element': 426}, {'value': 25, 'element': 443}, {'value': 23, 'element': 432}, {'value': 22, 'element': 513}, {'value': 21, 'element': 433}, {'value': 8, 'element': 454}, {'value': 7, 'element': 446}, {'value': 3, 'element': 428}, {'value': 3, 'element': 733}]}]",3,4,75159,1.44426875,8.25,0.8725682500000002,5.25,1.326691,7.1875,1.261472375,5.625,1.24074875,5.5,0.9110975,5.25,1.439901375,6.6875,1.290942625,7.125
2292871,25,True,True,61,2023-03-01,90,False,True,8,0,1,4,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 19}, {'value': 1, 'element': 7}, {'value': 1, 'element': 13}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 11}, {'value': 1, 'element': 13}, {'value': 1, 'element': 111}, {'value': 1, 'element': 313}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 193}, {'value': 1, 'element': 199}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 182}], 'h': [{'value': 5, 'element': 15}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 19}, {'value': 2, 'element': 313}, {'value': 1, 'element': 13}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 534}, {'value': 14, 'element': 194}, {'value': 9, 'element': 178}, {'value': 9, 'element': 180}, {'value': 9, 'element': 182}, {'value': 9, 'element': 186}, {'value': 7, 'element': 185}, {'value': 7, 'element': 199}, {'value': 5, 'element': 577}, {'value': 4, 'element': 189}, {'value': 3, 'element': 192}, {'value': 2, 'element': 611}, {'value': 1, 'element': 110}, {'value': 1, 'element': 193}, {'value': -2, 'element': 190}], 'h': [{'value': 49, 'element': 19}, {'value': 44, 'element': 313}, {'value': 37, 'element': 13}, {'value': 32, 'element': 7}, {'value': 30, 'element': 15}, {'value': 27, 'element': 10}, {'value': 25, 'element': 16}, {'value': 25, 'element': 26}, {'value': 18, 'element': 6}, {'value': 17, 'element': 111}, {'value': 14, 'element': 3}, {'value': 14, 'element': 11}, {'value': 6, 'element': 130}, {'value': 4, 'element': 8}, {'value': 1, 'element': 12}, {'value': 1, 'element': 25}]}]",2,4,74971,1.3933602500000002,5.75,1.3951962499999997,7.25,0.9854865375,4.9375,1.735318875,7.5625,1.66265975,13.5,1.1349720750000003,6.5,1.9532240625,10.875,1.01027764375,5.1875
