code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16
2444566,10,True,True,97,2024-11-02,90,False,True,19,0.0,16,3.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 422}, {'value': 1, 'element': 434}, {'value': 1, 'element': 447}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 26}, {'value': 1, 'element': 423}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 527}, {'value': 1, 'element': 588}], 'h': [{'value': 1, 'element': 423}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 511}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 521}], 'h': [{'value': 1, 'element': 443}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 422}, {'value': 2, 'element': 434}, {'value': 1, 'element': 447}]}, {'identifier': 'bps', 'a': [{'value': 15, 'element': 514}, {'value': 6, 'element': 527}, {'value': 6, 'element': 528}, {'value': 6, 'element': 576}, {'value': 3, 'element': 388}, {'value': 3, 'element': 524}, {'value': 2, 'element': 512}, {'value': 2, 'element': 587}, {'value': 2, 'element': 591}, {'value': 2, 'element': 654}, {'value': 1, 'element': 521}, {'value': -1, 'element': 588}, {'value': -2, 'element': 520}, {'value': -7, 'element': 511}], 'h': [{'value': 44, 'element': 422}, {'value': 39, 'element': 434}, {'value': 37, 'element': 447}, {'value': 35, 'element': 26}, {'value': 25, 'element': 573}, {'value': 24, 'element': 436}, {'value': 22, 'element': 423}, {'value': 21, 'element': 443}, {'value': 11, 'element': 431}, {'value': 11, 'element': 433}, {'value': 10, 'element': 432}, {'value': 9, 'element': 449}, {'value': 6, 'element': 620}, {'value': 3, 'element': 428}, {'value': 3, 'element': 596}, {'value': 2, 'element': 424}]}]",2,3,115923,1.67787525,7.0,1.345214,7.5,1.7049489375,6.5,1.352881625,6.625,2.28114,7.75,1.4053380000000004,7.75,1.589349375,5.4375,2.295431125,10.375
2444567,10,True,True,98,2024-11-02,90,False,True,8,0.0,17,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 453}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 474}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 228}, {'value': 1, 'element': 236}], 'h': [{'value': 1, 'element': 455}, {'value': 1, 'element': 470}, {'value': 1, 'element': 608}, {'value': 1, 'element': 623}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 235}], 'h': [{'value': 5, 'element': 14}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 476}, {'value': 2, 'element': 14}, {'value': 1, 'element': 453}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 577}, {'value': 14, 'element': 230}, {'value': 14, 'element': 236}, {'value': 10, 'element': 222}, {'value': 10, 'element': 651}, {'value': 9, 'element': 231}, {'value': 7, 'element': 235}, {'value': 6, 'element': 220}, {'value': 6, 'element': 232}, {'value': 6, 'element': 238}, {'value': 3, 'element': 219}, {'value': 2, 'element': 228}, {'value': 1, 'element': 218}, {'value': -3, 'element': 224}], 'h': [{'value': 39, 'element': 476}, {'value': 33, 'element': 14}, {'value': 32, 'element': 453}, {'value': 29, 'element': 455}, {'value': 29, 'element': 472}, {'value': 27, 'element': 461}, {'value': 13, 'element': 474}, {'value': 12, 'element': 518}, {'value': 12, 'element': 623}, {'value': 7, 'element': 27}, {'value': 5, 'element': 188}, {'value': 4, 'element': 452}, {'value': 4, 'element': 463}, {'value': 3, 'element': 467}, {'value': -3, 'element': 470}]}]",2,2,115924,1.1917367500000002,6.0,2.67373,11.0,1.3316666250000002,5.9375,2.4643033125,12.1875,1.07367225,6.25,1.3958424999999997,7.25,1.19349675,6.0,1.840925625,8.5625
2444569,10,True,True,100,2024-11-02,90,False,True,7,2.0,20,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 159}, {'value': 1, 'element': 200}], 'h': [{'value': 1, 'element': 553}, {'value': 1, 'element': 566}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 211}], 'h': [{'value': 1, 'element': 541}, {'value': 1, 'element': 548}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 203}, {'value': 1, 'element': 211}], 'h': [{'value': 1, 'element': 548}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 201}], 'h': [{'value': 4, 'element': 554}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 553}, {'value': 2, 'element': 566}, {'value': 1, 'element': 541}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 159}, {'value': 22, 'element': 200}, {'value': 13, 'element': 205}, {'value': 9, 'element': 11}, {'value': 9, 'element': 201}, {'value': 9, 'element': 585}, {'value': 8, 'element': 210}, {'value': 6, 'element': 650}, {'value': 5, 'element': 203}, {'value': 4, 'element': 207}, {'value': 4, 'element': 211}, {'value': 3, 'element': 214}, {'value': 2, 'element': 193}, {'value': 1, 'element': 196}], 'h': [{'value': 41, 'element': 553}, {'value': 38, 'element': 566}, {'value': 29, 'element': 541}, {'value': 15, 'element': 544}, {'value': 14, 'element': 548}, {'value': 12, 'element': 567}, {'value': 11, 'element': 554}, {'value': 8, 'element': 557}, {'value': 6, 'element': 535}, {'value': 6, 'element': 542}, {'value': 4, 'element': 565}, {'value': 3, 'element': 559}, {'value': -2, 'element': 533}]}]",3,2,115926,0.829284,3.75,2.2828825,14.25,0.9449194375,3.75,2.342988125,12.4375,0.88666825,5.75,1.52196,8.25,1.6397669375,7.625,1.5259195625,5.9375
2444568,10,True,True,99,2024-11-03,90,False,True,2,1.0,18,4.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 54}], 'h': [{'value': 2, 'element': 82}, {'value': 1, 'element': 491}, {'value': 1, 'element': 494}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 82}, {'value': 1, 'element': 492}, {'value': 1, 'element': 497}, {'value': 1, 'element': 503}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 495}, {'value': 1, 'element': 498}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 47}], 'h': [{'value': 1, 'element': 508}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 54}], 'h': [{'value': 3, 'element': 82}, {'value': 1, 'element': 491}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 54}, {'value': 17, 'element': 57}, {'value': 14, 'element': 233}, {'value': 13, 'element': 53}, {'value': 6, 'element': 42}, {'value': 6, 'element': 48}, {'value': 5, 'element': 36}, {'value': 4, 'element': 28}, {'value': 4, 'element': 44}, {'value': 2, 'element': 38}, {'value': 1, 'element': 32}, {'value': 1, 'element': 569}, {'value': -2, 'element': 52}, {'value': -6, 'element': 58}, {'value': -14, 'element': 35}], 'h': [{'value': 71, 'element': 82}, {'value': 30, 'element': 491}, {'value': 21, 'element': 494}, {'value': 19, 'element': 503}, {'value': 18, 'element': 492}, {'value': 17, 'element': 499}, {'value': 15, 'element': 497}, {'value': 13, 'element': 498}, {'value': 12, 'element': 505}, {'value': 8, 'element': 486}, {'value': 6, 'element': 508}, {'value': 5, 'element': 482}, {'value': 5, 'element': 495}, {'value': 4, 'element': 480}, {'value': 4, 'element': 484}, {'value': 2, 'element': 489}]}]",3,4,115925,2.2399275,10.75,1.1025762499999998,5.75,2.0703863125,10.9375,1.511700125,5.9375,1.27192475,9.75,1.3135019999999995,4.0,1.59262915625,7.8125,1.582108375,5.6875
2444564,10,True,True,95,2024-11-03,90,False,True,6,1.0,14,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 157}], 'h': [{'value': 1, 'element': 366}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 375}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 171}, {'value': 1, 'element': 180}], 'h': [{'value': 1, 'element': 364}, {'value': 1, 'element': 368}, {'value': 1, 'element': 369}, {'value': 1, 'element': 380}, {'value': 1, 'element': 385}, {'value': 1, 'element': 652}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 185}], 'h': [{'value': 2, 'element': 383}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 157}, {'value': 1, 'element': 182}], 'h': [{'value': 3, 'element': 366}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 157}, {'value': 25, 'element': 182}, {'value': 16, 'element': 189}, {'value': 12, 'element': 180}, {'value': 11, 'element': 172}, {'value': 10, 'element': 174}, {'value': 10, 'element': 560}, {'value': 8, 'element': 162}, {'value': 8, 'element': 185}, {'value': 3, 'element': 168}, {'value': 1, 'element': 177}, {'value': -1, 'element': 163}, {'value': -3, 'element': 179}], 'h': [{'value': 41, 'element': 366}, {'value': 21, 'element': 594}, {'value': 17, 'element': 375}, {'value': 9, 'element': 383}, {'value': 9, 'element': 593}, {'value': 6, 'element': 368}, {'value': 4, 'element': 369}, {'value': 4, 'element': 376}, {'value': 4, 'element': 380}, {'value': 3, 'element': 389}, {'value': 2, 'element': 372}, {'value': 1, 'element': 364}, {'value': -2, 'element': 652}, {'value': -5, 'element': 385}]}]",4,3,115921,1.360197,6.5,2.456493,8.5,1.6962121250000002,8.8125,1.9404108125,8.0,2.2232225000000003,8.5,1.7102700000000002,6.25,2.090839125,8.0625,1.5751338124999998,8.4375
2444561,10,True,True,92,2024-11-04,90,False,True,4,1.0,9,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 94}], 'h': [{'value': 2, 'element': 259}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 101}], 'h': [{'value': 1, 'element': 239}, {'value': 1, 'element': 255}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 105}], 'h': [{'value': 1, 'element': 251}, {'value': 1, 'element': 259}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 10, 'element': 91}], 'h': [{'value': 1, 'element': 248}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 94}], 'h': [{'value': 3, 'element': 259}, {'value': 1, 'element': 255}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 94}, {'value': 24, 'element': 91}, {'value': 21, 'element': 101}, {'value': 8, 'element': 89}, {'value': 8, 'element': 99}, {'value': 8, 'element': 104}, {'value': 7, 'element': 88}, {'value': 7, 'element': 110}, {'value': 6, 'element': 98}, {'value': 3, 'element': 95}, {'value': 3, 'element': 105}, {'value': 3, 'element': 106}, {'value': 3, 'element': 111}, {'value': 3, 'element': 338}, {'value': -2, 'element': 100}], 'h': [{'value': 44, 'element': 259}, {'value': 26, 'element': 255}, {'value': 22, 'element': 622}, {'value': 19, 'element': 19}, {'value': 16, 'element': 10}, {'value': 16, 'element': 239}, {'value': 16, 'element': 247}, {'value': 14, 'element': 241}, {'value': 12, 'element': 257}, {'value': 11, 'element': 240}, {'value': 11, 'element': 248}, {'value': 7, 'element': 191}, {'value': 7, 'element': 252}, {'value': 6, 'element': 244}, {'value': 4, 'element': 243}, {'value': -2, 'element': 251}]}]",2,3,115918,2.0801075,6.25,1.0754965,8.0,1.7081055937499998,6.0625,1.2768510625,6.125,2.37370625,7.0,1.2493502499999998,10.0,1.801674625,6.75,1.615418,10.75
2444570,11,True,True,101,2024-11-09,90,False,True,3,2.0,4,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 71}, {'value': 1, 'element': 617}], 'h': [{'value': 2, 'element': 110}, {'value': 1, 'element': 89}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 64}], 'h': [{'value': 1, 'element': 94}, {'value': 1, 'element': 99}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 63}, {'value': 1, 'element': 79}, {'value': 1, 'element': 81}, {'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 106}, {'value': 1, 'element': 314}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 152}], 'h': [{'value': 1, 'element': 91}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 617}], 'h': [{'value': 3, 'element': 110}, {'value': 1, 'element': 89}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 617}, {'value': 30, 'element': 71}, {'value': 23, 'element': 64}, {'value': 14, 'element': 60}, {'value': 13, 'element': 63}, {'value': 12, 'element': 78}, {'value': 8, 'element': 83}, {'value': 7, 'element': 70}, {'value': 5, 'element': 580}, {'value': 4, 'element': 152}, {'value': 3, 'element': 592}, {'value': 2, 'element': 62}, {'value': 2, 'element': 65}, {'value': -8, 'element': 79}, {'value': -10, 'element': 81}], 'h': [{'value': 60, 'element': 110}, {'value': 34, 'element': 89}, {'value': 27, 'element': 94}, {'value': 19, 'element': 98}, {'value': 16, 'element': 101}, {'value': 14, 'element': 99}, {'value': 12, 'element': 88}, {'value': 12, 'element': 95}, {'value': 7, 'element': 91}, {'value': 7, 'element': 104}, {'value': 4, 'element': 111}, {'value': 3, 'element': 97}, {'value': -3, 'element': 106}]}]",3,4,115927,2.4659585,5.75,1.3872384999999996,10.25,1.7590865625,6.6875,1.6320955,11.1875,1.72794275,6.5,1.4948802500000002,9.75,1.8276119375,6.625,1.7278518125,11.375
2444573,11,True,True,104,2024-11-09,90,False,True,9,2.0,7,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 19}, {'value': 1, 'element': 259}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 247}, {'value': 1, 'element': 252}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 247}], 'h': [{'value': 1, 'element': 650}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 205}]}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 248}], 'h': [{'value': 5, 'element': 201}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 19}, {'value': 2, 'element': 248}, {'value': 1, 'element': 191}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 19}, {'value': 34, 'element': 248}, {'value': 31, 'element': 191}, {'value': 30, 'element': 247}, {'value': 30, 'element': 257}, {'value': 24, 'element': 241}, {'value': 24, 'element': 255}, {'value': 24, 'element': 259}, {'value': 17, 'element': 10}, {'value': 16, 'element': 240}, {'value': 16, 'element': 252}, {'value': 13, 'element': 622}, {'value': 4, 'element': 239}, {'value': 3, 'element': 243}, {'value': 2, 'element': 251}, {'value': 2, 'element': 254}], 'h': [{'value': 14, 'element': 159}, {'value': 10, 'element': 645}, {'value': 9, 'element': 201}, {'value': 8, 'element': 585}, {'value': 7, 'element': 200}, {'value': 7, 'element': 211}, {'value': 6, 'element': 210}, {'value': 4, 'element': 205}, {'value': 4, 'element': 214}, {'value': 4, 'element': 666}, {'value': 3, 'element': 196}, {'value': 2, 'element': 646}, {'value': 1, 'element': 193}, {'value': -1, 'element': 650}, {'value': -2, 'element': 207}]}]",3,3,115930,1.26789575,4.25,1.6571075,8.25,1.6722481875,7.375,1.4387451875,5.625,2.07867,8.5,1.1067165,6.5,1.7453309687499998,6.1875,1.2492955,5.8125
2444578,11,True,True,109,2024-11-09,90,False,True,8,0.0,19,0.0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 222}, {'value': 1, 'element': 238}], 'h': [{'value': 1, 'element': 516}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 235}], 'h': [{'value': 4, 'element': 521}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 235}, {'value': 2, 'element': 236}], 'h': [{'value': 2, 'element': 521}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 235}, {'value': 29, 'element': 236}, {'value': 24, 'element': 238}, {'value': 21, 'element': 219}, {'value': 20, 'element': 231}, {'value': 17, 'element': 232}, {'value': 16, 'element': 217}, {'value': 15, 'element': 651}, {'value': 9, 'element': 222}, {'value': 8, 'element': 220}, {'value': 8, 'element': 577}, {'value': 5, 'element': 218}, {'value': 3, 'element': 224}], 'h': [{'value': 29, 'element': 521}, {'value': 25, 'element': 388}, {'value': 25, 'element': 524}, {'value': 24, 'element': 591}, {'value': 20, 'element': 520}, {'value': 15, 'element': 527}, {'value': 15, 'element': 588}, {'value': 13, 'element': 514}, {'value': 12, 'element': 530}, {'value': 8, 'element': 523}, {'value': 6, 'element': 512}, {'value': 6, 'element': 587}, {'value': 4, 'element': 654}, {'value': 3, 'element': 526}, {'value': -3, 'element': 516}]}]",2,2,115935,2.094565,5.25,1.9003100000000008,8.75,1.5262860625,5.375,2.330849875,10.3125,1.2427272500000002,5.75,1.2500337499999996,6.75,1.2289905,5.9375,1.6640140625000002,8.4375
2444579,11,True,True,110,2024-11-09,90,False,True,17,0.0,20,2.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 541}, {'value': 1, 'element': 565}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 541}, {'value': 1, 'element': 557}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 14}, {'value': 1, 'element': 188}, {'value': 1, 'element': 461}, {'value': 1, 'element': 476}], 'h': [{'value': 1, 'element': 535}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 14}], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 541}, {'value': 2, 'element': 567}, {'value': 1, 'element': 542}]}, {'identifier': 'bps', 'a': [{'value': 15, 'element': 623}, {'value': 13, 'element': 608}, {'value': 11, 'element': 452}, {'value': 9, 'element': 463}, {'value': 7, 'element': 476}, {'value': 6, 'element': 467}, {'value': 5, 'element': 14}, {'value': 5, 'element': 455}, {'value': 3, 'element': 27}, {'value': 2, 'element': 470}, {'value': 2, 'element': 584}, {'value': 1, 'element': 453}, {'value': 1, 'element': 474}, {'value': -1, 'element': 472}, {'value': -2, 'element': 461}], 'h': [{'value': 45, 'element': 541}, {'value': 31, 'element': 567}, {'value': 29, 'element': 542}, {'value': 28, 'element': 565}, {'value': 25, 'element': 559}, {'value': 25, 'element': 564}, {'value': 21, 'element': 557}, {'value': 20, 'element': 554}, {'value': 19, 'element': 533}, {'value': 9, 'element': 553}, {'value': 7, 'element': 566}, {'value': 3, 'element': 543}, {'value': 3, 'element': 548}, {'value': 2, 'element': 563}]}]",2,2,115936,1.05459775,4.75,2.415695,12.0,0.9570006875,3.9375,2.39836625,12.1875,1.152806,5.75,2.759645,10.25,1.2760238125,6.125,2.4261608125,11.0
2444571,11,True,True,102,2024-11-09,90,False,True,13,1.0,5,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 351}], 'h': [{'value': 1, 'element': 129}, {'value': 1, 'element': 629}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 129}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 351}, {'value': 1, 'element': 355}, {'value': 1, 'element': 672}], 'h': [{'value': 1, 'element': 128}, {'value': 1, 'element': 144}, {'value': 1, 'element': 600}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 347}], 'h': [{'value': 5, 'element': 146}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 354}], 'h': [{'value': 3, 'element': 129}, {'value': 2, 'element': 629}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 354}, {'value': 26, 'element': 351}, {'value': 19, 'element': 348}, {'value': 13, 'element': 625}, {'value': 11, 'element': 347}, {'value': 10, 'element': 363}, {'value': 9, 'element': 571}, {'value': 8, 'element': 356}, {'value': 7, 'element': 342}, {'value': 5, 'element': 355}, {'value': 4, 'element': 672}, {'value': 3, 'element': 345}, {'value': -1, 'element': 350}], 'h': [{'value': 38, 'element': 129}, {'value': 29, 'element': 629}, {'value': 14, 'element': 146}, {'value': 13, 'element': 144}, {'value': 13, 'element': 145}, {'value': 11, 'element': 122}, {'value': 10, 'element': 128}, {'value': 9, 'element': 136}, {'value': 6, 'element': 115}, {'value': 5, 'element': 113}, {'value': 5, 'element': 595}, {'value': 4, 'element': 137}, {'value': 3, 'element': 126}, {'value': 2, 'element': 148}, {'value': -2, 'element': 618}]}]",4,3,115928,1.544805,6.75,1.4876175,9.25,1.6398431875,7.0625,1.57867146875,6.75,2.0620225000000003,15.5,1.5847415000000002,5.75,2.3004083125,13.8125,1.11372171875,4.1875
2444574,11,True,True,105,2024-11-09,90,False,True,2,0.0,12,2.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 316}, {'value': 1, 'element': 328}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 328}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 42}, {'value': 1, 'element': 54}, {'value': 1, 'element': 57}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 47}], 'h': [{'value': 2, 'element': 325}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 328}, {'value': 2, 'element': 335}, {'value': 1, 'element': 316}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 57}, {'value': 13, 'element': 233}, {'value': 7, 'element': 36}, {'value': 6, 'element': 28}, {'value': 6, 'element': 44}, {'value': 6, 'element': 47}, {'value': 6, 'element': 52}, {'value': 5, 'element': 48}, {'value': 4, 'element': 45}, {'value': 4, 'element': 53}, {'value': 3, 'element': 38}, {'value': 1, 'element': 58}, {'value': -1, 'element': 35}, {'value': -1, 'element': 42}, {'value': -1, 'element': 54}, {'value': -3, 'element': 569}], 'h': [{'value': 39, 'element': 328}, {'value': 34, 'element': 335}, {'value': 32, 'element': 316}, {'value': 28, 'element': 339}, {'value': 25, 'element': 313}, {'value': 25, 'element': 326}, {'value': 23, 'element': 325}, {'value': 20, 'element': 323}, {'value': 16, 'element': 329}, {'value': 13, 'element': 324}, {'value': 10, 'element': 327}, {'value': 8, 'element': 336}, {'value': 6, 'element': 311}, {'value': 3, 'element': 320}, {'value': 3, 'element': 321}]}]",3,5,115931,1.86558,7.75,1.01312525,5.0,2.371835,13.0,1.0815810625,5.3125,1.60756225,9.25,1.3763595,5.25,1.6753891562499998,7.625,1.62441275,6.1875
2444575,11,True,True,106,2024-11-10,90,False,True,11,0.0,14,3.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 366}, {'value': 1, 'element': 372}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 366}, {'value': 1, 'element': 364}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 296}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 117}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 293}], 'h': [{'value': 5, 'element': 383}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 366}, {'value': 2, 'element': 383}, {'value': 2, 'element': 594}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 309}, {'value': 18, 'element': 570}, {'value': 13, 'element': 285}, {'value': 8, 'element': 291}, {'value': 7, 'element': 300}, {'value': 6, 'element': 117}, {'value': 6, 'element': 192}, {'value': 5, 'element': 198}, {'value': 2, 'element': 299}, {'value': 1, 'element': 307}, {'value': 1, 'element': 635}, {'value': -2, 'element': 293}, {'value': -2, 'element': 296}, {'value': -4, 'element': 295}], 'h': [{'value': 59, 'element': 366}, {'value': 31, 'element': 383}, {'value': 31, 'element': 594}, {'value': 29, 'element': 380}, {'value': 27, 'element': 364}, {'value': 27, 'element': 652}, {'value': 26, 'element': 593}, {'value': 21, 'element': 372}, {'value': 15, 'element': 368}, {'value': 6, 'element': 369}, {'value': 6, 'element': 371}, {'value': 4, 'element': 370}, {'value': 3, 'element': 385}, {'value': 3, 'element': 389}, {'value': 2, 'element': 375}]}]",2,3,115932,1.75014175,6.0,1.4073704999999996,6.75,1.736072125,8.5625,1.8670058125,7.75,1.7303295,7.75,2.06461,6.25,1.4928066375000002,5.1875,2.280248875,9.75
