assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,17,0,0,0,0,11,0,51650,0,1,2,0.0,0,-1677,0,1677,40,False,0,2,Bendegúz Bolla,20,SHU,1045,1020,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,50285,0,1,2,0.0,0,-1355,0,1355,40,True,0,2,Bendegúz Bolla,20,TOT,1150,1310,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,10,0,0,0,0,13,0,48811,0,2,3,0.0,0,-1444,0,1444,40,False,0,2,Bendegúz Bolla,20,FUL,1050,1060,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,1,0,0,0,0,14,0,48104,0,1,2,0.0,0,-808,0,808,40,False,0,2,Bendegúz Bolla,20,ARS,1370,1330,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,47504,0,0,1,0.0,0,-607,0,607,40,True,0,2,Bendegúz Bolla,20,BUR,1050,1050,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,16,0,0,0,0,16,0,46842,0,1,1,0.0,0,-656,0,656,40,True,0,2,Bendegúz Bolla,20,NFO,1125,1080,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,45706,0,0,3,0.0,0,-1060,0,1060,40,False,0,2,Bendegúz Bolla,20,WHU,1055,1150,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,7,0,0,0,0,18,0,45060,0,1,2,0.0,0,-687,0,687,40,True,0,2,Bendegúz Bolla,20,CHE,1150,1230,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,4,0,0,0,0,19,0,44651,0,4,1,0.0,0,-467,0,467,40,False,0,2,Bendegúz Bolla,20,BRE,1110,1090,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,9,0,0,0,0,20,0,43976,0,0,3,0.0,0,-674,0,674,40,True,0,2,Bendegúz Bolla,20,EVE,1125,1080,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,5,0,0,0,0,21,0,42466,0,0,0,0.0,0,-1458,0,1458,40,False,0,2,Bendegúz Bolla,20,BHA,1070,1135,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2024-02-01T20:15:00Z,0,14,0,0,0,0,22,0,41893,0,4,3,0.0,0,-637,0,637,40,True,0,2,Bendegúz Bolla,20,MUN,1210,1230,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,7,0,0,0,0,23,0,41624,0,4,2,0.0,0,-293,0,293,40,False,0,2,Bendegúz Bolla,20,CHE,1080,1170,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,4,0,0,0,0,24,0,41207,0,2,0,0.0,0,-413,0,413,40,True,0,2,Bendegúz Bolla,20,BRE,1055,1150,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,18,0,0,0,0,25,0,40666,0,2,1,0.0,0,-476,0,476,40,False,0,2,Bendegúz Bolla,20,TOT,1110,1230,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2024-02-25T13:30:00Z,0,17,0,0,0,0,26,0,40204,0,0,1,0.0,0,-463,0,463,40,True,0,2,Bendegúz Bolla,20,SHU,1020,1060,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,15,0,0,0,0,27,0,40033,0,0,3,0.0,0,-242,0,242,40,False,0,2,Bendegúz Bolla,20,NEW,1050,1160,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,10,0,0,0,0,28,0,39762,0,1,2,0.0,0,-268,0,268,40,True,0,2,Bendegúz Bolla,20,FUL,1180,1170,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2024-03-30T17:30:00Z,0,2,0,0,0,0,30,0,39431,0,0,2,0.0,0,-190,0,190,40,False,0,2,Bendegúz Bolla,20,AVL,1140,1180,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2024-04-02T18:45:00Z,0,6,0,0,0,0,31,0,39330,0,1,1,0.0,0,-107,0,107,40,False,0,2,Bendegúz Bolla,20,BUR,1050,1040,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,19,0,0,0,0,32,0,39155,0,2,1,0.0,0,-172,0,172,40,True,0,2,Bendegúz Bolla,20,WHU,1140,1150,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,16,0,0,0,0,33,0,38989,0,2,2,0.0,0,-168,0,168,40,False,0,2,Bendegúz Bolla,20,NFO,1050,1080,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,340,0,0,0.0,0.0,2024-04-20T18:30:00Z,0,1,0,0,0,0,34,0,38695,0,2,0,0.0,0,-262,0,262,40,True,0,2,Bendegúz Bolla,20,ARS,1370,1360,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2024-04-24T18:45:00Z,0,3,0,0,0,0,34,0,38695,0,1,0,0.0,0,-262,0,262,40,True,0,2,Bendegúz Bolla,20,BOU,1130,1075,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,12,0,0,0,0,35,0,38539,0,1,2,0.0,0,-186,0,186,40,True,0,2,Bendegúz Bolla,20,LUT,1060,1120,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2024-05-04T16:30:00Z,0,13,0,0,0,0,36,0,38395,0,1,5,0.0,0,-145,0,145,40,False,0,2,Bendegúz Bolla,20,MCI,1350,1360,WOL,1105,1100
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,8,0,0,0,0,37,0,38092,0,3,1,0.0,0,-286,0,286,40,True,0,2,Bendegúz Bolla,20,CRY,1120,1085,WOL,1085,1115
0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,11,0,0,0,0,38,0,37761,0,0,2,0.0,0,-317,0,317,40,False,0,2,Bendegúz Bolla,20,LIV,1210,1270,WOL,1105,1100
