assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,9,0,1.8,1054,0.02,0.17,0.15,0.59,115,1,0,1.3,5.6,2022-10-18T19:15:00Z,32,7,0,0,0,0,12,0,48455,0,1,2,6.0,1,-924,919,1843,48,False,0,3,João Filipe Iria Santos Moutinho,20,CRY,1110,1060,WOL,1100,1080,2022
0,0,18,0,70.4,1054,0.34,0.38,0.04,0.85,130,4,0,8.2,9.8,2022-10-23T13:00:00Z,80,11,0,0,0,0,13,0,47853,1,4,0,2.0,2,-1573,698,2271,48,True,0,3,João Filipe Iria Santos Moutinho,20,LEI,1110,1120,WOL,1100,1060,2022
0,0,5,0,22.0,1054,0.02,0.07,0.05,1.2,133,1,0,3.7,7.2,2022-10-29T14:00:00Z,49,4,0,0,0,0,14,0,45817,0,1,1,8.0,1,-2131,773,2904,48,False,0,3,João Filipe Iria Santos Moutinho,20,BRE,1100,1130,WOL,1100,1080,2022
0,0,10,0,1.3,1054,0.01,0.01,0.0,1.57,150,3,0,0.8,6.8,2022-11-05T15:00:00Z,90,5,0,0,0,0,15,0,43773,1,3,2,0.0,2,-2192,656,2848,47,True,0,3,João Filipe Iria Santos Moutinho,20,BHA,1150,1200,WOL,1100,1060,2022
0,0,10,0,3.0,1054,0.06,0.06,0.0,1.68,160,1,0,0.7,4.2,2022-11-12T19:45:00Z,67,1,0,0,0,0,16,0,42156,1,2,0,0.0,2,-1756,451,2207,47,True,0,3,João Filipe Iria Santos Moutinho,20,ARS,1250,1320,WOL,1100,1060,2022
1,0,18,0,15.3,1054,0.27,0.27,0.0,1.05,166,1,0,3.4,18.8,2022-12-26T15:00:00Z,77,8,0,0,0,0,17,0,40555,1,2,1,0.0,5,-1819,2042,3861,47,False,0,3,João Filipe Iria Santos Moutinho,20,EVE,1070,1040,WOL,1100,1080,2022
0,0,8,1,13.3,1054,0.02,0.1,0.08,1.63,180,0,0,3.7,4.0,2022-12-31T12:30:00Z,72,14,0,0,0,0,18,0,41672,1,1,0,20.0,3,881,1776,895,47,True,0,3,João Filipe Iria Santos Moutinho,20,MUN,1220,1220,WOL,1100,1060,2022
1,0,16,0,26.3,1054,0.04,0.04,0.0,0.13,182,0,0,4.7,20.6,2023-01-04T20:00:00Z,58,2,0,0,0,0,19,0,41395,1,1,1,0.0,4,-298,733,1031,47,False,0,3,João Filipe Iria Santos Moutinho,20,AVL,1070,1070,WOL,1100,1080,2022
0,0,16,1,35.9,1054,0.07,0.11,0.04,0.47,200,0,0,5.4,10.2,2023-01-14T15:00:00Z,72,19,0,0,0,0,20,0,41863,1,0,1,8.0,3,233,1767,1534,47,True,0,3,João Filipe Iria Santos Moutinho,20,WHU,1150,1110,WOL,1100,1060,2022
0,0,6,0,20.0,1054,0.09,0.11,0.02,1.87,208,2,0,3.1,9.6,2023-01-22T14:00:00Z,45,13,0,0,0,0,21,0,41021,0,0,3,1.0,1,-849,479,1328,47,False,0,3,João Filipe Iria Santos Moutinho,20,MCI,1340,1360,WOL,1100,1080,2022
0,0,4,0,0.7,1054,0.0,0.0,0.0,0.71,220,0,0,0.7,5.8,2023-02-04T15:00:00Z,30,12,0,0,0,0,22,0,39651,0,0,3,0.0,1,-1444,381,1825,47,True,0,3,João Filipe Iria Santos Moutinho,20,LIV,1250,1300,WOL,1100,1060,2022
0,0,7,0,13.9,1054,0.13,0.13,0.0,0.73,229,1,0,2.8,13.8,2023-02-11T15:00:00Z,45,17,0,0,0,0,23,0,39181,1,2,1,0.0,1,-571,272,843,47,False,0,3,João Filipe Iria Santos Moutinho,20,SOU,1070,1060,WOL,1100,1080,2022
0,0,13,0,42.8,1054,0.09,0.15,0.06,0.87,240,1,0,5.3,5.8,2023-02-18T15:00:00Z,69,3,0,0,0,0,24,0,39028,1,1,0,4.0,2,-239,470,709,47,True,0,3,João Filipe Iria Santos Moutinho,20,BOU,1110,1080,WOL,1100,1060,2022
0,0,4,0,0.2,1054,0.0,0.0,0.0,0.19,244,0,0,0.2,1.8,2023-02-24T20:00:00Z,14,9,0,0,0,0,25,0,44604,0,1,1,0.0,1,2773,3783,1010,47,False,0,3,João Filipe Iria Santos Moutinho,20,FUL,1070,1120,WOL,1100,1080,2022
0,0,8,1,2.1,1054,0.03,0.13,0.1,1.09,67,0,0,3.2,10.6,2023-03-01T20:00:00Z,63,12,0,0,0,0,25,0,44604,1,0,2,19.0,3,2773,3783,1010,47,False,0,3,João Filipe Iria Santos Moutinho,20,LIV,1180,1260,WOL,1100,1080,2022
0,0,7,0,27.2,1054,0.03,0.03,0.0,0.31,260,0,0,3.5,8.0,2023-03-04T15:00:00Z,23,18,0,0,0,0,26,0,40594,0,0,1,0.0,1,-1286,165,1451,47,True,0,3,João Filipe Iria Santos Moutinho,20,TOT,1210,1230,WOL,1100,1060,2022
0,0,8,0,15.8,1054,0.05,0.12,0.07,1.83,268,1,0,5.0,17.0,2023-03-12T16:30:00Z,74,15,0,0,0,0,27,0,39174,1,1,2,17.0,2,-1455,162,1617,47,False,0,3,João Filipe Iria Santos Moutinho,20,NEW,1250,1165,WOL,1100,1080,2022
0,0,7,0,1.0,1054,0.01,0.01,0.0,0.38,280,1,0,0.9,7.8,2023-03-18T15:00:00Z,14,24,0,0,0,0,28,0,39515,0,4,2,0.0,1,9,508,499,47,True,0,3,João Filipe Iria Santos Moutinho,20,LEE,1075,1120,WOL,1100,1060,2022
0,0,3,0,2.5,1054,0.0,0.12,0.12,0.55,289,1,0,0.8,1.4,2023-04-01T14:00:00Z,45,16,0,0,0,0,29,0,38476,1,1,1,4.0,0,-753,236,989,46,False,1,3,João Filipe Iria Santos Moutinho,20,NFO,1065,1030,WOL,1100,1080,2022
0,0,3,0,1.3,1054,0.0,0.0,0.0,0.5,300,0,0,0.5,3.6,2023-04-08T14:00:00Z,26,6,0,0,0,0,30,0,38361,0,0,1,0.0,1,-230,342,572,46,True,0,3,João Filipe Iria Santos Moutinho,20,CHE,1220,1220,WOL,1100,1060,2022
0,0,4,0,14.8,1054,0.04,0.04,0.0,0.32,310,0,0,1.8,3.0,2023-04-15T14:00:00Z,17,4,0,0,0,0,31,0,38755,0,0,2,0.0,1,342,771,429,46,True,0,3,João Filipe Iria Santos Moutinho,20,BRE,1160,1200,WOL,1100,1060,2022
0,0,3,0,11.9,1054,0.04,0.04,0.0,0.48,317,1,0,1.8,3.6,2023-04-22T14:00:00Z,32,11,0,0,0,0,32,0,39206,0,1,2,2.0,1,279,706,427,46,False,0,3,João Filipe Iria Santos Moutinho,20,LEI,1065,1200,WOL,1100,1080,2022
0,0,0,0,0.0,1054,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,7,0,0,0,0,33,0,38954,0,0,2,0.0,0,-129,305,434,46,True,0,3,João Filipe Iria Santos Moutinho,20,CRY,1110,1090,WOL,1100,1060,2022
0,0,0,0,0.0,1054,0.0,0.0,0.0,0.0,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0,0,0,0,34,0,38614,0,0,6,0.0,0,-320,380,700,46,False,0,3,João Filipe Iria Santos Moutinho,20,BHA,1140,1200,WOL,1100,1080,2022
0,0,2,0,0.0,1054,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,1,2,0,0,0,0,35,0,38689,0,0,1,0.0,1,-15,596,611,46,True,0,3,João Filipe Iria Santos Moutinho,20,AVL,1075,1130,WOL,1100,1060,2022
0,0,0,0,0.0,1054,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0,0,0,0,36,0,38610,0,0,2,0.0,0,-100,393,493,46,False,0,3,João Filipe Iria Santos Moutinho,20,MUN,1140,1165,WOL,1100,1080,2022
0,0,0,0,0.0,1054,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,8,0,0,0,0,37,0,38622,0,1,1,0.0,0,-14,437,451,46,True,0,3,João Filipe Iria Santos Moutinho,20,EVE,1100,1090,WOL,1100,1060,2022
0,0,0,0,0.0,1054,0.0,0.0,0.0,0.0,371,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,1,0,0,0,0,38,0,38620,0,0,5,0.0,0,-6,338,344,46,False,0,3,João Filipe Iria Santos Moutinho,20,ARS,1250,1240,WOL,1100,1080,2022
