id,first_name,second_name,value,penalties_order,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
298,Stephy,Mavididi,53,4.0,17.8,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
298,Stephy,Mavididi,53,4.0,17.8,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
299,Kasey,McAteer,47,,42.2,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
299,Kasey,McAteer,47,,42.2,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
299,Kasey,McAteer,47,,42.2,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
300,Wilfred,Ndidi,50,,74.0,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
300,Wilfred,Ndidi,50,,74.0,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
300,Wilfred,Ndidi,50,,74.0,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
309,Harry,Winks,45,,20.0,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
309,Harry,Winks,45,,20.0,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
309,Harry,Winks,45,,20.0,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
501,Oliver,Skipp,48,,28.6,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
501,Oliver,Skipp,48,,28.6,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
501,Oliver,Skipp,48,,28.6,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
570,Abdul,Fatawu,52,,18.0,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
570,Abdul,Fatawu,52,,18.0,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
570,Abdul,Fatawu,52,,18.0,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
606,Will,Alves,45,,0.0,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
606,Will,Alves,45,,0.0,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
606,Will,Alves,45,,0.0,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
635,Bilal,El Khannouss,48,,50.2,20,11,1060,1060,1090,1120,LEI,WOL,17.0,1,24,3
635,Bilal,El Khannouss,48,,50.2,13,11,1060,1350,1090,1390,LEI,MCI,19.0,1,24,3
635,Bilal,El Khannouss,48,,50.2,7,11,1060,1100,1090,1090,LEI,CRY,21.0,1,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
315,Bobby,Clark,45,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
315,Bobby,Clark,45,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
315,Bobby,Clark,45,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
317,Diogo,Teixeira da Silva,72,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
317,Diogo,Teixeira da Silva,72,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
317,Diogo,Teixeira da Silva,72,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
318,Ben,Doak,45,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
318,Ben,Doak,45,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
318,Ben,Doak,45,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
319,Harvey,Elliott,52,,0.2,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
319,Harvey,Elliott,52,,0.2,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
319,Harvey,Elliott,52,,0.2,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
320,Endo,Wataru,47,,3.4,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
320,Endo,Wataru,47,,3.4,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
320,Endo,Wataru,47,,3.4,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
323,Ryan,Gravenberch,50,,85.2,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
323,Ryan,Gravenberch,50,,85.2,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
323,Ryan,Gravenberch,50,,85.2,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
324,Curtis,Jones,53,,49.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
324,Curtis,Jones,53,,49.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
324,Curtis,Jones,53,,49.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
327,Luis,Díaz,74,,51.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
327,Luis,Díaz,74,,51.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
327,Luis,Díaz,74,,51.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
328,Mohamed,Salah,133,2.0,88.6,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
328,Mohamed,Salah,133,2.0,88.6,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
328,Mohamed,Salah,133,2.0,88.6,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
329,Alexis,Mac Allister,62,,71.8,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
329,Alexis,Mac Allister,62,,71.8,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
329,Alexis,Mac Allister,62,,71.8,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
330,James,McConnell,44,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
330,James,McConnell,44,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
330,James,McConnell,44,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
331,Tyler,Morton,44,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
331,Tyler,Morton,44,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
331,Tyler,Morton,44,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
336,Dominik,Szoboszlai,63,,58.6,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
336,Dominik,Szoboszlai,63,,58.6,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
336,Dominik,Szoboszlai,63,,58.6,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
636,Federico,Chiesa,68,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
636,Federico,Chiesa,68,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
636,Federico,Chiesa,68,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
688,Treymaurice,Nyoni,45,,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16.0,1,24,3
688,Treymaurice,Nyoni,45,,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18.0,1,24,3
688,Treymaurice,Nyoni,45,,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20.0,1,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
343,Oscar,Bobb,47,,0.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
343,Oscar,Bobb,47,,0.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
343,Oscar,Bobb,47,,0.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
345,Kevin,De Bruyne,95,4.0,40.2,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
345,Kevin,De Bruyne,95,4.0,40.2,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
345,Kevin,De Bruyne,95,4.0,40.2,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
346,Jérémy,Doku,62,,26.6,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
346,Jérémy,Doku,62,,26.6,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
346,Jérémy,Doku,62,,26.6,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
348,Phil,Foden,91,,51.6,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
348,Phil,Foden,91,,51.6,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
348,Phil,Foden,91,,51.6,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
349,Jack,Grealish,64,,24.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
349,Jack,Grealish,64,,24.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
349,Jack,Grealish,64,,24.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
354,Mateo,Kovačić,54,,18.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
354,Mateo,Kovačić,54,,18.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
354,Mateo,Kovačić,54,,18.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
356,Matheus Luiz,Nunes,49,,47.4,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
356,Matheus Luiz,Nunes,49,,47.4,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
356,Matheus Luiz,Nunes,49,,47.4,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
357,James,McAtee,46,,0.2,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
357,James,McAtee,46,,0.2,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
357,James,McAtee,46,,0.2,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
360,Rodrigo 'Rodri',Hernandez,63,,0.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
360,Rodrigo 'Rodri',Hernandez,63,,0.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
360,Rodrigo 'Rodri',Hernandez,63,,0.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
571,Sávio 'Savinho',Moreira de Oliveira,65,,51.4,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
571,Sávio 'Savinho',Moreira de Oliveira,65,,51.4,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
571,Sávio 'Savinho',Moreira de Oliveira,65,,51.4,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
607,Nico,O'Reilly,49,,0.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
607,Nico,O'Reilly,49,,0.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
607,Nico,O'Reilly,49,,0.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
625,Ilkay,Gündogan,65,,79.6,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
625,Ilkay,Gündogan,65,,79.6,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
625,Ilkay,Gündogan,65,,79.6,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
671,Jacob,Wright,45,,0.0,14,13,1350,1140,1360,1170,MCI,MUN,16.0,1,24,3
671,Jacob,Wright,45,,0.0,8,13,1350,1100,1360,1100,MCI,EVE,18.0,1,24,3
671,Jacob,Wright,45,,0.0,19,13,1350,1070,1360,1130,MCI,WHU,20.0,1,24,3
364,Amad,Diallo,51,,81.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
364,Amad,Diallo,51,,81.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
364,Amad,Diallo,51,,81.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
365,Antony Matheus,dos Santos,57,,2.2,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
365,Antony Matheus,dos Santos,57,,2.2,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
365,Antony Matheus,dos Santos,57,,2.2,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
366,Bruno,Borges Fernandes,85,1.0,82.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
366,Bruno,Borges Fernandes,85,1.0,82.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
366,Bruno,Borges Fernandes,85,1.0,82.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
368,Carlos Henrique,Casimiro,48,,39.6,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
368,Carlos Henrique,Casimiro,48,,39.6,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
368,Carlos Henrique,Casimiro,48,,39.6,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
370,Christian,Eriksen,53,,15.6,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
370,Christian,Eriksen,53,,15.6,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
370,Christian,Eriksen,53,,15.6,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
372,Alejandro,Garnacho,63,,51.6,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
372,Alejandro,Garnacho,63,,51.6,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
372,Alejandro,Garnacho,63,,51.6,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
373,Hannibal,Mejbri,45,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
373,Hannibal,Mejbri,45,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
373,Hannibal,Mejbri,45,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
378,Kobbie,Mainoo,52,,33.8,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
378,Kobbie,Mainoo,52,,33.8,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
378,Kobbie,Mainoo,52,,33.8,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
381,Scott,McTominay,49,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
381,Scott,McTominay,49,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
381,Scott,McTominay,49,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
382,Mason,Mount,63,,17.2,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
382,Mason,Mount,63,,17.2,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
382,Mason,Mount,63,,17.2,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
384,Facundo,Pellistri Rebollo,50,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
384,Facundo,Pellistri Rebollo,50,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
384,Facundo,Pellistri Rebollo,50,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
385,Marcus,Rashford,70,3.0,55.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
385,Marcus,Rashford,70,3.0,55.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
385,Marcus,Rashford,70,3.0,55.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
613,Toby,Collyer,45,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
613,Toby,Collyer,45,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
613,Toby,Collyer,45,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
652,Manuel,Ugarte,49,,62.6,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
652,Manuel,Ugarte,49,,62.6,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
652,Manuel,Ugarte,49,,62.6,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
667,Jack,Fletcher,45,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
667,Jack,Fletcher,45,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
667,Jack,Fletcher,45,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
673,Jayce,Fitzgerald,45,,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17.0,1,24,3
673,Jayce,Fitzgerald,45,,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19.0,1,24,3
673,Jayce,Fitzgerald,45,,0.0,17,14,1130,1070,1120,1060,MUN,SOU,21.0,1,24,3
391,Miguel,Almirón Rejala,55,,3.4,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
391,Miguel,Almirón Rejala,55,,3.4,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
391,Miguel,Almirón Rejala,55,,3.4,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
392,Harvey,Barnes,62,,42.2,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
392,Harvey,Barnes,62,,42.2,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
392,Harvey,Barnes,62,,42.2,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
394,Bruno,Guimarães Rodriguez Moura,61,,88.6,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
394,Bruno,Guimarães Rodriguez Moura,61,,88.6,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
394,Bruno,Guimarães Rodriguez Moura,61,,88.6,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
398,Anthony,Gordon,72,3.0,67.2,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
398,Anthony,Gordon,72,3.0,67.2,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
398,Anthony,Gordon,72,3.0,67.2,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
400,Isaac,Hayden,44,,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
400,Isaac,Hayden,44,,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
400,Isaac,Hayden,44,,0.0,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
402,Jacob,Murphy,49,,30.6,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
402,Jacob,Murphy,49,,30.6,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
402,Jacob,Murphy,49,,30.6,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
403,Joelinton Cássio,Apolinário de Lira,60,,78.8,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
403,Joelinton Cássio,Apolinário de Lira,60,,78.8,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
403,Joelinton Cássio,Apolinário de Lira,60,,78.8,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
406,Garang,Kuol,44,,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
406,Garang,Kuol,44,,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
406,Garang,Kuol,44,,0.0,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
410,Sean,Longstaff,47,,47.2,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
410,Sean,Longstaff,47,,47.2,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
410,Sean,Longstaff,47,,47.2,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
411,Lewis,Miley,50,,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
411,Lewis,Miley,50,,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
411,Lewis,Miley,50,,0.0,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
417,Sandro,Tonali,55,,52.0,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
417,Sandro,Tonali,55,,52.0,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
417,Sandro,Tonali,55,,52.0,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
419,Joe,White,45,,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
419,Joe,White,45,,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
419,Joe,White,45,,0.0,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
420,Joe,Willock,48,,37.8,11,15,1100,1120,1130,1080,NEW,LEI,16.0,1,24,3
420,Joe,Willock,48,,37.8,2,15,1100,1140,1130,1300,NEW,AVL,18.0,1,24,3
420,Joe,Willock,48,,37.8,20,15,1100,1060,1130,1120,NEW,WOL,21.0,1,24,3
423,Elliot,Anderson,50,,43.6,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
423,Elliot,Anderson,50,,43.6,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
423,Elliot,Anderson,50,,43.6,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
426,Josh,Bowler,45,,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
426,Josh,Bowler,45,,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
426,Josh,Bowler,45,,0.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
428,Eric,da Silva Moreira,44,,5.4,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
428,Eric,da Silva Moreira,44,,5.4,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
428,Eric,da Silva Moreira,44,,5.4,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
429,Danilo,dos Santos de Oliveira,47,,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
429,Danilo,dos Santos de Oliveira,47,,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
429,Danilo,dos Santos de Oliveira,47,,0.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
431,Nicolás,Domínguez,48,,51.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
431,Nicolás,Domínguez,48,,51.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
431,Nicolás,Domínguez,48,,51.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
432,Anthony,Elanga,51,,49.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
432,Anthony,Elanga,51,,49.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
432,Anthony,Elanga,51,,49.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
433,Morgan,Gibbs-White,63,2.0,55.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
433,Morgan,Gibbs-White,63,2.0,55.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
433,Morgan,Gibbs-White,63,2.0,55.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
434,Callum,Hudson-Odoi,54,,64.8,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
434,Callum,Hudson-Odoi,54,,64.8,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
434,Callum,Hudson-Odoi,54,,64.8,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
435,Alex,Mighten,45,,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
435,Alex,Mighten,45,,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
435,Alex,Mighten,45,,0.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
439,Lewis,O'Brien,50,,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
439,Lewis,O'Brien,50,,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
439,Lewis,O'Brien,50,,0.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
442,Ibrahim,Sangaré,44,,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
442,Ibrahim,Sangaré,44,,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
442,Ibrahim,Sangaré,44,,0.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
449,Ryan,Yates,49,,81.0,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
449,Ryan,Yates,49,,81.0,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
449,Ryan,Yates,49,,81.0,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
531,James,Ward-Prowse,62,,18.4,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
531,James,Ward-Prowse,62,,18.4,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
531,James,Ward-Prowse,62,,18.4,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
596,João Pedro,Ferreira Silva,59,,58.2,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
596,João Pedro,Ferreira Silva,59,,58.2,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
596,João Pedro,Ferreira Silva,59,,58.2,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
620,Ramón,Sosa,55,,12.6,2,16,1140,1140,1120,1300,NFO,AVL,16.0,1,24,3
620,Ramón,Sosa,55,,12.6,18,16,1140,1170,1120,1350,NFO,TOT,18.0,1,24,3
620,Ramón,Sosa,55,,12.6,12,16,1140,1370,1120,1360,NFO,LIV,21.0,1,24,3
188,Lesley,Ugochukwu,45,,13.6,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
188,Lesley,Ugochukwu,45,,13.6,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
188,Lesley,Ugochukwu,45,,13.6,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
397,Ryan,Fraser,48,,32.2,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
397,Ryan,Fraser,48,,32.2,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
397,Ryan,Fraser,48,,32.2,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
450,Carlos,Alcaraz Durán,49,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
450,Carlos,Alcaraz Durán,49,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
450,Carlos,Alcaraz Durán,49,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
