id,first_name,second_name,position,value,team_id,penalties_order,rolling_opponent_xg_3,rolling_total_points_3,rolling_shots_3,rolling_expected_assists_3,rolling_expected_goals_3,rolling_ict_index_3,rolling_influence_3,rolling_threat_3,rolling_yellow_cards_3,rolling_opponent_deep_3,rolling_team_deep_3,rolling_bps_3,rolling_adjusted_xg_3,rolling_key_passes_3,rolling_opponent_xg_5,rolling_total_points_5,rolling_shots_5,rolling_expected_assists_5,rolling_expected_goals_5,rolling_ict_index_5,rolling_influence_5,rolling_threat_5,rolling_yellow_cards_5,rolling_opponent_deep_5,rolling_team_deep_5,rolling_bps_5,rolling_adjusted_xg_5,rolling_key_passes_5,rolling_opponent_xg_8,rolling_total_points_8,rolling_shots_8,rolling_expected_assists_8,rolling_expected_goals_8,rolling_ict_index_8,rolling_influence_8,rolling_threat_8,rolling_yellow_cards_8,rolling_opponent_deep_8,rolling_team_deep_8,rolling_bps_8,rolling_adjusted_xg_8,rolling_key_passes_8,rolling_opponent_xg_12,rolling_total_points_12,rolling_shots_12,rolling_expected_assists_12,rolling_expected_goals_12,rolling_ict_index_12,rolling_influence_12,rolling_threat_12,rolling_yellow_cards_12,rolling_opponent_deep_12,rolling_team_deep_12,rolling_bps_12,rolling_adjusted_xg_12,rolling_key_passes_12,avg_yellow_cards,average_season_goals,average_season_assists,pred_minutes
611,Sam,Szmodics,MID,58,10,,2.303786666666667,2.0,2.0,0.0,0.13333789259195325,3.100000000000001,7.666666666666667,20.333333333333332,0.3333333333333333,7.0,6.333333333333333,6.0,0.13333789259195325,0.0,1.9862720000000003,3.6,1.8,0.0,0.3665028437972069,3.9200000000000004,12.72,24.8,0.2,7.2,5.8,9.2,0.3665028437972069,0.0,2.24682625,3.375,1.625,0.007633958011865612,0.32875137589871883,4.0875,14.8,21.0,0.125,8.0,5.25,10.375,0.32875137589871883,0.25,2.3473883333333334,2.75,1.3333333333333333,0.005089305341243741,0.28368939831852913,3.0833333333333335,10.1,17.0,0.08333333333333333,7.833333333333333,5.0,7.75,0.28368939831852913,0.16666666666666666,0.14285714285714285,0.21428571428571427,0.0,55.2
619,Jens,Cajuste,MID,45,10,,2.303786666666667,1.3333333333333333,0.0,0.016550779342651367,0.0,0.9333333333333335,3.1999999999999997,0.6666666666666666,0.3333333333333333,7.0,6.333333333333333,6.0,0.0,0.3333333333333333,1.986272,1.6,0.2,0.00993046760559082,0.006661237776279441,0.82,2.84,1.4,0.2,7.2,5.8,7.0,0.006661237776279441,0.2,2.2468262500000002,1.5,0.25,0.010624917224049563,0.006609255447983725,0.9625,3.575,1.0,0.25,8.0,5.25,6.625,0.006609255447983725,0.25,2.3473883333333334,1.4444444444444444,0.2222222222222222,0.012608334008190357,0.005874893731541089,1.0444444444444445,3.7777777777777777,0.8888888888888888,0.2222222222222222,7.833333333333333,5.0,6.555555555555555,0.005874893731541089,0.3333333333333333,0.2222222222222222,0.0,0.0,58.6
631,Jack,Clarke,MID,55,10,,2.303786666666667,1.3333333333333333,0.6666666666666666,0.008221145098408001,0.046727484712998035,2.266666666666667,6.666666666666667,7.333333333333333,0.0,7.0,6.333333333333333,7.0,0.046727484712998035,0.6666666666666666,1.986272,1.2,0.6,0.09874158240854737,0.03249590061604974,1.78,4.88,5.2,0.0,7.2,5.8,6.6,0.03249590061604974,0.6,2.24682625,1.25,0.5,0.061713489005342105,0.06699203862808642,1.4125,4.6499999999999995,4.5,0.0,8.0,5.25,5.875,0.06699203862808642,0.375,2.3473883333333334,1.5,0.5833333333333334,0.10618863953277465,0.07229773979634044,2.0500000000000003,6.6499999999999995,5.333333333333333,0.08333333333333333,7.833333333333333,5.0,6.666666666666667,0.07229773979634044,0.6666666666666666,0.07692307692307693,0.0,0.07692307692307693,29.0
632,Chiedozie,Ogbene,MID,49,10,,2.303786666666667,1.3333333333333333,0.0,0.0093141694863637,0.0,0.7666666666666666,2.9333333333333336,0.6666666666666666,0.0,7.0,6.333333333333333,5.666666666666667,0.0,0.3333333333333333,1.986272,1.4,0.0,0.014677942544221858,0.0,1.2799999999999998,4.5600000000000005,2.4,0.0,7.2,5.8,5.8,0.0,0.4,2.24682625,1.4,0.0,0.014677942544221858,0.0,1.2799999999999998,4.5600000000000005,2.4,0.0,8.0,5.25,5.8,0.0,0.4,2.3473883333333334,1.4,0.0,0.014677942544221858,0.0,1.2799999999999998,4.5600000000000005,2.4,0.0,7.833333333333333,5.0,5.8,0.0,0.4,0.0,0.0,0.0,0.0
117,Facundo,Buonanotte,MID,50,11,,2.0726166666666668,4.0,0.6666666666666666,0.29694966847697885,0.21781500180562338,6.066666666666667,22.2,13.333333333333334,0.3333333333333333,8.666666666666666,3.3333333333333335,16.0,0.21781500180562338,1.6666666666666667,2.0542659999999997,3.0,1.8,0.3168972309678793,0.19757383614778518,7.000000000000002,21.4,19.4,0.4,8.2,3.6,16.0,0.19757383614778518,2.0,2.0725175,4.5,2.375,0.27030913089402014,0.33041774947196245,8.2375,28.849999999999998,24.875,0.5,7.375,5.875,20.125,0.33041774947196245,1.875,2.441145833333333,4.083333333333333,1.8333333333333333,0.25079565697039163,0.27045195922255516,6.8500000000000005,25.166666666666668,18.666666666666668,0.4166666666666667,9.0,5.666666666666667,17.416666666666668,0.27045195922255516,1.5833333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,48.6
192,Jordan,Ayew,MID,52,11,2.0,2.0726166666666668,1.6666666666666667,0.6666666666666666,0.013844056675831468,0.0209947284311056,0.9666666666666667,0.4666666666666643,3.3333333333333335,0.0,8.666666666666666,3.3333333333333335,3.6666666666666665,0.0209947284311056,0.3333333333333333,2.0542659999999997,2.8,0.8,0.00830643400549888,0.1752729196101427,2.4,9.239999999999998,10.0,0.0,8.2,3.6,8.0,0.09915603585541247,0.2,2.0725175,3.375,1.25,0.007806682027876363,0.2788536956068128,3.4875,14.15,16.375,0.125,7.375,5.875,10.375,0.23128064326010644,0.25,2.441145833333333,2.75,1.1666666666666667,0.005204454685250909,0.22169262341534093,2.8249999999999997,10.333333333333334,14.25,0.25,9.0,5.666666666666667,8.75,0.18997725518420336,0.16666666666666666,0.26666666666666666,0.2,0.0,49.4
285,Boubakary,Soumaré,MID,44,11,,2.0726166666666668,1.3333333333333333,0.3333333333333333,0.0,0.008997527882456767,2.066666666666667,11.733333333333334,2.0,0.6666666666666666,8.666666666666666,3.3333333333333335,10.333333333333334,0.008997527882456767,0.0,2.0542659999999997,1.4,0.2,0.00192975439131258,0.00539851672947406,2.1399999999999997,11.76,1.2,0.6,8.2,3.6,10.6,0.00539851672947406,0.2,2.0725175,1.0,0.25,0.0012060964945703626,0.011102934600785362,1.4500000000000002,7.699999999999999,1.25,0.625,7.375,5.875,7.125,0.011102934600785362,0.125,2.441145833333333,1.0,0.2222222222222222,0.0010720857729514333,0.0098692752006981,1.2999999999999998,6.866666666666666,1.1111111111111112,0.5555555555555556,9.0,5.666666666666667,6.666666666666667,0.0098692752006981,0.1111111111111111,0.5555555555555556,0.0,0.0,84.6
287,Hamza,Choudhury,MID,43,11,,2.0726166666666668,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,8.666666666666666,3.3333333333333335,4.0,0.0,0.0,2.0542659999999997,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,8.2,3.6,4.0,0.0,0.0,2.0725175,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,7.375,5.875,4.0,0.0,0.0,2.441145833333333,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,9.0,5.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Bobby,De Cordova-Reid,MID,52,11,,2.0726166666666668,4.333333333333333,0.6666666666666666,0.0,0.1843559741973877,1.9000000000000001,11.933333333333335,6.333333333333333,0.0,8.666666666666666,3.3333333333333335,13.333333333333334,0.1843559741973877,0.0,2.0542659999999997,3.6,0.6,0.0182661473751068,0.11889743879437446,1.64,7.44,5.8,0.0,8.2,3.6,11.6,0.11889743879437446,0.2,2.0725175,2.625,0.375,0.01141634210944175,0.07431089924648404,1.025,4.7,3.625,0.0,7.375,5.875,8.25,0.07431089924648404,0.125,2.441145833333333,2.5,0.5,0.0091330736875534,0.062210059259086826,1.05,4.62,4.0,0.0,9.0,5.666666666666667,7.6,0.062210059259086826,0.1,0.0,0.1,0.2,13.0
292,Michael,Golding,MID,44,11,,2.0726166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,3.3333333333333335,0.0,0.0,0.0,2.0542659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.6,0.0,0.0,0.0,2.0725175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375,5.875,0.0,0.0,0.0,2.441145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Wanya,Marçal-Madivádua,MID,45,11,,2.0726166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,3.3333333333333335,0.0,0.0,0.0,2.0542659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.6,0.0,0.0,0.0,2.0725175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375,5.875,0.0,0.0,0.0,2.441145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Stephy,Mavididi,MID,53,11,4.0,2.0726166666666668,1.0,0.6666666666666666,0.057643309235572815,0.031235968073209098,2.3666666666666667,6.2,6.333333333333333,0.0,8.666666666666666,3.3333333333333335,5.0,0.031235968073209098,0.6666666666666666,2.0542659999999997,1.0,0.6,0.0476489871740341,0.10013960301876065,2.54,6.239999999999999,6.4,0.2,8.2,3.6,4.4,0.10013960301876065,0.8,2.0725175,1.375,0.75,0.07648356724530457,0.07033888250589368,2.75,4.975,6.0,0.25,7.375,5.875,4.875,0.07033888250589368,1.0,2.441145833333333,2.5833333333333335,1.0,0.08503959576288855,0.1671861112117767,3.708333333333334,11.383333333333335,11.0,0.16666666666666666,9.0,5.666666666666667,9.0,0.1671861112117767,0.9166666666666666,0.14285714285714285,0.14285714285714285,0.0,17.8
299,Kasey,McAteer,MID,47,11,,2.0726166666666668,3.3333333333333335,1.0,0.0450945800791184,0.3329711904128392,3.2000000000000006,12.666666666666666,10.333333333333334,0.0,8.666666666666666,3.3333333333333335,10.666666666666666,0.3329711904128392,0.6666666666666666,2.0542659999999997,2.4,0.8,0.02705674804747104,0.20405229628086086,2.16,8.52,7.2,0.0,8.2,3.6,7.8,0.20405229628086086,0.4,2.0725175,1.875,0.625,0.0169104675296694,0.1291682466398924,1.4875,5.975,5.25,0.0,7.375,5.875,5.625,0.1291682466398924,0.25,2.441145833333333,1.875,0.625,0.0169104675296694,0.1291682466398924,1.4875,5.975,5.25,0.0,9.0,5.666666666666667,5.625,0.1291682466398924,0.25,0.0,0.0,0.125,42.2
300,Wilfred,Ndidi,MID,50,11,,2.0726166666666668,1.6666666666666667,0.3333333333333333,0.0,0.16267262895901996,3.533333333333333,21.600000000000005,11.0,0.0,8.666666666666666,3.3333333333333335,11.333333333333334,0.16267262895901996,0.0,2.0542659999999997,1.6,1.0,0.00541900135576724,0.18153213858604428,3.7199999999999998,16.52,16.2,0.2,8.2,3.6,8.2,0.18153213858604428,0.2,2.0725175,1.75,0.75,0.016691453056409938,0.11697172722779212,3.5374999999999996,16.7,12.375,0.125,7.375,5.875,9.125,0.11697172722779212,0.25,2.441145833333333,2.3333333333333335,0.75,0.13215678697451946,0.08643869791800775,4.341666666666666,21.650000000000002,11.416666666666666,0.3333333333333333,9.0,5.666666666666667,12.666666666666666,0.08643869791800775,0.5833333333333334,0.26666666666666666,0.0,0.26666666666666666,74.0
309,Harry,Winks,MID,45,11,,2.0726166666666668,1.6666666666666667,1.6666666666666667,0.014471448957920068,0.034008918330073336,2.233333333333333,9.866666666666665,5.666666666666667,0.0,8.666666666666666,3.3333333333333335,13.0,0.034008918330073336,0.3333333333333333,2.0542659999999997,2.4,1.2,0.1567092388868332,0.0233757810667157,4.22,17.04,4.0,0.4,8.2,3.6,16.2,0.0233757810667157,1.4,2.0725175,2.25,0.875,0.12384745059534906,0.01660429255571215,3.975,15.85,2.625,0.25,7.375,5.875,14.625,0.01660429255571215,1.375,2.441145833333333,2.090909090909091,0.6363636363636364,0.10120790875093501,0.012075849131427018,3.6363636363636362,15.272727272727273,1.9090909090909092,0.2727272727272727,9.0,5.666666666666667,14.545454545454545,0.012075849131427018,1.1818181818181819,0.2727272727272727,0.0,0.18181818181818182,20.0
501,Oliver,Skipp,MID,48,11,,2.0726166666666668,1.0,0.0,0.022908408815662033,0.0,1.3333333333333333,4.266666666666667,0.0,0.3333333333333333,8.666666666666666,3.3333333333333335,4.333333333333333,0.0,0.6666666666666666,2.0542659999999997,1.4,0.0,0.01806765273213384,0.0,1.6,7.32,0.0,0.2,8.2,3.6,6.2,0.0,0.6,2.0725175,1.375,0.125,0.02513750409707425,0.003651808016002175,1.8,7.625000000000001,1.125,0.375,7.375,5.875,7.0,0.003651808016002175,0.625,2.4411458333333336,1.3333333333333333,0.1111111111111111,0.022344448086288222,0.003246051569779711,1.6222222222222222,6.977777777777778,1.0,0.3333333333333333,9.0,5.666666666666667,6.666666666666667,0.003246051569779711,0.5555555555555556,0.3333333333333333,0.0,0.0,28.6
570,Abdul,Fatawu,MID,52,11,,2.0726166666666668,2.0,1.3333333333333333,0.04194753120342887,0.032781460011998734,5.566666666666666,18.333333333333332,19.333333333333332,0.0,8.666666666666666,3.3333333333333335,13.666666666666666,0.032781460011998734,1.0,2.0542659999999997,2.2,1.4,0.17874651402235028,0.07230750806629652,5.04,16.04,21.2,0.0,8.2,3.6,11.8,0.07230750806629652,0.8,2.0725175,1.75,1.0,0.11171657126396893,0.04647354851476844,3.2,10.174999999999999,13.5,0.0,7.375,5.875,8.25,0.04647354851476844,0.5,2.441145833333333,2.3636363636363638,1.1818181818181819,0.1338633210821585,0.04236806268719106,3.6454545454545455,13.418181818181818,13.454545454545455,0.0,9.0,5.666666666666667,11.363636363636363,0.04236806268719106,0.5454545454545454,0.0,0.0,0.18181818181818182,18.0
606,Will,Alves,MID,45,11,,2.0726166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,3.3333333333333335,0.0,0.0,0.0,2.0542659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.6,0.0,0.0,0.0,2.0725175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375,5.875,0.0,0.0,0.0,2.441145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Bilal,El Khannouss,MID,48,11,,2.0726166666666668,6.0,0.3333333333333333,0.44553260256846744,0.03609705219666163,5.3,25.733333333333334,5.666666666666667,0.0,8.666666666666666,3.3333333333333335,21.666666666666668,0.03609705219666163,1.3333333333333333,2.0542659999999997,4.0,0.2,0.2787510477006435,0.02165823131799698,3.4799999999999995,15.88,3.8,0.0,8.2,3.6,14.0,0.02165823131799698,1.0,2.0725175,3.0,0.25,0.2305410071276128,0.022096627391874787,2.8124999999999996,10.924999999999999,3.375,0.0,7.375,5.875,10.0,0.022096627391874787,0.875,2.441145833333333,2.6,0.3,0.19229014031589028,0.02241828553378581,2.61,9.48,2.9,0.0,9.0,5.666666666666667,9.3,0.02241828553378581,0.9,0.0,0.1,0.1,50.2
312,Stefan,Bajčetić Maquieira,MID,45,12,,1.2684783333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.0,0.0,0.0,0.0,1.296897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.4,0.0,0.0,0.0,1.1901632500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,8.5,0.0,0.0,0.0,1.15253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Bobby,Clark,MID,45,12,,1.2684783333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.0,0.0,0.0,0.0,1.296897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.4,0.0,0.0,0.0,1.1901632500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,8.5,0.0,0.0,0.0,1.15253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Diogo,Teixeira da Silva,MID,72,12,,1.2684783333333334,5.666666666666667,1.0,0.018710006028413766,0.4356601635615031,3.5666666666666664,16.6,11.666666666666666,0.3333333333333333,4.333333333333333,10.0,14.666666666666666,0.4356601635615031,0.3333333333333333,1.296897,4.2,1.4,0.01122600361704826,0.40322200357913973,3.28,10.120000000000001,18.0,0.2,4.4,9.4,8.4,0.40322200357913973,0.2,1.1901632500000001,5.0,2.0,0.11663565837911197,0.5433253071137837,4.514285714285714,15.0,22.428571428571427,0.14285714285714285,4.625,8.5,12.142857142857142,0.5433253071137837,0.42857142857142855,1.15253525,5.0,2.0,0.11663565837911197,0.5433253071137837,4.514285714285714,15.0,22.428571428571427,0.14285714285714285,4.583333333333333,8.916666666666666,12.142857142857142,0.5433253071137837,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0
318,Ben,Doak,MID,45,12,,1.2684783333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.0,0.0,0.0,0.0,1.296897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.4,0.0,0.0,0.0,1.1901632500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,8.5,0.0,0.0,0.0,1.15253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Harvey,Elliott,MID,52,12,,1.2684783333333334,1.0,0.0,0.0,0.0,0.30000000000000004,1.0,1.0,0.0,4.333333333333333,10.0,4.0,0.0,0.0,1.296897,1.0,0.0,0.0,0.0,0.30000000000000004,1.0,1.0,0.0,4.4,9.4,4.0,0.0,0.0,1.1901632500000001,1.0,0.0,0.0,0.0,0.30000000000000004,1.0,1.0,0.0,4.625,8.5,4.0,0.0,0.0,1.15253525,1.0,0.0,0.0,0.0,0.30000000000000004,1.0,1.0,0.0,4.583333333333333,8.916666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.2
320,Endo,Wataru,MID,47,12,,1.2684783333333334,1.0,0.0,0.0,0.0,0.43333333333333335,3.266666666666666,0.6666666666666666,0.0,4.333333333333333,10.0,3.3333333333333335,0.0,0.0,1.296897,1.0,0.0,0.00445165634155272,0.0,0.52,2.44,0.4,0.0,4.4,9.4,3.4,0.0,0.2,1.1901632500000001,1.0,0.0,0.0037097136179605997,0.0,0.43333333333333335,2.033333333333333,0.3333333333333333,0.0,4.625,8.5,3.3333333333333335,0.0,0.16666666666666666,1.15253525,1.0,0.0,0.0037097136179605997,0.0,0.43333333333333335,2.033333333333333,0.3333333333333333,0.0,4.583333333333333,8.916666666666666,3.3333333333333335,0.0,0.16666666666666666,0.0,0.0,0.0,3.4
323,Ryan,Gravenberch,MID,50,12,,1.2684783333333334,2.6666666666666665,0.3333333333333333,0.15417168537775675,0.2248701254526774,4.633333333333334,18.599999999999998,5.666666666666667,0.6666666666666666,4.333333333333333,10.0,15.0,0.2248701254526774,1.3333333333333333,1.296897,2.6,0.6,0.09250301122665404,0.14364740960299965,3.6400000000000006,17.28,4.4,0.4,4.4,9.4,16.6,0.14364740960299965,0.8,1.1901632500000001,2.5,0.625,0.11722673475742337,0.0975536612095311,3.125,14.200000000000001,3.375,0.25,4.625,8.5,15.875,0.0975536612095311,0.75,1.15253525,2.5,0.5833333333333334,0.08837410900741814,0.0686454407405108,3.191666666666667,15.149999999999999,4.083333333333333,0.25,4.583333333333333,8.916666666666666,17.5,0.0686454407405108,0.6666666666666666,0.2857142857142857,0.0,0.07142857142857142,85.2
324,Curtis,Jones,MID,53,12,,1.2684783333333334,3.3333333333333335,2.0,0.030685658256212864,0.20370053996642432,5.599999999999999,18.199999999999996,28.333333333333332,0.0,4.333333333333333,10.0,17.666666666666668,0.20370053996642432,0.3333333333333333,1.296897,3.4,1.6,0.03167364895343781,0.14592594802379605,4.359999999999999,15.639999999999997,19.4,0.0,4.4,9.4,16.0,0.14592594802379605,0.4,1.1901632500000001,4.375,1.5,0.0391178810968995,0.2434737235307693,5.225,19.625,20.5,0.0,4.625,8.5,19.75,0.2434737235307693,0.75,1.15253525,3.4545454545454546,1.2727272727272727,0.028449368070472367,0.19508960030295627,4.218181818181818,16.163636363636364,16.90909090909091,0.0,4.583333333333333,8.916666666666666,15.545454545454545,0.19508960030295627,0.5454545454545454,0.0,0.18181818181818182,0.18181818181818182,49.0
327,Luis,Díaz,MID,74,12,,1.2684783333333334,2.6666666666666665,1.3333333333333333,0.07095782707134878,0.08222713818152744,3.033333333333333,3.933333333333333,14.333333333333334,0.0,4.333333333333333,10.0,6.0,0.08222713818152744,1.0,1.296897,2.4,1.0,0.0728349514305591,0.053138133510947205,3.3600000000000003,4.28,12.8,0.0,4.4,9.4,5.6,0.053138133510947205,1.4,1.1901632500000001,2.375,1.0,0.11137333652004594,0.057365854969248155,3.175,6.275,11.5,0.0,4.625,8.5,5.625,0.057365854969248155,1.125,1.15253525,4.583333333333333,1.3333333333333333,0.0765510861917088,0.19203196543579296,4.85,16.883333333333333,19.416666666666668,0.0,4.583333333333333,8.916666666666666,13.416666666666666,0.19203196543579296,0.9166666666666666,0.0,0.35714285714285715,0.21428571428571427,51.0
328,Mohamed,Salah,MID,133,12,2.0,1.2684783333333334,14.666666666666666,4.666666666666667,0.4072599994639556,1.2030045588811238,16.233333333333334,70.13333333333334,67.0,0.3333333333333333,4.333333333333333,10.0,43.0,0.9492816130320231,1.6666666666666667,1.296897,13.4,4.0,0.4687136821448803,0.9565320074558258,14.6,61.36,59.6,0.2,4.4,9.4,39.8,0.8042982399463654,1.8,1.1901632500000001,11.5,3.375,0.38697129348292947,0.8282088115811348,12.35,51.45,50.875,0.125,4.625,8.5,34.875,0.6854896557051688,1.5,1.15253525,10.583333333333334,3.3333333333333335,0.4053284516558051,0.7416498412688574,12.991666666666665,48.85,54.166666666666664,0.08333333333333333,4.583333333333333,8.916666666666666,34.25,0.6147883691204091,2.0,0.07142857142857142,0.9285714285714286,0.5714285714285714,88.6
329,Alexis,Mac Allister,MID,62,12,,1.2684783333333334,1.6666666666666667,1.3333333333333333,0.2055037605265776,0.0744717953105767,4.833333333333333,13.466666666666669,9.666666666666666,0.3333333333333333,4.333333333333333,10.0,13.333333333333334,0.0744717953105767,1.6666666666666667,1.296897,1.8,1.0,0.1271041069179773,0.057427010685205414,4.04,11.32,9.6,0.4,4.4,9.4,12.2,0.057427010685205414,1.2,1.1901632500000001,1.25,0.75,0.09058434772305188,0.04528369521722195,3.3124999999999996,8.675,8.875,0.625,4.625,8.5,8.375,0.04528369521722195,1.0,1.15253525,1.5833333333333333,0.6666666666666666,0.13401226280257103,0.0410577341293295,3.6999999999999997,11.183333333333332,9.25,0.4166666666666667,4.583333333333333,8.916666666666666,11.5,0.0410577341293295,1.0833333333333333,0.35714285714285715,0.0,0.0,71.8
330,James,McConnell,MID,44,12,,1.2684783333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.0,0.0,0.0,0.0,1.296897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.4,0.0,0.0,0.0,1.1901632500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,8.5,0.0,0.0,0.0,1.15253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Tyler,Morton,MID,44,12,,1.2684783333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.0,0.0,0.0,0.0,1.296897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.4,0.0,0.0,0.0,1.1901632500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,8.5,0.0,0.0,0.0,1.15253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Dominik,Szoboszlai,MID,63,12,,1.2684783333333334,4.666666666666667,2.6666666666666665,0.132277712225914,0.09675031403700511,8.200000000000001,24.53333333333333,23.666666666666668,0.0,4.333333333333333,10.0,24.0,0.09675031403700511,2.3333333333333335,1.296897,3.4,1.6,0.15120681002736092,0.05805018842220307,5.66,16.24,14.6,0.0,4.4,9.4,17.2,0.05805018842220307,1.8,1.1901632500000001,2.5,1.375,0.09867973066866396,0.06094835605472325,4.4375,12.4,13.25,0.125,4.625,8.5,13.375,0.06094835605472325,1.25,1.15253525,2.6666666666666665,1.3333333333333333,0.11486236192286013,0.10919259286796053,4.516666666666667,11.483333333333334,13.583333333333334,0.16666666666666666,4.583333333333333,8.916666666666666,13.416666666666666,0.10919259286796053,1.3333333333333333,0.21428571428571427,0.07142857142857142,0.14285714285714285,58.6
636,Federico,Chiesa,MID,68,12,,1.2684783333333332,1.0,2.0,0.0,0.4207505583763122,1.6,0.2,15.0,0.0,4.333333333333333,10.0,-1.0,0.4207505583763122,0.0,1.296897,1.0,2.0,0.0,0.4207505583763122,1.6,0.2,15.0,0.0,4.4,9.4,-1.0,0.4207505583763122,0.0,1.19016325,1.0,2.0,0.0,0.4207505583763122,1.6,0.2,15.0,0.0,4.625,8.5,-1.0,0.4207505583763122,0.0,1.15253525,1.0,2.0,0.0,0.4207505583763122,1.6,0.2,15.0,0.0,4.583333333333333,8.916666666666666,-1.0,0.4207505583763122,0.0,0.0,0.0,0.0,0.0
688,Treymaurice,Nyoni,MID,45,12,,1.1327924999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,0.0,0.0,0.0,1.1327924999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,0.0,0.0,0.0,1.1327924999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,0.0,0.0,0.0,1.1327924999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Bernardo,Veiga de Carvalho e Silva,MID,63,13,,1.9058183333333334,5.0,1.0,0.3210141488040487,0.33630405366420746,7.933333333333334,29.533333333333335,23.666666666666668,0.3333333333333333,7.0,10.0,25.666666666666668,0.33630405366420746,1.6666666666666667,2.378621,3.4,1.0,0.24066124130040406,0.21453812383115287,7.08,23.04,20.4,0.4,6.8,9.6,20.4,0.21453812383115287,1.8,1.934201375,3.0,1.25,0.17288519104477015,0.2297149763908237,6.5625,17.975,22.25,0.25,5.75,12.75,17.375,0.2297149763908237,1.625,1.825880083333333,2.8333333333333335,1.25,0.20740927654939392,0.21047298594688377,6.95,17.116666666666664,23.083333333333332,0.3333333333333333,5.916666666666667,13.416666666666666,16.75,0.21047298594688377,2.0833333333333335,0.26666666666666666,0.06666666666666667,0.26666666666666666,75.6
