id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5
573,Nikola,Milenković,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,45,0.126
573,Nikola,Milenković,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,45,0.126
573,Nikola,Milenković,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,45,0.126
653,Felipe,Rodrigues da Silva,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,45,0.0
653,Felipe,Rodrigues da Silva,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,45,0.0
653,Felipe,Rodrigues da Silva,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,45,0.0
455,Jan,Bednarek,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,40,0.0
455,Jan,Bednarek,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,40,0.0
455,Jan,Bednarek,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,40,0.0
456,Armel,Bella-Kotchap,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,39,0.0
456,Armel,Bella-Kotchap,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,39,0.0
456,Armel,Bella-Kotchap,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,39,0.0
457,James,Bree,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,39,0.0
457,James,Bree,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,39,0.0
457,James,Bree,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,39,0.0
460,Ronnie,Edwards,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,39,0.0
460,Ronnie,Edwards,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,39,0.0
460,Ronnie,Edwards,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,39,0.0
461,Taylor,Harwood-Bellis,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,41,0.184
461,Taylor,Harwood-Bellis,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,41,0.184
461,Taylor,Harwood-Bellis,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,41,0.184
464,Juan,Larios López,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,40,0.0
464,Juan,Larios López,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,40,0.0
464,Juan,Larios López,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,40,0.0
467,Ryan,Manning,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,43,0.0125
467,Ryan,Manning,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,43,0.0125
467,Ryan,Manning,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,43,0.0125
472,Jack,Stephens,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,40,0.046
472,Jack,Stephens,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,40,0.046
472,Jack,Stephens,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,40,0.046
474,Sugawara,Yukinari,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,45,0.0
474,Sugawara,Yukinari,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,45,0.0
474,Sugawara,Yukinari,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,45,0.0
475,Charlie,Taylor,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,39,0.0
475,Charlie,Taylor,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,39,0.0
475,Charlie,Taylor,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,39,0.0
476,Kyle,Walker-Peters,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,44,0.008
476,Kyle,Walker-Peters,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,44,0.008
476,Kyle,Walker-Peters,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,44,0.008
477,Nathan,Wood-Gordon,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,2,12,40,0.0
477,Nathan,Wood-Gordon,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,2,14,40,0.0
477,Nathan,Wood-Gordon,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,2,16,40,0.0
478,Ashley,Phillips,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,40,0.0
478,Ashley,Phillips,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,40,0.0
478,Ashley,Phillips,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,40,0.0
484,Ben,Davies,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,43,0.0
484,Ben,Davies,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,43,0.0
484,Ben,Davies,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,43,0.0
486,Radu,Drăgușin,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,43,0.01
486,Radu,Drăgușin,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,43,0.01
486,Radu,Drăgușin,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,43,0.01
487,Emerson,Leite de Souza Junior,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,45,0.0
487,Emerson,Leite de Souza Junior,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,45,0.0
487,Emerson,Leite de Souza Junior,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,45,0.0
495,Pedro,Porro,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,55,0.066
495,Pedro,Porro,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,55,0.066
495,Pedro,Porro,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,55,0.066
496,Sergio,Reguilón,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,42,0.0
496,Sergio,Reguilón,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,42,0.0
496,Sergio,Reguilón,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,42,0.0
498,Cristian,Romero,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,51,0.05
498,Cristian,Romero,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,51,0.05
498,Cristian,Romero,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,51,0.05
504,Djed,Spence,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,44,0.0
504,Djed,Spence,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,44,0.0
504,Djed,Spence,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,44,0.0
505,Destiny,Udogie,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,49,0.044
505,Destiny,Udogie,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,49,0.044
505,Destiny,Udogie,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,49,0.044
506,Micky,van de Ven,18,10,TOT,IPS,1110,1080,1330,1100,1,1,24,2,11,46,0.0
506,Micky,van de Ven,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,2,13,46,0.0
506,Micky,van de Ven,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,2,15,46,0.0
388,Aaron,Wan-Bissaka,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,44,0.014
388,Aaron,Wan-Bissaka,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,44,0.014
388,Aaron,Wan-Bissaka,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,44,0.014
516,Vladimír,Coufal,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,43,0.0
516,Vladimír,Coufal,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,43,0.0
516,Vladimír,Coufal,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,43,0.0
517,Aaron,Cresswell,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,40,0.0
517,Aaron,Cresswell,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,40,0.0
517,Aaron,Cresswell,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,40,0.0
520,Emerson,Palmieri dos Santos,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,44,0.174
520,Emerson,Palmieri dos Santos,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,44,0.174
520,Emerson,Palmieri dos Santos,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,44,0.174
524,Max,Kilman,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,45,0.074
524,Max,Kilman,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,45,0.074
524,Max,Kilman,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,45,0.074
528,Konstantinos,Mavropanos,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,45,0.042
528,Konstantinos,Mavropanos,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,45,0.042
528,Konstantinos,Mavropanos,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,45,0.042
529,Nayef,Aguerd,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,44,0.0
529,Nayef,Aguerd,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,44,0.0
529,Nayef,Aguerd,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,44,0.0
532,Kurt,Zouma,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,44,0.0
532,Kurt,Zouma,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,44,0.0
532,Kurt,Zouma,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,44,0.0
591,Jean-Clair,Todibo,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,43,0.025
591,Jean-Clair,Todibo,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,43,0.025
591,Jean-Clair,Todibo,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,43,0.025
643,Kaelan,Casey,19,8,WHU,EVE,1080,1100,1120,1100,1,1,24,2,11,40,0.0
643,Kaelan,Casey,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,2,13,40,0.0
643,Kaelan,Casey,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,2,15,40,0.0
533,Rayan,Aït-Nouri,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,47,0.114
533,Rayan,Aït-Nouri,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,47,0.114
533,Rayan,Aït-Nouri,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,47,0.114
542,Craig,Dawson,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,44,0.092
542,Craig,Dawson,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,44,0.092
542,Craig,Dawson,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,44,0.092
543,Matt,Doherty,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,43,0.0
543,Matt,Doherty,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,43,0.0
543,Matt,Doherty,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,43,0.0
549,Hugo,Bueno López,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,45,0.0
549,Hugo,Bueno López,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,45,0.0
549,Hugo,Bueno López,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,45,0.0
552,Ki-Jana,Hoever,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,40,0.0
552,Ki-Jana,Hoever,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,40,0.0
552,Ki-Jana,Hoever,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,40,0.0
558,Yerson,Mosquera,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,40,0.0
558,Yerson,Mosquera,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,40,0.0
558,Yerson,Mosquera,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,40,0.0
559,Nélson,Cabral Semedo,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,45,0.096
559,Nélson,Cabral Semedo,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,45,0.096
559,Nélson,Cabral Semedo,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,45,0.096
561,Pedro,Cardoso de Lima,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,40,0.0
561,Pedro,Cardoso de Lima,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,40,0.0
561,Pedro,Cardoso de Lima,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,40,0.0
564,Santiago,Bueno,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,43,0.0525
564,Santiago,Bueno,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,43,0.0525
564,Santiago,Bueno,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,43,0.0525
567,Toti António,Gomes,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,43,0.002
567,Toti António,Gomes,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,43,0.002
567,Toti António,Gomes,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,43,0.002
637,Bastien,Meupiyou,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,40,0.0
637,Bastien,Meupiyou,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,40,0.0
637,Bastien,Meupiyou,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,40,0.0
664,Alfie,Pond,20,17,WOL,SOU,1060,1070,1090,1060,1,1,24,2,11,40,0.0
664,Alfie,Pond,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,2,13,40,0.0
664,Alfie,Pond,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,2,16,40,0.0
3,Gabriel,dos Santos Magalhães,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,62,0.098
3,Gabriel,dos Santos Magalhães,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,62,0.098
3,Gabriel,dos Santos Magalhães,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,62,0.098
6,Jurriën,Timber,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,55,0.06
6,Jurriën,Timber,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,55,0.06
6,Jurriën,Timber,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,55,0.06
8,Jakub,Kiwior,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,48,0.0
8,Jakub,Kiwior,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,48,0.0
8,Jakub,Kiwior,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,48,0.0
18,William,Saliba,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,60,0.0
18,William,Saliba,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,60,0.0
18,William,Saliba,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,60,0.0
21,Kieran,Tierney,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,43,0.0
21,Kieran,Tierney,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,43,0.0
21,Kieran,Tierney,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,43,0.0
22,Tomiyasu,Takehiro,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,48,0.0
22,Tomiyasu,Takehiro,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,48,0.0
22,Tomiyasu,Takehiro,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,48,0.0
24,Benjamin,White,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,62,0.0
24,Benjamin,White,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,62,0.0
24,Benjamin,White,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,62,0.0
25,Oleksandr,Zinchenko,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,48,0.0
25,Oleksandr,Zinchenko,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,48,0.0
25,Oleksandr,Zinchenko,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,48,0.0
578,Riccardo,Calafiori,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,58,0.0
578,Riccardo,Calafiori,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,58,0.0
578,Riccardo,Calafiori,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,58,0.0
657,Maldini,Kacurri,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,40,0.0
657,Maldini,Kacurri,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,40,0.0
657,Maldini,Kacurri,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,40,0.0
658,Ayden,Heaven,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,40,0.0
658,Ayden,Heaven,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,40,0.0
658,Ayden,Heaven,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,40,0.0
662,Josh,Nichols,1,6,ARS,CHE,1360,1130,1390,1320,0,1,24,2,11,40,0.0
662,Josh,Nichols,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,2,13,40,0.0
662,Josh,Nichols,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,2,15,40,0.0
32,Matty,Cash,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,44,0.006
32,Matty,Cash,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,44,0.006
32,Matty,Cash,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,44,0.006
35,Diego Carlos,Santos Silva,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,45,0.0
35,Diego Carlos,Santos Silva,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,45,0.0
35,Diego Carlos,Santos Silva,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,45,0.0
36,Lucas,Digne,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,47,0.0579999999999999
36,Lucas,Digne,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,47,0.0579999999999999
36,Lucas,Digne,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,47,0.0579999999999999
40,Kortney,Hause,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
40,Kortney,Hause,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
40,Kortney,Hause,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
43,Kaine,Kesler-Hayden,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
43,Kaine,Kesler-Hayden,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
43,Kaine,Kesler-Hayden,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
44,Ezri,Konsa Ngoyo,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,45,0.056
44,Ezri,Konsa Ngoyo,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,45,0.056
44,Ezri,Konsa Ngoyo,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,45,0.056
45,Ian,Maatsen,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,47,0.0
45,Ian,Maatsen,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,47,0.0
45,Ian,Maatsen,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,47,0.0
49,Tyrone,Mings,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,44,0.0
49,Tyrone,Mings,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,44,0.0
49,Tyrone,Mings,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,44,0.0
50,Kosta,Nedeljković,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
50,Kosta,Nedeljković,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
50,Kosta,Nedeljković,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
52,Pau,Torres,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,45,0.0339999999999999
52,Pau,Torres,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,45,0.0339999999999999
52,Pau,Torres,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,45,0.0339999999999999
56,Lino,da Cruz Sousa,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
56,Lino,da Cruz Sousa,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
56,Lino,da Cruz Sousa,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
598,Lamare,Bogarde,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
598,Lamare,Bogarde,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
598,Lamare,Bogarde,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
640,Sil,Swinkels,2,12,AVL,LIV,1140,1360,1300,1340,0,1,24,2,11,40,0.0
640,Sil,Swinkels,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,2,13,40,0.0
640,Sil,Swinkels,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,2,16,40,0.0
59,Max,Aarons,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,43,0.0
59,Max,Aarons,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,43,0.0
59,Max,Aarons,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,43,0.0
68,James,Hill,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,40,0.0
68,James,Hill,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,40,0.0
68,James,Hill,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,40,0.0
70,Milos,Kerkez,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,44,0.018
70,Milos,Kerkez,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,44,0.018
70,Milos,Kerkez,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,44,0.018
72,Chris,Mepham,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,44,0.0
72,Chris,Mepham,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,44,0.0
72,Chris,Mepham,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,44,0.0
79,Marcos,Senesi,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,48,0.024
79,Marcos,Senesi,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,48,0.024
79,Marcos,Senesi,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,48,0.024
81,Adam,Smith,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,45,0.12
81,Adam,Smith,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,45,0.12
81,Adam,Smith,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,45,0.12
85,Illia,Zabarnyi,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,44,0.022
85,Illia,Zabarnyi,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,44,0.022
85,Illia,Zabarnyi,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,44,0.022
580,Dean,Huijsen,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,43,0.0
580,Dean,Huijsen,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,43,0.0
580,Dean,Huijsen,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,43,0.0
592,Julián,Araujo Zúñiga,3,4,BOU,BRE,1130,1080,1160,1100,0,1,24,2,11,44,0.0
592,Julián,Araujo Zúñiga,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,2,13,44,0.0
592,Julián,Araujo Zúñiga,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,2,15,44,0.0
86,Kristoffer,Ajer,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,44,0.0
86,Kristoffer,Ajer,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,44,0.0
86,Kristoffer,Ajer,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,44,0.0
88,Nathan,Collins,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,45,0.24
88,Nathan,Collins,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,45,0.24
88,Nathan,Collins,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,45,0.24
92,Rico,Henry,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,43,0.0
92,Rico,Henry,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,43,0.0
92,Rico,Henry,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,43,0.0
93,Aaron,Hickey,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,43,0.0
93,Aaron,Hickey,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,43,0.0
93,Aaron,Hickey,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,43,0.0
96,Kim,Ji-soo,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,39,0.0
96,Kim,Ji-soo,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,39,0.0
96,Kim,Ji-soo,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,39,0.0
100,Ben,Mee,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,42,0.0
100,Ben,Mee,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,42,0.0
100,Ben,Mee,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,42,0.0
104,Ethan,Pinnock,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,45,0.122
104,Ethan,Pinnock,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,45,0.122
104,Ethan,Pinnock,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,45,0.122
