code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16
2367679,15,True,True,142,2023-12-06,90,False,True,4,1,5,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 108}], 'h': [{'value': 1, 'element': 134}, {'value': 1, 'element': 621}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 105}], 'h': [{'value': 1, 'element': 134}, {'value': 1, 'element': 143}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 125}, {'value': 1, 'element': 133}, {'value': 1, 'element': 150}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 101}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 105}], 'h': [{'value': 3, 'element': 621}, {'value': 2, 'element': 134}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 105}, {'value': 19, 'element': 108}, {'value': 19, 'element': 112}, {'value': 18, 'element': 101}, {'value': 13, 'element': 701}, {'value': 12, 'element': 114}, {'value': 11, 'element': 109}, {'value': 10, 'element': 92}, {'value': 9, 'element': 258}, {'value': 8, 'element': 111}, {'value': 7, 'element': 120}, {'value': 5, 'element': 98}, {'value': 3, 'element': 107}, {'value': 2, 'element': 744}, {'value': -2, 'element': 119}], 'h': [{'value': 33, 'element': 621}, {'value': 32, 'element': 134}, {'value': 22, 'element': 606}, {'value': 21, 'element': 143}, {'value': 20, 'element': 690}, {'value': 11, 'element': 133}, {'value': 9, 'element': 122}, {'value': 8, 'element': 148}, {'value': 5, 'element': 142}, {'value': 5, 'element': 150}, {'value': 5, 'element': 151}, {'value': 4, 'element': 144}, {'value': 3, 'element': 135}, {'value': 3, 'element': 742}, {'value': 2, 'element': 125}, {'value': 2, 'element': 132}]}]",2,3,93462,0.90036925,9.25,1.3378842500000003,8.25,1.718478125,9.25,1.65711875,8.1875,2.0504125,6.25,1.342314,6.0,1.9262468125,8.125,1.3573413125,7.4375
2367680,15,True,True,143,2023-12-06,90,False,True,3,2,7,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 76}, {'value': 1, 'element': 83}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 63}, {'value': 1, 'element': 705}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 78}, {'value': 1, 'element': 83}, {'value': 1, 'element': 89}], 'h': [{'value': 1, 'element': 225}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 77}], 'h': [{'value': 2, 'element': 230}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 83}, {'value': 2, 'element': 76}, {'value': 1, 'element': 77}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 83}, {'value': 28, 'element': 76}, {'value': 27, 'element': 77}, {'value': 21, 'element': 84}, {'value': 19, 'element': 89}, {'value': 18, 'element': 595}, {'value': 18, 'element': 705}, {'value': 15, 'element': 63}, {'value': 14, 'element': 65}, {'value': 12, 'element': 66}, {'value': 11, 'element': 82}, {'value': 6, 'element': 85}, {'value': 3, 'element': 86}, {'value': -1, 'element': 72}, {'value': -1, 'element': 78}], 'h': [{'value': 23, 'element': 236}, {'value': 22, 'element': 238}, {'value': 15, 'element': 231}, {'value': 14, 'element': 222}, {'value': 12, 'element': 230}, {'value': 11, 'element': 228}, {'value': 10, 'element': 220}, {'value': 10, 'element': 234}, {'value': 9, 'element': 240}, {'value': 8, 'element': 242}, {'value': 5, 'element': 221}, {'value': 3, 'element': 219}, {'value': 3, 'element': 232}, {'value': 2, 'element': 229}]}]",2,2,93463,1.537903,7.25,1.35823825,6.5,1.30714425,6.6875,1.43098675,8.3125,2.2791217500000003,7.5,1.1042420000000002,7.75,1.4071894375,7.625,1.957701125,10.5
2367682,15,True,True,145,2023-12-06,90,False,True,16,0,9,5,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 256}, {'value': 2, 'element': 558}, {'value': 1, 'element': 268}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 3, 'element': 267}, {'value': 1, 'element': 288}, {'value': 1, 'element': 591}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 470}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 710}], 'h': [{'value': 1, 'element': 275}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 267}, {'value': 3, 'element': 558}, {'value': 1, 'element': 256}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 465}, {'value': 16, 'element': 445}, {'value': 13, 'element': 604}, {'value': 11, 'element': 696}, {'value': 10, 'element': 453}, {'value': 9, 'element': 710}, {'value': 6, 'element': 378}, {'value': 4, 'element': 457}, {'value': 3, 'element': 442}, {'value': 2, 'element': 468}, {'value': 2, 'element': 470}, {'value': 2, 'element': 712}, {'value': 2, 'element': 713}, {'value': 1, 'element': 447}, {'value': -2, 'element': 205}, {'value': -2, 'element': 714}], 'h': [{'value': 51, 'element': 267}, {'value': 51, 'element': 558}, {'value': 50, 'element': 256}, {'value': 38, 'element': 268}, {'value': 29, 'element': 283}, {'value': 28, 'element': 275}, {'value': 27, 'element': 610}, {'value': 26, 'element': 688}, {'value': 25, 'element': 286}, {'value': 24, 'element': 591}, {'value': 21, 'element': 280}, {'value': 17, 'element': 288}, {'value': 6, 'element': 707}, {'value': 3, 'element': 287}, {'value': 2, 'element': 270}, {'value': 1, 'element': 276}]}]",2,3,93465,1.45794375,5.5,1.96613625,9.0,1.2948526875,6.875,1.91452275,9.0625,1.2283405,6.25,1.30922225,11.0,1.1445153125,5.3125,1.408090625,9.4375
2367684,15,True,True,147,2023-12-06,90,False,True,12,2,23,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 309}, {'value': 1, 'element': 313}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 290}, {'value': 1, 'element': 293}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 293}, {'value': 1, 'element': 302}, {'value': 1, 'element': 668}], 'h': [{'value': 1, 'element': 476}, {'value': 1, 'element': 488}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 301}], 'h': [{'value': 6, 'element': 482}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 290}, {'value': 2, 'element': 313}, {'value': 1, 'element': 309}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 50, 'element': 290}, {'value': 44, 'element': 313}, {'value': 32, 'element': 309}, {'value': 25, 'element': 298}, {'value': 25, 'element': 301}, {'value': 20, 'element': 302}, {'value': 10, 'element': 297}, {'value': 8, 'element': 668}, {'value': 7, 'element': 293}, {'value': 6, 'element': 303}, {'value': 5, 'element': 295}, {'value': 3, 'element': 304}, {'value': 3, 'element': 708}, {'value': 2, 'element': 308}, {'value': -1, 'element': 300}], 'h': [{'value': 20, 'element': 482}, {'value': 11, 'element': 638}, {'value': 10, 'element': 655}, {'value': 9, 'element': 27}, {'value': 9, 'element': 576}, {'value': 9, 'element': 663}, {'value': 7, 'element': 471}, {'value': 6, 'element': 476}, {'value': 6, 'element': 481}, {'value': 5, 'element': 360}, {'value': 4, 'element': 490}, {'value': 3, 'element': 484}, {'value': 3, 'element': 593}, {'value': -1, 'element': 488}]}]",4,2,93467,0.8450869999999999,6.5,1.99462,7.0,0.7617193142857143,4.428571428571429,2.531497857142857,10.071428571428571,2.0234695,12.0,1.5242274999999998,6.25,2.2969141875,11.875,1.3559176562500002,6.125
2367678,15,True,True,141,2023-12-06,90,False,True,13,0,2,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 34}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 58}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 358}, {'value': 1, 'element': 368}], 'h': [{'value': 1, 'element': 47}, {'value': 1, 'element': 60}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 352}], 'h': [{'value': 2, 'element': 49}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 49}, {'value': 2, 'element': 48}, {'value': 1, 'element': 34}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 352}, {'value': 21, 'element': 350}, {'value': 21, 'element': 616}, {'value': 19, 'element': 344}, {'value': 13, 'element': 341}, {'value': 11, 'element': 358}, {'value': 11, 'element': 369}, {'value': 10, 'element': 368}, {'value': 7, 'element': 353}, {'value': 3, 'element': 356}, {'value': 2, 'element': 343}, {'value': 2, 'element': 345}, {'value': 2, 'element': 566}, {'value': -1, 'element': 355}], 'h': [{'value': 28, 'element': 49}, {'value': 27, 'element': 48}, {'value': 26, 'element': 34}, {'value': 24, 'element': 41}, {'value': 22, 'element': 42}, {'value': 21, 'element': 584}, {'value': 17, 'element': 58}, {'value': 14, 'element': 43}, {'value': 13, 'element': 47}, {'value': 10, 'element': 50}, {'value': 5, 'element': 599}, {'value': 4, 'element': 60}, {'value': 3, 'element': 32}, {'value': 3, 'element': 44}, {'value': 2, 'element': 55}]}]",5,4,93461,1.8710525,9.75,1.5039954999999998,8.25,2.0178433125,9.3125,1.4680349375,6.9375,2.57406,14.5,1.3287154999999995,4.75,2.23285125,12.3125,1.0016865625,4.9375
2367687,15,True,True,150,2023-12-06,90,False,True,6,1,14,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 362}], 'h': [{'value': 2, 'element': 392}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 210}], 'h': [{'value': 1, 'element': 382}, {'value': 1, 'element': 387}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [{'value': 1, 'element': 145}], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 373}]}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 377}, {'value': 1, 'element': 382}, {'value': 1, 'element': 398}, {'value': 1, 'element': 508}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 145}], 'h': [{'value': 2, 'element': 597}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 145}, {'value': 1, 'element': 362}], 'h': [{'value': 2, 'element': 392}]}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 145}, {'value': 26, 'element': 362}, {'value': 14, 'element': 217}, {'value': 13, 'element': 206}, {'value': 12, 'element': 611}, {'value': 10, 'element': 197}, {'value': 10, 'element': 210}, {'value': 9, 'element': 126}, {'value': 7, 'element': 199}, {'value': 6, 'element': 216}, {'value': 5, 'element': 211}, {'value': 3, 'element': 198}, {'value': -1, 'element': 193}], 'h': [{'value': 32, 'element': 392}, {'value': 22, 'element': 387}, {'value': 21, 'element': 709}, {'value': 14, 'element': 377}, {'value': 14, 'element': 382}, {'value': 14, 'element': 398}, {'value': 12, 'element': 386}, {'value': 11, 'element': 597}, {'value': 10, 'element': 372}, {'value': 8, 'element': 373}, {'value': 7, 'element': 508}, {'value': 7, 'element': 617}, {'value': 3, 'element': 396}, {'value': 3, 'element': 703}]}]",3,4,93470,1.48353975,6.25,1.7475562499999997,8.5,1.78747125,10.0,1.7958370625,8.5,2.54053275,6.5,1.7899190000000005,10.25,2.0684969375,11.0,1.629671375,7.375
2367681,15,True,True,144,2023-12-07,90,False,True,15,0,8,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 249}, {'value': 1, 'element': 259}, {'value': 1, 'element': 691}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 259}, {'value': 1, 'element': 262}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 246}, {'value': 1, 'element': 254}, {'value': 1, 'element': 691}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 409}], 'h': [{'value': 3, 'element': 263}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 259}, {'value': 2, 'element': 588}, {'value': 1, 'element': 249}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 409}, {'value': 18, 'element': 416}, {'value': 17, 'element': 635}, {'value': 15, 'element': 427}, {'value': 13, 'element': 419}, {'value': 12, 'element': 406}, {'value': 12, 'element': 430}, {'value': 12, 'element': 633}, {'value': 3, 'element': 417}, {'value': 3, 'element': 425}, {'value': 1, 'element': 402}, {'value': 1, 'element': 412}, {'value': 1, 'element': 415}], 'h': [{'value': 50, 'element': 259}, {'value': 32, 'element': 588}, {'value': 29, 'element': 249}, {'value': 28, 'element': 245}, {'value': 27, 'element': 263}, {'value': 25, 'element': 247}, {'value': 23, 'element': 691}, {'value': 20, 'element': 260}, {'value': 19, 'element': 265}, {'value': 16, 'element': 262}, {'value': 15, 'element': 661}, {'value': 11, 'element': 254}, {'value': -6, 'element': 246}]}]",3,2,93464,1.3823590000000003,6.25,1.2702134999999997,8.25,1.72005915625,6.0625,1.3985995624999998,7.4375,1.6209677500000002,7.75,1.177612,5.5,2.1802884375,7.4375,1.03757395,5.9375
2367685,15,True,True,148,2023-12-07,90,False,True,19,2,18,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 526}, {'value': 1, 'element': 664}], 'h': [{'value': 1, 'element': 511}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 506}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 532}, {'value': 1, 'element': 642}, {'value': 1, 'element': 664}], 'h': [{'value': 1, 'element': 501}, {'value': 1, 'element': 506}, {'value': 1, 'element': 511}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 533}], 'h': [{'value': 3, 'element': 520}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 664}], 'h': [{'value': 3, 'element': 511}, {'value': 2, 'element': 506}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 664}, {'value': 23, 'element': 526}, {'value': 20, 'element': 533}, {'value': 14, 'element': 522}, {'value': 13, 'element': 532}, {'value': 12, 'element': 542}, {'value': 9, 'element': 528}, {'value': 9, 'element': 642}, {'value': 9, 'element': 689}, {'value': 7, 'element': 544}, {'value': 3, 'element': 534}, {'value': 2, 'element': 539}], 'h': [{'value': 29, 'element': 511}, {'value': 24, 'element': 506}, {'value': 21, 'element': 520}, {'value': 18, 'element': 495}, {'value': 16, 'element': 503}, {'value': 15, 'element': 516}, {'value': 13, 'element': 493}, {'value': 12, 'element': 450}, {'value': 12, 'element': 519}, {'value': 11, 'element': 499}, {'value': 4, 'element': 494}, {'value': 4, 'element': 513}, {'value': 2, 'element': 515}, {'value': 2, 'element': 641}, {'value': 1, 'element': 501}, {'value': -2, 'element': 509}]}]",2,4,93468,1.01248,7.5,2.8180825,7.75,1.7446076874999998,11.3125,1.6583023125,6.6875,1.5838249999999998,4.5,1.4201705000000002,5.5,1.5625543125,5.875,1.820735,8.75
2367690,16,True,True,153,2023-12-09,90,False,True,12,2,7,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 295}, {'value': 1, 'element': 308}], 'h': [{'value': 1, 'element': 232}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 300}, {'value': 1, 'element': 308}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 298}, {'value': 1, 'element': 303}], 'h': [{'value': 1, 'element': 219}, {'value': 1, 'element': 220}, {'value': 1, 'element': 231}, {'value': 1, 'element': 238}, {'value': 1, 'element': 242}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 221}]}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 291}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 308}, {'value': 2, 'element': 290}], 'h': [{'value': 2, 'element': 232}]}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 308}, {'value': 26, 'element': 290}, {'value': 23, 'element': 295}, {'value': 14, 'element': 291}, {'value': 14, 'element': 311}, {'value': 13, 'element': 300}, {'value': 10, 'element': 302}, {'value': 10, 'element': 313}, {'value': 9, 'element': 298}, {'value': 7, 'element': 309}, {'value': 7, 'element': 668}, {'value': 4, 'element': 626}, {'value': 1, 'element': 708}, {'value': -1, 'element': 293}, {'value': -1, 'element': 303}], 'h': [{'value': 26, 'element': 232}, {'value': 13, 'element': 229}, {'value': 11, 'element': 238}, {'value': 10, 'element': 242}, {'value': 8, 'element': 228}, {'value': 7, 'element': 222}, {'value': 7, 'element': 230}, {'value': 7, 'element': 236}, {'value': 7, 'element': 240}, {'value': 4, 'element': 225}, {'value': 3, 'element': 221}, {'value': 3, 'element': 233}, {'value': 2, 'element': 220}, {'value': 2, 'element': 231}, {'value': 2, 'element': 721}, {'value': -1, 'element': 219}]}]",4,2,93473,1.494873,9.0,1.4332807500000002,6.0,1.2794292500000002,6.625,1.4212855,8.0,1.713947,12.0,1.3974954999999996,6.5,2.3520799375,12.125,1.31621090625,6.125
2367689,16,True,True,152,2023-12-09,90,False,True,21,1,5,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 660}], 'h': [{'value': 1, 'element': 122}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 177}], 'h': [{'value': 1, 'element': 134}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 173}, {'value': 1, 'element': 178}, {'value': 1, 'element': 600}, {'value': 1, 'element': 660}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 10, 'element': 596}], 'h': [{'value': 2, 'element': 152}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 596}], 'h': [{'value': 3, 'element': 122}, {'value': 2, 'element': 134}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 596}, {'value': 20, 'element': 660}, {'value': 18, 'element': 161}, {'value': 16, 'element': 160}, {'value': 14, 'element': 177}, {'value': 12, 'element': 475}, {'value': 9, 'element': 173}, {'value': 9, 'element': 178}, {'value': 7, 'element': 706}, {'value': 6, 'element': 182}, {'value': 6, 'element': 594}, {'value': 5, 'element': 167}, {'value': 4, 'element': 675}, {'value': 3, 'element': 170}, {'value': 3, 'element': 176}, {'value': 3, 'element': 600}], 'h': [{'value': 31, 'element': 122}, {'value': 29, 'element': 134}, {'value': 16, 'element': 129}, {'value': 15, 'element': 150}, {'value': 14, 'element': 152}, {'value': 13, 'element': 142}, {'value': 12, 'element': 606}, {'value': 11, 'element': 690}, {'value': 9, 'element': 133}, {'value': 8, 'element': 132}, {'value': 5, 'element': 135}, {'value': 3, 'element': 125}, {'value': 3, 'element': 138}, {'value': -2, 'element': 143}]}]",2,3,93472,1.1749945,11.25,1.4885000000000002,8.75,1.68261125,10.0625,1.612765,7.75,1.2890545000000002,4.75,1.43464025,5.75,1.0187444,5.066666666666666,1.8136952666666664,8.066666666666666
2367694,16,True,True,157,2023-12-09,90,False,True,3,3,14,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 63}, {'value': 1, 'element': 83}, {'value': 1, 'element': 85}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 86}, {'value': 1, 'element': 66}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 86}], 'h': [{'value': 1, 'element': 373}, {'value': 1, 'element': 508}, {'value': 1, 'element': 617}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 77}], 'h': [{'value': 1, 'element': 597}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 83}, {'value': 2, 'element': 66}, {'value': 1, 'element': 85}, {'value': 1, 'element': 86}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 39, 'element': 83}, {'value': 31, 'element': 66}, {'value': 28, 'element': 85}, {'value': 28, 'element': 86}, {'value': 27, 'element': 63}, {'value': 27, 'element': 77}, {'value': 24, 'element': 595}, {'value': 23, 'element': 89}, {'value': 22, 'element': 84}, {'value': 10, 'element': 65}, {'value': 5, 'element': 72}, {'value': 4, 'element': 705}, {'value': 3, 'element': 81}, {'value': 2, 'element': 82}, {'value': 1, 'element': 78}], 'h': [{'value': 18, 'element': 373}, {'value': 16, 'element': 709}, {'value': 15, 'element': 372}, {'value': 15, 'element': 377}, {'value': 15, 'element': 387}, {'value': 14, 'element': 597}, {'value': 13, 'element': 508}, {'value': 12, 'element': 382}, {'value': 12, 'element': 398}, {'value': 9, 'element': 392}, {'value': 4, 'element': 396}, {'value': 3, 'element': 394}, {'value': 3, 'element': 703}, {'value': 1, 'element': 390}, {'value': 1, 'element': 617}]}]",2,4,93477,2.3191385,6.5,2.03975375,9.25,1.732295,9.375,1.8375595625,8.1875,2.5683325000000004,7.75,0.8204720000000002,5.5,1.468704875,7.5625,1.929362375,10.3125
2367695,16,True,True,158,2023-12-09,90,False,True,4,0,23,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 360}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 663}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 111}], 'h': [{'value': 1, 'element': 27}, {'value': 1, 'element': 476}, {'value': 1, 'element': 482}, {'value': 1, 'element': 490}, {'value': 1, 'element': 576}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 101}], 'h': [{'value': 4, 'element': 482}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 482}, {'value': 2, 'element': 471}, {'value': 1, 'element': 576}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 101}, {'value': 17, 'element': 112}, {'value': 16, 'element': 92}, {'value': 16, 'element': 701}, {'value': 15, 'element': 105}, {'value': 14, 'element': 110}, {'value': 11, 'element': 109}, {'value': 7, 'element': 258}, {'value': 6, 'element': 107}, {'value': 5, 'element': 120}, {'value': 3, 'element': 119}, {'value': 1, 'element': 98}, {'value': -1, 'element': 111}], 'h': [{'value': 28, 'element': 482}, {'value': 27, 'element': 471}, {'value': 26, 'element': 576}, {'value': 23, 'element': 663}, {'value': 22, 'element': 360}, {'value': 20, 'element': 476}, {'value': 15, 'element': 27}, {'value': 12, 'element': 33}, {'value': 9, 'element': 638}, {'value': 5, 'element': 655}, {'value': 3, 'element': 484}, {'value': 3, 'element': 587}, {'value': 3, 'element': 759}, {'value': -1, 'element': 490}]}]",2,2,93478,0.7782175,6.25,2.1579025,9.5,0.7665494933333333,4.266666666666667,2.4828086666666667,10.333333333333334,1.89807,4.5,1.288799,9.25,1.9304111875,7.9375,1.3526113125,8.4375
2367697,16,True,True,160,2023-12-09,90,False,True,16,1,20,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 465}], 'h': [{'value': 1, 'element': 590}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 467}], 'h': [{'value': 1, 'element': 570}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 451}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 28}], 'h': [{'value': 1, 'element': 569}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 467}], 'h': [{'value': 3, 'element': 590}, {'value': 1, 'element': 570}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 467}, {'value': 20, 'element': 696}, {'value': 15, 'element': 457}, {'value': 14, 'element': 28}, {'value': 12, 'element': 465}, {'value': 10, 'element': 439}, {'value': 10, 'element': 447}, {'value': 9, 'element': 453}, {'value': 7, 'element': 470}, {'value': 5, 'element': 378}, {'value': 5, 'element': 445}, {'value': 3, 'element': 442}, {'value': 3, 'element': 468}, {'value': 2, 'element': 451}], 'h': [{'value': 38, 'element': 590}, {'value': 23, 'element': 570}, {'value': 15, 'element': 551}, {'value': 14, 'element': 563}, {'value': 13, 'element': 565}, {'value': 11, 'element': 559}, {'value': 11, 'element': 569}, {'value': 11, 'element': 573}, {'value': 8, 'element': 572}, {'value': 5, 'element': 557}, {'value': 3, 'element': 562}, {'value': 3, 'element': 574}, {'value': 2, 'element': 598}, {'value': 2, 'element': 715}, {'value': 1, 'element': 548}]}]",2,2,93480,1.4213275,3.75,1.75202675,8.75,1.3174371875,5.5625,1.9807116875,10.0625,1.1348935,5.5,1.74999975,8.75,1.08695025,5.0,1.5708449999999998,9.625
