id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5,mean_xa_5
631,Jack,Clarke,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,3,12,55,0.0,0.0
631,Jack,Clarke,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,3,14,55,0.0,0.0
631,Jack,Clarke,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,3,15,55,0.0,0.0
631,Jack,Clarke,10,15,IPS,NEW,1070,1130,1050,1310,1,1,24,3,17,55,0.0,0.0
632,Chiedozie,Ogbene,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,3,12,49,0.0,0.0
632,Chiedozie,Ogbene,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,3,14,49,0.0,0.0
632,Chiedozie,Ogbene,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,3,15,49,0.0,0.0
632,Chiedozie,Ogbene,10,15,IPS,NEW,1070,1130,1050,1310,1,1,24,3,17,49,0.0,0.0
117,Facundo,Buonanotte,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,50,0.398,0.174
117,Facundo,Buonanotte,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,50,0.398,0.174
117,Facundo,Buonanotte,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,50,0.398,0.174
117,Facundo,Buonanotte,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,50,0.398,0.174
192,Jordan,Ayew,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,52,0.056,0.022
192,Jordan,Ayew,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,52,0.056,0.022
192,Jordan,Ayew,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,52,0.056,0.022
192,Jordan,Ayew,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,52,0.056,0.022
285,Boubakary,Soumaré,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,44,0.0,0.01
285,Boubakary,Soumaré,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,44,0.0,0.01
285,Boubakary,Soumaré,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,44,0.0,0.01
285,Boubakary,Soumaré,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,44,0.0,0.01
287,Hamza,Choudhury,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,44,0.0,0.0
287,Hamza,Choudhury,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,44,0.0,0.0
287,Hamza,Choudhury,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,44,0.0,0.0
287,Hamza,Choudhury,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,44,0.0,0.0
290,Bobby,De Cordova-Reid,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,52,0.0,0.0
290,Bobby,De Cordova-Reid,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,52,0.0,0.0
290,Bobby,De Cordova-Reid,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,52,0.0,0.0
290,Bobby,De Cordova-Reid,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,52,0.0,0.0
292,Michael,Golding,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,44,0.0,0.0
292,Michael,Golding,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,44,0.0,0.0
292,Michael,Golding,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,44,0.0,0.0
292,Michael,Golding,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,44,0.0,0.0
297,Wanya,Marçal-Madivádua,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,45,0.0,0.0
297,Wanya,Marçal-Madivádua,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,45,0.0,0.0
297,Wanya,Marçal-Madivádua,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,45,0.0,0.0
297,Wanya,Marçal-Madivádua,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,45,0.0,0.0
298,Stephy,Mavididi,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,53,0.0,0.0
298,Stephy,Mavididi,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,53,0.0,0.0
298,Stephy,Mavididi,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,53,0.0,0.0
298,Stephy,Mavididi,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,53,0.0,0.0
299,Kasey,McAteer,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,47,0.0,0.0
299,Kasey,McAteer,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,47,0.0,0.0
299,Kasey,McAteer,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,47,0.0,0.0
299,Kasey,McAteer,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,47,0.0,0.0
300,Wilfred,Ndidi,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,50,0.142,0.046
300,Wilfred,Ndidi,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,50,0.142,0.046
300,Wilfred,Ndidi,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,50,0.142,0.046
300,Wilfred,Ndidi,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,50,0.142,0.046
309,Harry,Winks,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,45,0.032,0.17
309,Harry,Winks,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,45,0.032,0.17
309,Harry,Winks,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,45,0.032,0.17
309,Harry,Winks,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,45,0.032,0.17
501,Oliver,Skipp,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,48,0.0,0.0
501,Oliver,Skipp,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,48,0.0,0.0
501,Oliver,Skipp,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,48,0.0,0.0
501,Oliver,Skipp,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,48,0.0,0.0
570,Abdul,Fatawu,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,53,0.04,0.096
570,Abdul,Fatawu,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,53,0.04,0.096
570,Abdul,Fatawu,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,53,0.04,0.096
570,Abdul,Fatawu,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,53,0.04,0.096
606,Will,Alves,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,45,0.0,0.0
606,Will,Alves,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,45,0.0,0.0
606,Will,Alves,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,45,0.0,0.0
606,Will,Alves,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,45,0.0,0.0
635,Bilal,El Khannouss,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,3,12,49,0.0,0.0
635,Bilal,El Khannouss,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,3,14,49,0.0,0.0
635,Bilal,El Khannouss,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,3,15,49,0.0,0.0
635,Bilal,El Khannouss,11,20,LEI,WOL,1060,1060,1090,1120,1,1,24,3,17,49,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,45,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,45,0.0,0.0
315,Bobby,Clark,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,45,0.0,0.0
315,Bobby,Clark,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,45,0.0,0.0
317,Diogo,Teixeira da Silva,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,72,0.0,0.0
317,Diogo,Teixeira da Silva,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,72,0.0,0.0
318,Ben,Doak,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,45,0.0,0.0
318,Ben,Doak,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,45,0.0,0.0
319,Harvey,Elliott,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,52,0.0,0.0
319,Harvey,Elliott,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,52,0.0,0.0
320,Endo,Wataru,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,47,0.0,0.0
320,Endo,Wataru,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,47,0.0,0.0
323,Ryan,Gravenberch,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,50,0.03,0.096
323,Ryan,Gravenberch,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,50,0.03,0.096
324,Curtis,Jones,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,53,0.225,0.015
324,Curtis,Jones,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,53,0.225,0.015
327,Luis,Díaz,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,77,0.2699999999999999,0.124
327,Luis,Díaz,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,77,0.2699999999999999,0.124
328,Mohamed,Salah,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,129,0.54,0.124
328,Mohamed,Salah,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,129,0.54,0.124
329,Alexis,Mac Allister,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,62,0.032,0.112
329,Alexis,Mac Allister,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,62,0.032,0.112
330,James,McConnell,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,44,0.0,0.0
330,James,McConnell,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,44,0.0,0.0
331,Tyler,Morton,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,44,0.0,0.0
331,Tyler,Morton,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,44,0.0,0.0
336,Dominik,Szoboszlai,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,63,0.0,0.0
336,Dominik,Szoboszlai,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,63,0.0,0.0
636,Federico,Chiesa,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,3,13,68,0.0,0.0
636,Federico,Chiesa,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,3,16,68,0.0,0.0
342,Bernardo,Veiga de Carvalho e Silva,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,64,0.0,0.0
342,Bernardo,Veiga de Carvalho e Silva,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,64,0.0,0.0
342,Bernardo,Veiga de Carvalho e Silva,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,64,0.0,0.0
343,Oscar,Bobb,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,47,0.0,0.0
343,Oscar,Bobb,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,47,0.0,0.0
343,Oscar,Bobb,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,47,0.0,0.0
345,Kevin,De Bruyne,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,94,0.0,0.0
345,Kevin,De Bruyne,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,94,0.0,0.0
345,Kevin,De Bruyne,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,94,0.0,0.0
346,Jérémy,Doku,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,63,0.0,0.0
346,Jérémy,Doku,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,63,0.0,0.0
346,Jérémy,Doku,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,63,0.0,0.0
348,Phil,Foden,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,92,0.1775,0.5325
348,Phil,Foden,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,92,0.1775,0.5325
348,Phil,Foden,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,92,0.1775,0.5325
349,Jack,Grealish,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,64,0.0,0.0
349,Jack,Grealish,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,64,0.0,0.0
349,Jack,Grealish,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,64,0.0,0.0
354,Mateo,Kovačić,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,56,0.12,0.132
354,Mateo,Kovačić,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,56,0.12,0.132
354,Mateo,Kovačić,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,56,0.12,0.132
356,Matheus Luiz,Nunes,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,49,0.02,0.3566666666666667
356,Matheus Luiz,Nunes,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,49,0.02,0.3566666666666667
356,Matheus Luiz,Nunes,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,49,0.02,0.3566666666666667
357,James,McAtee,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,47,0.0,0.0
357,James,McAtee,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,47,0.0,0.0
357,James,McAtee,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,47,0.0,0.0
360,Rodrigo 'Rodri',Hernandez,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,63,0.0,0.0
360,Rodrigo 'Rodri',Hernandez,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,63,0.0,0.0
360,Rodrigo 'Rodri',Hernandez,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,63,0.0,0.0
571,Sávio 'Savinho',Moreira de Oliveira,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,65,0.3399999999999999,0.4439999999999999
571,Sávio 'Savinho',Moreira de Oliveira,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,65,0.3399999999999999,0.4439999999999999
571,Sávio 'Savinho',Moreira de Oliveira,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,65,0.3399999999999999,0.4439999999999999
607,Nico,O'Reilly,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,50,0.0,0.0
607,Nico,O'Reilly,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,50,0.0,0.0
607,Nico,O'Reilly,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,50,0.0,0.0
625,Ilkay,Gündogan,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,65,0.198,0.142
625,Ilkay,Gündogan,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,65,0.198,0.142
625,Ilkay,Gündogan,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,65,0.198,0.142
671,Jacob,Wright,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,3,12,45,0.0,0.0
671,Jacob,Wright,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,3,14,45,0.0,0.0
671,Jacob,Wright,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,3,16,45,0.0,0.0
364,Amad,Diallo,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,49,0.165,0.15
364,Amad,Diallo,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,49,0.165,0.15
364,Amad,Diallo,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,49,0.165,0.15
365,Antony Matheus,dos Santos,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,57,0.0,0.0
365,Antony Matheus,dos Santos,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,57,0.0,0.0
365,Antony Matheus,dos Santos,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,57,0.0,0.0
366,Bruno,Borges Fernandes,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,84,0.426,0.124
366,Bruno,Borges Fernandes,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,84,0.426,0.124
366,Bruno,Borges Fernandes,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,84,0.426,0.124
368,Carlos Henrique,Casimiro,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,48,0.12,0.144
368,Carlos Henrique,Casimiro,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,48,0.12,0.144
368,Carlos Henrique,Casimiro,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,48,0.12,0.144
370,Christian,Eriksen,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,54,0.0,0.0
370,Christian,Eriksen,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,54,0.0,0.0
370,Christian,Eriksen,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,54,0.0,0.0
372,Alejandro,Garnacho,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,64,0.0,0.0
372,Alejandro,Garnacho,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,64,0.0,0.0
372,Alejandro,Garnacho,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,64,0.0,0.0
373,Hannibal,Mejbri,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,45,0.0,0.0
373,Hannibal,Mejbri,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,45,0.0,0.0
373,Hannibal,Mejbri,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,45,0.0,0.0
378,Kobbie,Mainoo,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,52,0.0,0.0
378,Kobbie,Mainoo,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,52,0.0,0.0
378,Kobbie,Mainoo,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,52,0.0,0.0
381,Scott,McTominay,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,49,0.0,0.0
381,Scott,McTominay,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,49,0.0,0.0
381,Scott,McTominay,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,49,0.0,0.0
382,Mason,Mount,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,63,0.0,0.0
382,Mason,Mount,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,63,0.0,0.0
382,Mason,Mount,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,63,0.0,0.0
384,Facundo,Pellistri Rebollo,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,50,0.0,0.0
384,Facundo,Pellistri Rebollo,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,50,0.0,0.0
384,Facundo,Pellistri Rebollo,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,50,0.0,0.0
385,Marcus,Rashford,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,69,0.0,0.0
385,Marcus,Rashford,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,69,0.0,0.0
385,Marcus,Rashford,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,69,0.0,0.0
613,Toby,Collyer,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,45,0.0,0.0
613,Toby,Collyer,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,45,0.0,0.0
613,Toby,Collyer,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,45,0.0,0.0
652,Manuel,Ugarte,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,49,0.0033333333333333,0.01
652,Manuel,Ugarte,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,49,0.0033333333333333,0.01
652,Manuel,Ugarte,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,49,0.0033333333333333,0.01
667,Jack,Fletcher,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,45,0.0,0.0
667,Jack,Fletcher,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,45,0.0,0.0
667,Jack,Fletcher,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,45,0.0,0.0
673,Jayce,Fitzgerald,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,3,13,45,0.0,0.0
673,Jayce,Fitzgerald,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,3,15,45,0.0,0.0
673,Jayce,Fitzgerald,14,3,MUN,BOU,1130,1130,1120,1160,1,1,24,3,17,45,0.0,0.0
391,Miguel,Almirón Rejala,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,55,0.0,0.0
391,Miguel,Almirón Rejala,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,55,0.0,0.0
391,Miguel,Almirón Rejala,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,55,0.0,0.0
392,Harvey,Barnes,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,63,0.0,0.0
392,Harvey,Barnes,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,63,0.0,0.0
392,Harvey,Barnes,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,63,0.0,0.0
394,Bruno,Guimarães Rodriguez Moura,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,62,0.102,0.078
394,Bruno,Guimarães Rodriguez Moura,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,62,0.102,0.078
394,Bruno,Guimarães Rodriguez Moura,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,62,0.102,0.078
398,Anthony,Gordon,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,72,0.496,0.192
398,Anthony,Gordon,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,72,0.496,0.192
398,Anthony,Gordon,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,72,0.496,0.192
400,Isaac,Hayden,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,45,0.0,0.0
400,Isaac,Hayden,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,45,0.0,0.0
400,Isaac,Hayden,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,45,0.0,0.0
402,Jacob,Murphy,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,50,0.0,0.0
402,Jacob,Murphy,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,50,0.0,0.0
402,Jacob,Murphy,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,50,0.0,0.0
403,Joelinton Cássio,Apolinário de Lira,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,60,0.2119999999999999,0.118
403,Joelinton Cássio,Apolinário de Lira,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,60,0.2119999999999999,0.118
403,Joelinton Cássio,Apolinário de Lira,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,60,0.2119999999999999,0.118
406,Garang,Kuol,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,45,0.0,0.0
406,Garang,Kuol,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,45,0.0,0.0
406,Garang,Kuol,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,45,0.0,0.0
410,Sean,Longstaff,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,47,0.048,0.032
410,Sean,Longstaff,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,47,0.048,0.032
410,Sean,Longstaff,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,47,0.048,0.032
411,Lewis,Miley,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,50,0.0,0.0
411,Lewis,Miley,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,50,0.0,0.0
411,Lewis,Miley,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,50,0.0,0.0
417,Sandro,Tonali,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,55,0.0,0.0
417,Sandro,Tonali,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,55,0.0,0.0
417,Sandro,Tonali,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,55,0.0,0.0
419,Joe,White,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,45,0.0,0.0
419,Joe,White,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,45,0.0,0.0
419,Joe,White,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,45,0.0,0.0
420,Joe,Willock,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,3,12,48,0.06,0.075
420,Joe,Willock,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,3,14,48,0.06,0.075
420,Joe,Willock,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,3,16,48,0.06,0.075
423,Elliot,Anderson,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,50,0.0,0.0
423,Elliot,Anderson,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,50,0.0,0.0
426,Josh,Bowler,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,45,0.0,0.0
426,Josh,Bowler,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,45,0.0,0.0
428,Eric,da Silva Moreira,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,45,0.0,0.0
428,Eric,da Silva Moreira,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,45,0.0,0.0
429,Danilo,dos Santos de Oliveira,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,47,0.0,0.0
429,Danilo,dos Santos de Oliveira,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,47,0.0,0.0
431,Nicolás,Domínguez,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,48,0.135,0.0375
431,Nicolás,Domínguez,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,48,0.135,0.0375
432,Anthony,Elanga,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,52,0.036,0.1699999999999999
432,Anthony,Elanga,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,52,0.036,0.1699999999999999
433,Morgan,Gibbs-White,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,63,0.0,0.0
