assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,9909,0,0,1,0.0,0,-55,180,235,40,False,0,2,Luke Chambers,12,NFO,1065,1030,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,24,0,0,0,0,14,0,10068,0,2,1,0.0,0,-100,203,303,40,True,0,2,Luke Chambers,12,LEE,1075,1120,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,0,0,0,15,0,10205,0,2,1,0.0,0,-83,189,272,40,False,0,2,Luke Chambers,12,TOT,1140,1170,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,10452,0,1,3,0.0,0,40,299,259,40,True,0,2,Luke Chambers,12,SOU,1070,1080,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,2,0,0,0,0,17,0,10939,0,3,1,0.0,0,59,750,691,40,False,0,2,Luke Chambers,12,AVL,1070,1070,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,11,0,0,0,0,18,0,11112,0,1,2,0.0,0,14,224,210,40,True,0,2,Luke Chambers,12,LEI,1110,1120,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,11108,0,1,3,0.0,0,-99,96,195,40,False,0,2,Luke Chambers,12,BRE,1100,1130,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,11267,0,0,3,0.0,0,-90,228,318,40,False,0,2,Luke Chambers,12,BHA,1140,1200,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,0,21,0,11342,0,0,0,0.0,0,-90,115,205,40,True,0,2,Luke Chambers,12,CHE,1220,1220,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,20,0,0,0,0,22,0,11204,0,0,3,0.0,0,-310,112,422,40,False,0,2,Luke Chambers,12,WOL,1100,1060,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,8,0,0,0,0,23,0,10853,0,0,2,0.0,0,-350,0,350,40,True,0,2,Luke Chambers,12,EVE,1100,1090,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,15,0,0,0,0,24,0,10648,0,2,0,0.0,0,-214,0,214,40,False,0,2,Luke Chambers,12,NEW,1250,1165,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,7,0,0,0,0,25,0,10440,0,0,0,0.0,0,-187,0,187,40,False,0,2,Luke Chambers,12,CRY,1110,1060,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,20,0,0,0,0,25,0,10440,0,0,2,0.0,0,-187,0,187,40,True,0,2,Luke Chambers,12,WOL,1100,1080,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,14,0,0,0,0,26,0,10337,0,0,7,0.0,0,-130,0,130,40,True,0,2,Luke Chambers,12,MUN,1220,1220,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,3,0,0,0,0,27,0,10229,0,0,1,0.0,0,-108,0,108,40,False,0,2,Luke Chambers,12,BOU,1020,1050,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2023-04-01T11:30:00Z,0,13,0,0,0,0,29,0,10079,0,1,4,0.0,0,-73,0,73,40,False,0,2,Luke Chambers,12,MCI,1340,1360,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,6,0,0,0,0,29,0,10079,0,0,0,0.0,0,-73,0,73,40,False,0,2,Luke Chambers,12,CHE,1190,1140,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2023-04-09T15:30:00Z,0,1,0,0,0,0,30,0,10035,0,2,2,0.0,0,-46,0,46,40,True,0,2,Luke Chambers,12,ARS,1250,1320,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,24,0,0,0,0,31,0,9990,0,6,1,0.0,0,-44,0,44,40,False,0,2,Luke Chambers,12,LEE,1070,1130,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,16,0,0,0,0,32,0,9939,0,2,3,0.0,0,-52,0,52,40,True,0,2,Luke Chambers,12,NFO,1100,1105,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,19,0,0,0,0,33,0,9925,0,2,1,0.0,0,-16,0,16,40,False,0,2,Luke Chambers,12,WHU,1145,1060,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,18,0,0,0,0,34,0,9895,0,3,4,0.0,0,-29,0,29,40,True,0,2,Luke Chambers,12,TOT,1210,1230,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,9,0,0,0,0,34,0,9895,0,0,1,0.0,0,-29,0,29,40,True,0,2,Luke Chambers,12,FUL,1065,1140,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2023-05-06T16:30:00Z,0,4,0,0,0,0,35,0,9845,0,0,1,0.0,0,-48,0,48,40,True,0,2,Luke Chambers,12,BRE,1160,1200,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,11,0,0,0,0,36,0,9825,0,3,0,0.0,0,-24,0,24,40,False,0,2,Luke Chambers,12,LEI,1065,1200,LIV,1250,1300,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,2,0,0,0,0,37,0,9807,0,1,1,0.0,0,-19,0,19,40,True,0,2,Luke Chambers,12,AVL,1075,1130,LIV,1180,1260,2022,
0,0,0,0,0.0,916,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,9783,0,4,4,0.0,0,-24,0,24,40,False,0,2,Luke Chambers,12,SOU,1070,1060,LIV,1250,1300,2022,
